Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
1,0,26,3,24,29.599894136799882,74.5917332247357,49.946421052376785,0.6695972716158018,29.578108478549268,19.834549990554173,20.071399844336167,False,74.430904,6,2500,8679
2,0,43,5,40,29.8220728884763,75.15162367896028,49.94642105237679,0.6646086751996547,29.223452743107767,20.011706442325288,19.894243392565006,False,66.940539,6,2500,8679
3,0,29,5,25,29.455482254974495,74.22781528253573,49.94642105237686,0.6728801172749621,29.510049044956336,19.86369611639785,20.042253718492503,False,68.946378,6,2500,8679
4,1,68,15,61,35.24506010772384,88.81755147146407,49.832127140593386,0.5610617081310083,33.920385404748714,19.97428536143206,19.843794126937354,False,64.629731,8,2600,8679
5,0,45,5,41,32.21907559362369,81.1920704959317,49.9464210523768,0.6151637807398873,32.38583003969148,19.773248093104673,20.132701741785656,False,61.89188,6,2500,8679
6,0,34,5,31,30.55890321690724,77.00843610660624,49.94642105237685,0.6485837601380942,30.16213077730789,20.081041706349307,19.824908128540994,False,53.015726,4,2400,8679
7,0,42,4,39,30.342441691642435,76.46295306293894,49.94642105237679,0.6532107256080524,29.932101952456243,19.901123951715267,20.004825883175045,False,40.753237,4,2400,8679
8,0,62,10,56,32.88779033862216,82.87723165332784,49.94642105237684,0.6026555189644935,33.60706401856201,19.967097397440654,19.93885243744966,False,39.504215,5,2450,8679
9,0,44,8,39,29.96787227096337,75.5190381228277,49.94642105237679,0.6613752279410868,30.211222449072178,19.628300505855158,20.27764932903517,False,40.849936,4,2400,8679
10,0,45,5,41,30.239903535935365,76.20455691055712,49.94642105237678,0.6554256474583264,30.88628724952003,19.924897168723163,19.981052666167177,False,47.213316,6,2500,8679
11,0,43,7,38,31.610927610059367,79.65953757734961,49.94642105237677,0.6269986315684882,30.767634983476814,19.723152256650508,20.182797578239814,False,42.828764,6,2500,8679
12,0,22,3,19,28.106592861248878,70.82861401034717,49.94642105237675,0.7051729269343067,28.054869907055224,19.97207446560209,19.9338753692882,False,45.171018,3,2350,8679
