Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
1,182,187,179,110,18.217494270386936,54.65248281116081,15.502006996221036,0.2836468939532845,17.36505395474215,14.951282878738997,14.61078718533585,True,45.351849,15,4630,3786
2,183,187,176,128,16.76565816962536,50.29697450887608,14.533037015337921,0.288944556948912,15.57482895230589,11.685153372028442,16.147920290868033,True,44.555924,15,4630,3786
3,185,192,187,104,19.922134240902196,59.76640272270659,12.674120969098418,0.2120609638813553,16.08196016104748,12.087695813782249,12.373636983979287,True,45.059663,15,4630,3786
4,186,192,189,115,16.487994007579644,49.46398202273893,12.129098206758572,0.2452107111227467,17.3940509780193,12.149325506580247,10.853675634786244,True,45.000048,15,4670,3786
5,184,189,185,109,18.560245585045752,55.68073675513726,13.742153219129271,0.24680264701887913,14.267187721980447,12.277056691540055,13.973523434183736,True,61.386552,15,4670,3786
6,184,191,182,113,15.337325388998874,46.01197616699662,13.676760969450626,0.29724350286134127,13.793497869066348,12.385530022929952,13.81539878272816,True,65.984409,15,4670,3786
7,183,185,179,110,16.798609204076048,50.395827612228146,14.575668296896596,0.2892237113169251,14.628762155729035,14.884134649526576,13.000023792403642,True,66.045354,15,4670,3786
8,185,186,180,112,18.72257629346055,56.167728880381645,12.862101021926394,0.22899450054885323,16.461273104944482,11.894745767080927,12.702165987250707,True,65.77499,15,4670,3786
9,184,190,182,129,17.999994653079668,53.999983959239,13.72524247115931,0.25417123237517225,17.872558866315536,11.921214173358859,14.370550185918734,True,65.015488,15,4670,3786
10,186,185,177,115,16.016350303224446,48.04905090967334,12.04808030182284,0.25074543770847496,15.090214681678331,11.098135119496526,11.903088172529525,True,65.658853,15,4590,3786
11,185,190,185,107,15.919568933606534,47.7587068008196,12.911641881295244,0.2703515808152842,16.760768852252916,11.916544435535954,12.703269901053364,True,66.347654,15,4670,3786
12,184,191,187,111,18.29928666896511,54.89786000689533,13.67269171201954,0.24905691606744254,16.727978607779846,14.125238822287287,12.071790146464785,True,68.035952,15,4670,3786
13,184,187,186,103,14.296241247690919,42.88872374307276,13.759168444273824,0.32081086223733013,18.340664789810642,12.997177089244447,13.224813321928941,True,64.03133,15,4630,3786
14,183,187,179,132,15.014391731381302,45.043175194143906,14.57523685445984,0.3235836903512694,18.194573218860903,12.905139574365062,14.95488950298117,True,64.287431,15,4630,3786
15,184,191,184,121,17.2426584347895,51.7279753043685,13.816239028335541,0.26709413904256835,16.921199297920126,14.548251075492136,11.730937427082111,True,65.7308,15,4670,3786
16,180,189,180,113,16.285242953266064,48.85572885979819,17.280399879491366,0.35370263186700407,21.104875103431606,18.15017301399076,14.737140173996686,True,66.209545,15,4630,3786
17,183,191,184,122,17.99344840943111,53.98034522829333,14.47377650528908,0.2681304916461108,17.7994984976528,14.066060078940296,13.743777645875253,True,64.603209,15,4630,3786
18,185,191,185,118,18.214378868134574,54.64313660440372,13.04262359405803,0.23868731563639628,15.426945517406663,13.799689147455632,10.91456369815986,True,64.279448,15,4630,3786
19,182,189,179,121,17.471501010598825,52.41450303179647,15.482110411540718,0.29537836888673213,20.182211975025645,16.569492882275554,12.966035981798079,True,66.417827,15,4670,3786
20,185,189,182,110,17.004409107558143,51.013227322674425,13.011437672504073,0.25506007667781355,17.141241506478096,13.085508837380788,11.602897228251294,True,64.244297,15,4630,3786
1,22,87,63,54,77.22901918319221,231.68705754957662,153.20100133266237,0.6612410850782214,72.59477696800323,149.5245875655223,142.7377430298365,True,30.217481,0,11560,3787
2,31,85,55,62,76.84073030285613,230.5221909085684,145.36580602793723,0.6305935470030015,76.15099620163254,137.6171474235017,139.82442176908478,True,26.510199,0,11680,3787
3,36,100,73,60,77.18829064086816,231.56487192260448,141.09782818391844,0.6093231111110726,70.73810035429946,133.44011673883853,135.82551675320335,True,26.542714,0,11560,3787
4,28,84,48,53,70.9151219938039,212.74536598141168,148.1514117870707,0.6963790308834047,73.12779503512627,144.65601510549467,137.7957142796319,True,31.032354,1,11730,3787
5,20,60,40,40,75.54128895663744,226.62386686991232,154.8303083752587,0.6832038942488574,74.58490992324333,144.99995223265043,150.48828625850106,True,33.119508,8,11960,3787
6,40,83,53,62,75.14080559840197,225.4224167952059,137.53634234345395,0.6101271750111897,75.9588702198509,131.8965411465839,130.68083850830973,True,24.43713,1,11490,3787
7,39,85,59,53,73.0629742628616,219.18892278858482,138.56674029664237,0.632179484865185,72.78163164601922,132.08856743985112,132.24408253292174,True,26.634455,0,11800,3787
8,34,91,60,62,77.40448556364579,232.2134566909374,142.81193450429478,0.6150028363531453,77.95127637335032,135.73861834722007,136.73379930428686,True,27.64404,2,11780,3787
9,32,89,60,63,67.8220100146361,203.46603004390832,144.59488473806925,0.7106586033396604,58.46425569324335,138.6087843800255,137.2468549713596,True,30.003751,0,11680,3787
10,28,83,50,55,75.39552862965729,226.18658588897188,148.0528351791998,0.6545606345191242,67.74905333280253,144.19395128657948,138.2712547287498,True,33.205121,0,11440,3787
11,25,78,52,45,65.64320871908363,196.92962615725088,150.40949098851672,0.7637727950004474,75.78216426395618,143.27471226894005,143.93484098340448,True,33.93066,0,11680,3787
12,25,78,51,53,69.93741792499725,209.81225377499175,150.7133962464511,0.7183250431506264,70.35505845087899,141.74738019970715,145.63741974012933,True,32.224068,3,11710,3787
13,31,76,41,56,70.23052663671636,210.69157991014907,145.55721464976912,0.6908544456871178,68.41242367419223,138.06142203721026,139.49529777343827,True,29.895043,0,11560,3787
14,28,73,38,54,75.27986843949311,225.83960531847936,147.97127252599253,0.6552051502096952,76.34525988684396,144.61526177089925,137.75026301864273,True,29.958528,2,11780,3787
15,36,98,65,70,77.49328579740548,232.47985739221645,141.15118232314478,0.6071544602034439,74.17939331084929,130.39362539073446,138.88417670388137,True,23.614285,0,11680,3787
16,30,91,57,72,72.85152726210008,218.55458178630022,146.52877539207876,0.6704447657626902,76.76880725218234,138.4800327092252,140.761720063882,True,26.38042,1,11610,3787
17,24,73,41,53,73.80237145975265,221.40711437925796,151.6209802980106,0.6848062706706541,75.9579599667885,149.12378938671694,139.95636607403554,True,34.043053,0,11680,3787
18,23,65,25,50,76.8857990140601,230.6573970421803,152.33694472360966,0.6604468214637479,78.25919651809784,146.00033008424737,144.6070497481232,True,34.657183,0,11560,3787
19,45,102,64,74,77.3164863288891,231.9494589866673,133.50792795268524,0.5755905986414024,71.71200460559324,127.05691128544956,127.50500845767421,True,25.827396,2,11540,3787
20,39,85,50,53,76.25314750781152,228.75944252343456,138.72134959719722,0.606407097634828,70.68738295560418,133.0085221041437,131.4204664794704,True,25.552062,4,11760,3787
1,77,9,2,7,117.66868135463906,353.0060440639172,105.65888107472836,0.2993118187392768,112.76495155323555,102.75894624852437,99.00779770366414,True,9.191835,15,830,3788
2,76,16,4,13,113.55045876572265,340.651376297168,106.2722551421221,0.31196778447598367,118.05933034916367,99.01641684134822,104.27469136268012,True,9.667399,15,830,3788
3,76,14,5,13,115.87301247504415,347.61903742513243,106.89461492287126,0.30750506564501207,115.46270086234607,100.12106689669031,103.56009078281105,True,10.451114,15,830,3788
4,77,14,6,8,118.6152718974033,355.8458156922099,106.54625780851987,0.2994169190981226,108.91753182335535,106.32379290353668,96.04318364868176,True,9.329642,15,830,3788
5,77,17,2,15,116.46691196840466,349.400735905214,105.75863366958296,0.302685778252835,114.61342899016334,103.00557707111032,98.81265706780381,True,9.692964,15,830,3788
6,77,14,2,12,116.49635561336031,349.4890668400809,105.83599174613752,0.3028306227232165,112.33043849351307,101.84969964359203,100.044131962542,True,9.540325,15,830,3788
7,76,9,3,6,114.11087326610728,342.33261979832184,106.52489365423457,0.3111736582888055,115.28699968397186,99.48330126377998,104.00953302897531,True,9.766344,15,830,3788
8,76,13,1,12,113.92523786757623,341.7757136027287,106.27026150386243,0.3109356729407294,116.02119441054373,100.91530660466243,102.35787508162146,True,9.987952,15,830,3788
9,76,16,3,13,119.08130915781582,357.24392747344746,106.85707254476634,0.29911515445621845,111.9823016825321,105.33909968228267,98.31027663490754,True,10.228813,15,830,3788
10,76,19,5,16,114.09201113789092,342.27603341367274,106.54967283566512,0.3112974980251972,110.92456769123713,98.19106726556507,105.2797405642881,True,10.242284,15,830,3788
11,77,16,4,13,114.36227844075825,343.08683532227474,106.108088904624,0.30927473158494284,114.84898015867834,100.57546190232202,101.55977330830834,True,10.02249,15,830,3788
12,77,12,4,8,111.98891149026396,335.9667344707919,106.00730243291831,0.31552916273064624,118.42698500223416,97.50154461367686,104.60286288507075,True,9.106645,15,830,3788
13,77,16,5,11,116.7706649500709,350.31199485021267,105.97296868740293,0.3025102487076274,112.5830366326482,103.68576413650736,98.30056019107535,True,9.533021,15,830,3788
14,77,14,5,10,114.59827046362524,343.79481139087574,105.95859364752157,0.3082030040501469,115.7906459669045,98.49303234086769,103.46989705207935,True,9.585881,15,830,3788
15,76,12,4,9,115.3748307241164,346.1244921723492,106.76507968538803,0.3084586098351729,114.65348016789486,101.34101605625266,102.24806667803568,True,10.477247,15,830,3788
16,76,6,2,6,119.94322129649746,359.8296638894924,106.74516035251125,0.29665469822213947,112.93288216151237,105.31890609882156,98.29919548188381,True,10.326272,15,830,3788
