Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,3,0,3,5.0121527853946795,15.036458356184038,9.865771592583512,0.656123360892761,4.8595025776818535,3.2953482107959053,3.281876967127521,False,122.427139,2,1460
2,0,3,0,3,4.737563518321945,14.212690554965835,9.865771592583508,0.6941522827383632,4.672123839776476,3.289003073459791,3.2882221044636344,False,137.651801,3,1510
3,0,1,0,1,4.495314467379558,13.485943402138673,9.865771592583512,0.7315596171802815,4.557504421285541,3.283649105459407,3.2935760724640195,False,153.512722,4,1560
4,0,7,0,7,4.6451998699631645,13.935599609889493,9.865771592583512,0.7079545817018307,4.864692302572904,3.2930192389287227,3.284205938994703,False,137.8862,3,1510
5,0,4,0,4,4.867923643951742,14.603770931855227,9.86577159258351,0.6755632937971718,4.753166259988935,3.2929889132719583,3.2842362646514673,False,131.370901,3,1510
6,0,2,0,2,4.630953553104144,13.892860659312431,9.86577159258351,0.7101324798770259,4.474363102661542,3.294753964935214,3.2824712129882108,False,126.322,1,1410
7,0,2,0,2,4.720981941567381,14.162945824702142,9.865771592583513,0.6965903643701185,4.611547856329647,3.2924972962255263,3.2847278816978998,False,134.233634,2,1460
8,0,3,1,2,4.704830860074231,14.114492580222691,9.865771592583513,0.6989816698339896,4.878060942482068,3.2902939982339987,3.286931179689423,False,150.353735,6,1660
9,0,7,1,6,5.631799124129246,16.89539737238774,9.865771592583508,0.5839324980131692,5.466904073616805,3.29434285299268,3.282882324930746,False,134.15029,3,1750
10,0,4,0,4,4.658994263510424,13.976982790531272,9.865771592583513,0.7058584631918625,4.839096092205155,3.2843383259648067,3.2928868519586176,False,123.556764,4,1560
11,0,3,0,3,4.65394709936043,13.96184129808129,9.86577159258351,0.7066239604040849,4.8163418039365995,3.286025717724022,3.2911994601994023,False,120.828256,1,1410
12,0,4,0,4,4.6867425894930275,14.060227768479082,9.865771592583512,0.701679357904933,4.684940877613607,3.291778075435175,3.28544710248825,False,121.469474,3,1510
13,0,6,0,6,4.7026232543609074,14.107869763082721,9.865771592583517,0.6993098007184707,4.655556299340747,3.2895995297025658,3.2876256482208603,False,128.965453,3,1510
14,0,3,0,3,4.536735409093886,13.610206227281658,9.865771592583515,0.7248803896011198,4.426627911167051,3.2870132118543562,3.29021196606907,False,128.851077,1,1410
15,0,1,0,1,4.6334504152413665,13.9003512457241,9.865771592583515,0.7097498054675658,4.556656218164276,3.2860411724937424,3.2911840054296824,False,125.149807,2,1460
16,0,3,0,3,4.510664602830929,13.531993808492789,9.865771592583512,0.7290700640427188,4.6039470870311625,3.300797829196871,3.276427348726556,False,112.430945,1,1410
17,0,3,0,3,4.755903860696439,14.267711582089316,9.865771592583508,0.6914754013508589,4.710856358704271,3.2866079695591894,3.290617208364237,False,130.843961,5,1610
18,0,3,0,3,4.561410123842958,13.684230371528873,9.865771592583513,0.7209591862111613,4.469094934311666,3.293689638546182,3.283535539377242,False,125.785639,2,1460
19,0,9,0,9,4.940904203946642,14.822712611839927,9.86577159258351,0.6655847583999595,5.078536104040448,3.2793176130583337,3.29790756486509,False,123.729149,2,1580
20,0,6,0,6,5.102002255932354,15.306006767797061,9.865771592583512,0.6445686155934881,5.147059648481898,3.2870228289865175,3.2902023489369068,False,105.824619,0,1480
