Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
1,0,18,3,15,26.417173566041008,66.57127738642335,49.946421052376785,0.7502698312735537,26.571017526585912,19.963622010567637,19.942327824322703,False,105.347569,6,400,5977
2,0,26,3,23,26.52033821083459,66.83125229130317,49.946421052376785,0.7473512666599601,26.39262596088659,20.075487841776667,19.83046199311366,False,61.91253,5,350,5977
3,0,28,4,24,27.676964634933988,69.74595088003365,49.94642105237677,0.7161192932660276,27.36076322396834,20.15223930649835,19.753710528391974,False,56.88357,5,350,5977
4,0,24,3,22,25.862726648237125,65.17407115355755,49.9464210523768,0.7663541676673432,25.610253868148636,20.192504314141257,19.713445520749072,False,59.071836,5,350,5977
5,0,19,3,16,26.636938917917274,67.12508607315154,49.946421052376806,0.7440798064369888,26.628460846731,20.094229012751626,19.811720822138668,False,81.021286,6,400,5977
6,0,21,3,18,26.01820334014664,65.56587241716953,49.94642105237677,0.7617746734854314,26.531666129546533,19.74054489897894,20.16540493591138,False,75.269907,6,400,5977
7,0,14,3,11,26.491456168576317,66.75846954481231,49.946421052376756,0.7481660588226892,26.59284951654832,20.049397700186734,19.856552134703566,False,58.567671,5,350,5977
8,0,18,3,15,25.515059509363798,64.29794996359678,49.94642105237677,0.7767964776583804,26.15738789851889,19.879236475697713,20.02671335919261,False,84.798206,6,400,5977
9,0,23,3,20,25.785916937949775,64.98051068363344,49.946421052376806,0.7686369424756883,26.569000878138606,19.738181635905292,20.167768198985023,False,59.521393,5,350,5977
10,0,23,3,20,26.65344198773013,67.16667380907992,49.9464210523768,0.7436190929202272,26.491619100352093,19.987282915638133,19.918666919252193,False,82.886687,6,400,5977
11,0,23,3,20,26.57906222765502,66.97923681369065,49.94642105237681,0.7457000621148866,27.407288249669026,19.744109821242603,20.161840013647716,False,53.648039,5,350,5977
12,0,19,3,16,26.013793495410933,65.55475960843555,49.94642105237682,0.7619038091316522,26.379393725091028,19.956068365191335,19.949881469698994,False,78.28319,6,400,5977
