Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
1,0,25,3,22,26.897941956064024,67.78281372928134,49.94869838651917,0.7368932571316664,26.385684839926235,20.081333089067947,19.82461674582239,False,563.005515,11,1230,6413
2,0,14,3,11,27.312526993653826,68.82756802400765,49.94869838651917,0.725707733405554,26.795592451237837,20.24346518813255,19.662484646757765,False,276.81305,4,880,6413
3,0,21,4,18,26.96430552605113,67.95004992564886,49.94869838651917,0.7350796421956007,26.977604370897765,20.100938983420807,19.805010851469508,False,364.485302,7,1030,6413
4,0,19,3,16,26.720816226179366,67.336456889972,49.94869838651919,0.7417779416005736,26.895151014382687,20.002205794901958,19.903744039988364,False,486.827319,10,1180,6413
5,0,25,4,22,27.019986577990203,68.09036617653531,49.94869838651917,0.7335648373078075,26.74825428787263,20.16978588686681,19.736163948023535,False,338.203496,6,980,6413
6,0,20,3,17,27.10323058416764,68.30014107210245,49.948698386519126,0.7313117894411046,27.20676549032297,19.909213081559358,19.99673675333094,False,332.904421,5,930,6413
7,0,18,3,15,26.745609160245273,67.39893508381809,49.948698386519176,0.7410903202610308,27.08618689143144,19.728163096932995,20.17778673795734,False,331.673068,6,980,6413
8,0,14,3,11,26.80217984204862,67.54149320196252,49.94869838651911,0.7395261197018927,27.239107280168863,19.91160430480765,19.994345530082686,False,381.491732,7,1030,6413
9,0,27,3,24,26.716022432529094,67.32437652997332,49.94869838651913,0.7419110426411687,27.263002757435252,19.760786180446026,20.145163654444293,False,524.052271,12,1280,6413
10,0,17,3,14,26.586245679873645,66.99733911328158,49.948698386519126,0.7455325696153995,26.75809025788496,20.017534882095887,19.888414952794427,False,267.507566,4,880,6413
11,0,25,3,22,26.935956951132074,67.87861151685283,49.94869838651922,0.7358532720445823,26.92458655262797,20.064280524144245,19.84166931074607,False,557.543012,13,1330,6413
12,0,12,3,9,26.652299252053744,67.16379411517543,49.948698386519176,0.7436848832700688,26.9758230418795,19.88214873208759,20.023801102802732,False,505.252854,12,1280,6413
13,0,19,3,16,26.768824211201153,67.4574370122269,49.9486983865192,0.7404476155455746,26.68958334928463,20.050125293045333,19.855824541844996,False,609.098908,15,1430,6413
14,0,16,3,13,27.3553349228475,68.9354440055757,49.948698386519126,0.7245720848984323,26.72687123365562,20.18316310254505,19.722786732345263,False,416.057464,8,1080,6413
15,0,16,3,14,26.938460196213974,67.88491969445921,49.94869838651918,0.7357848931888183,26.842133413625135,20.009093422635672,19.896856412254664,False,342.17123,6,980,6413
16,1,36,13,27,27.84133932599029,70.16017510149553,49.89388186559993,0.711142493493241,27.957176222128243,20.141930484364835,19.71942915519673,False,355.089853,7,1030,6413
17,0,25,3,22,26.414822515825904,66.56535273988128,49.94869838651913,0.7503708210141188,26.6864928310028,20.043925359943465,19.862024474946843,False,281.324361,4,880,6413
