Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,10,3,8,25.799049754134277,65.01360538041838,49.946421052376785,0.7682456735035998,25.98120658728986,19.9435621560763,19.962387678814036,False,110.72275,7,450
2,0,20,3,17,25.18630949587934,63.469499929615935,49.94642105237676,0.7869357897535746,25.691137127373988,19.992539114306844,19.913410720583478,False,44.978403,5,350
3,0,23,4,19,25.823927822373893,65.0762981123822,49.94642105237681,0.7675055665600837,25.419635374726614,20.064516928991424,19.84143290589891,False,47.061653,5,350
4,0,27,3,24,25.365285977084188,63.92052066225215,49.946421052376785,0.7813832011207681,25.971469377883672,19.83880920479425,20.067140630096052,False,70.831601,6,400
5,0,15,3,12,25.746792512654732,64.88191713188992,49.94642105237682,0.7698049512138692,25.70810397290731,20.041501621211214,19.864448213679125,False,46.059048,5,350
6,0,20,3,17,25.836086264560823,65.10693738669328,49.94642105237679,0.7671443790348672,25.96429016670139,20.07908920651507,19.82686062837523,False,46.770179,5,350
7,0,21,3,19,25.81172837276306,65.0455554993629,49.94642105237683,0.7678683142750012,26.08275726737857,20.045568412901318,19.86038142198903,False,50.797464,5,350
8,0,18,4,14,26.069360010092943,65.69478722543421,49.94642105237681,0.7602798206954188,26.31217934144924,19.809657581163467,20.09629225372692,False,48.182085,5,350
9,0,24,3,21,26.357639795709783,66.42125228518866,49.94642105237679,0.7519644591752811,25.79764930017501,20.33705166248664,19.568898172403664,False,45.61113,5,350
10,0,27,4,23,25.839769656566986,65.1162195345488,49.946421052376785,0.7670350245974682,25.737411530518003,20.213447741566412,19.692502093323927,False,49.749473,5,350
11,0,18,3,16,25.553248961384966,64.39418738269012,49.94642105237677,0.7756355516305953,25.691225415476875,20.048895359521453,19.857054475368866,False,63.996594,6,400
12,0,17,3,14,25.786250180450516,64.9813504547353,49.94642105237679,0.7686270091780942,25.970806348952973,19.85351704204095,20.05243279284939,False,53.103879,5,350
13,0,22,3,19,25.678146915867277,64.70893022798553,49.94642105237677,0.7718628769847253,26.13746488314111,19.839394012266727,20.06655582262362,False,50.359682,5,350
14,0,21,3,18,25.643195258768976,64.62085205209782,49.94642105237682,0.7729149255430684,25.377558240439754,20.304332446238405,19.601617388651903,False,50.998876,5,350
15,0,15,3,12,25.86597212179544,65.18224974692451,49.94642105237681,0.7662580111349016,25.718399967471502,19.943530268910845,19.96241956597946,False,52.718097,5,350
16,0,19,3,16,26.08493247628743,65.73402984024433,49.94642105237681,0.759825940593682,26.30188650419192,19.858984198656326,20.04696563623399,False,31.736699,4,300
17,0,26,4,22,26.005164360024907,65.53301418726276,49.946421052376756,0.7621566270346302,25.794552690393715,19.895102618155754,20.010847216734547,False,51.758388,5,350
18,0,20,4,16,26.87157946873733,67.71638026121808,49.94642105237685,0.7375825591933141,26.292283723199507,20.362562180231983,19.543387654658353,False,65.506072,6,400
19,0,22,3,21,26.66902327682446,67.20593865759764,49.94642105237684,0.7431846359120883,26.383932474596946,20.16383602454019,19.742113810350162,False,35.614905,4,300
20,0,32,3,30,25.24536638880067,63.618323299777686,49.94642105237677,0.7850948981635816,25.479825515102657,19.92203282162126,19.983917013269085,False,52.737037,5,350
