Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
1,0,13,3,10,25.691095739841245,64.74156126439993,49.946421052376785,0.7714738427205848,26.362476082323486,19.520680537117467,20.38526929777287,False,41.587666,4,300,5437
2,0,24,3,21,25.36221895103243,63.91279175660172,49.94642105237681,0.7814776929567893,26.050551274139977,19.65186213659783,20.254087698292516,False,51.344611,6,400,5437
3,0,21,3,20,25.389447891383067,63.98140868628533,49.94642105237682,0.7806395963751739,26.169609112022307,19.724235320717852,20.18171451417249,False,82.147018,6,400,5437
4,0,24,3,21,25.568503512037505,64.43262885033451,49.946421052376806,0.7751727958887635,25.700363390515164,20.013550871372235,19.892398963518104,False,62.437408,5,350,5437
5,0,22,3,20,26.20999650737906,66.04919119859524,49.94642105237686,0.7562003431987392,25.987271825491018,20.064207953353947,19.841741881536375,False,100.363103,7,450,5437
6,0,23,3,20,25.327549871745724,63.82542567679923,49.946421052376806,0.7825474021167792,26.028406169059682,19.70322246409505,20.202727370795305,False,81.001802,6,400,5437
7,0,16,3,13,25.81625690255283,65.05696739443313,49.94642105237679,0.7677336195146819,26.126092725725425,19.938248466261992,19.967701368628294,False,64.790179,5,350,5437
8,0,19,4,15,25.49166308863027,64.23899098334827,49.94642105237675,0.7775094267175464,25.388322263626,20.084765750280862,19.821184084609442,False,82.232782,6,400,5437
9,0,20,3,17,25.306846332589483,63.7732527581255,49.94642105237682,0.7831876043991347,25.548143069516925,19.95879181186273,19.947158023027583,False,83.392319,6,400,5437
10,0,20,3,17,25.450779843669384,64.13596520604685,49.9464210523768,0.7787583907393627,25.31547935803052,20.08330805128959,19.822641783600726,False,108.294991,7,450,5437
11,0,25,3,22,25.68234524875999,64.71951002687517,49.94642105237677,0.7717366993606134,26.180331204382288,19.88797512982296,20.017974705067402,False,81.598496,6,400,5437
12,0,15,3,13,26.111233962215465,65.80030958478297,49.94642105237683,0.7590605784007964,26.709275233177927,19.665981553540497,20.23996828134985,False,83.869948,6,400,5437
13,0,20,3,17,25.22992973079769,63.579422921610174,49.94642105237678,0.785575249935154,25.56938301873347,20.086239942633558,19.819709892256757,False,81.505261,6,400,5437
14,0,16,3,13,25.798996130191746,65.0134702480832,49.94642105237682,0.7682472703239434,25.811984384958564,19.952380920814207,19.953568914076147,False,62.883391,5,350,5437
15,0,26,3,23,25.74034874744424,64.8656788435595,49.94642105237681,0.7699976619813945,26.10121567607182,19.94778367120455,19.958166163685778,False,85.815455,6,400,5437
16,0,21,3,18,25.67092275171241,64.69072533431527,49.94642105237683,0.7720800902178583,25.731977408691264,19.991058324609597,19.914891510280725,False,61.21059,5,350,5437
17,0,17,3,14,26.081219593139505,65.72467337471156,49.94642105237683,0.759934108270432,26.18714576637882,19.929176332076597,19.976773502813735,False,61.583581,5,350,5437
18,0,16,3,13,25.903295575700596,65.2763048507655,49.9464210523768,0.7651539278542828,25.918563897910115,19.860135121124987,20.045814713765346,False,61.252646,5,350,5437
19,0,25,3,22,25.759163170855235,64.91309119055519,49.94642105237679,0.769435257762674,25.931250212039544,20.030984040245908,19.87496579464443,False,87.94816,6,400,5437
20,0,22,4,18,25.9672990656287,65.43759364538433,49.94642105237683,0.7632679973387105,25.570176351501672,20.311739065078523,19.594210769811816,False,65.991923,5,350,5437
