Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,76,13,1,12,120.78278957576661,362.3483687272998,106.52989387948733,0.2939985469057287,121.60187079129668,100.74604571929375,102.66575934843702,True,9.993513,15,830
2,76,13,0,13,121.66421294793945,364.9926388438183,106.53227548105326,0.29187513430000656,117.3783619814721,102.88413498995159,100.61945547054205,True,11.230186,15,830
3,76,11,0,11,124.06655149835836,372.1996544950751,106.5359140807992,0.28623324281513773,118.61329551961515,103.48629210051664,100.01853079107389,True,9.82277,15,830
4,77,17,2,15,116.61046575995465,349.83139727986395,106.03311828947712,0.30309777542537436,119.65291584664512,97.99825207062742,104.06627889572403,True,10.381755,15,830
5,76,10,2,8,125.84999884785758,377.5499965435727,106.55189735688836,0.28221930428382697,114.04024592841773,108.10691426476788,95.38719177706425,True,11.290816,15,830
6,77,14,3,11,123.369541811335,370.108625434005,105.74104797877665,0.2857027389047749,116.47520311428818,103.83069234099972,98.04715053977252,True,9.913328,15,830
7,77,13,0,13,120.91822593674512,362.75467781023536,105.67733464334208,0.29131901284157696,117.06273385146987,102.02149707174857,99.84819171909004,True,10.43962,15,830
8,77,17,2,15,120.30534387237796,360.91603161713385,105.7043610754174,0.2928779877186239,115.31250916457502,102.01605031974583,99.81507355024864,True,10.92781,15,830
9,76,24,2,22,116.98008078556535,350.94024235669605,106.18654317933014,0.30257727773323306,118.71077600814706,96.57404187685978,106.70038691862914,True,10.80772,15,830
10,76,10,1,9,118.75655359734043,356.2696607920213,106.64521394310272,0.299338466559348,118.35781709427282,100.38464850849502,103.14335174107066,True,10.854788,15,830
11,76,14,2,12,126.26325590005823,378.7897677001747,106.5937900481807,0.2814062024308782,112.50853921457562,107.40873077940108,96.1254862403594,True,11.236594,15,830
12,76,13,0,13,120.9539846924946,362.8619540774838,106.96314743852437,0.2947764190667506,121.62116528943754,101.71336775397961,102.05446461390117,True,10.956333,15,830
13,76,14,1,13,118.18341135368524,354.55023406105573,106.79876877585134,0.30122323585170707,117.67428969781281,99.02414697875933,104.61270885367884,True,10.975891,15,830
14,76,8,0,8,118.5015818216571,355.5047454649713,106.68568624273145,0.3000963773442609,119.93046281566846,99.32800310484512,104.26849115061725,True,10.619527,15,830
15,76,12,2,10,124.2614676261279,372.7844028783837,106.7625562238485,0.2863922293945288,115.68826534274133,103.92993178275361,99.68485492800248,True,10.480762,15,830
16,76,8,2,7,122.5572375579569,367.6717126738707,106.62739858210325,0.2900070767116182,115.05641317796508,105.44283827210009,98.0849425381239,True,11.371612,15,830
17,77,15,3,14,116.64264381655242,349.92793144965725,105.73660654587675,0.3021668093422507,117.13636766124039,98.3517406811948,103.53910380090002,True,10.691618,15,830
18,76,13,1,12,121.02576936143755,363.0773080843127,106.25093414355945,0.2926399744015018,119.47905280583633,102.85724483860245,100.40850750169874,True,9.861391,15,830
19,76,15,2,13,122.2570406133305,366.7711218399915,106.76427253215546,0.29109236298798,115.31277743673421,104.24254129343007,99.34120886375786,True,11.464558,15,830
20,77,7,1,6,115.85417326479323,347.5625197943797,105.98847278339237,0.3049479352552049,122.07204892767845,96.7414356731229,105.28684466892251,True,10.80345,15,830
