Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,76,18,2,16,124.49772402523892,373.49317207571676,106.52989387948733,0.2852258136003915,116.06448656988088,106.60758695958776,96.80421810814298,True,5.416912,8,560
2,76,23,3,21,123.36801655538457,370.10404966615374,106.5588983551727,0.2879160561774247,115.90264972955455,105.42961491036225,98.03175612085334,True,4.506385,7,510
3,76,27,5,22,121.43599257212502,364.30797771637504,106.74779379574369,0.29301525172432574,113.9817465053703,101.49259193956895,102.10242556629207,True,4.528879,7,510
4,77,17,1,16,121.32932522719216,363.9879756815765,105.95777989248836,0.29110241813367543,116.77608420195398,101.96671980228956,100.0472387741074,True,11.216336,15,910
5,76,28,7,22,121.65713249968844,364.97139749906535,106.96974578011435,0.29309076413416285,114.91750043460637,102.19684954489513,101.57054257938962,True,5.195309,8,560
6,76,15,2,14,125.46558912490866,376.396767374726,106.43536043050051,0.2827743744263818,116.43646259507243,104.92775629221181,98.47191481681834,True,4.507191,7,510
7,76,20,1,19,122.79961407461752,368.39884222385257,107.12922505552956,0.29079685595329297,117.61072133205674,104.06781113358309,99.72399979401241,True,6.768888,10,660
8,76,14,1,13,122.1862947066267,366.5588841198801,106.42670305802099,0.2903399908409122,119.33646771595895,101.3589664265881,102.01296523518654,True,10.466727,15,910
9,77,24,1,23,121.80415580615276,365.4124674184583,105.5533025691289,0.28886070394596786,119.78448519328971,101.90597291992417,99.84835840517742,True,7.545141,15,910
10,76,15,2,14,121.51018931266967,364.53056793800897,106.5802300022169,0.2923766602211028,120.05405085623352,100.412167255595,103.12741737569571,True,6.278355,11,710
11,76,19,2,18,119.89941727452405,359.69825182357215,106.80759151008398,0.2969366433353473,115.2534022100594,100.22020071137605,103.3912811056585,True,5.049248,8,560
12,77,19,2,18,119.0320414168757,357.0961242506271,105.89870914551453,0.2965551904763597,118.20766067322725,100.27847697748882,101.6503052445657,True,9.918937,15,910
13,76,21,2,19,118.02292487812242,354.0687746343673,106.73596433410397,0.3014554571899935,119.30000916379859,100.08256409170517,103.47427410348762,True,4.215027,7,510
14,76,18,0,18,119.85833514127518,359.57500542382553,106.83339692318538,0.29711018650270893,122.16222277466767,99.56502000574476,104.08092405458875,True,5.940152,10,660
15,76,18,1,18,123.43979284390787,370.3193785317236,106.83885385280655,0.28850462613220806,116.82458962041366,104.37243228638627,99.31655037386507,True,5.111404,8,560
16,76,27,4,24,121.23608794401581,363.7082638320474,106.30669825151433,0.2922856278586083,119.39452435095644,101.1871796115164,102.12846729174767,True,5.452905,8,560
17,77,17,1,16,119.6115611995223,358.8346835985669,105.77690554570201,0.2947789340899834,116.59525117472852,98.96912710968368,102.91070658344682,True,9.95693,15,910
18,76,22,0,22,122.28262099812375,366.8478629943712,106.92546226383072,0.29147086040261694,121.06189248632369,101.44047548378886,102.31708419777233,True,5.217511,8,560
19,76,22,1,21,125.31059323044529,375.93177969133586,106.5408196298008,0.28340466378574763,116.95790620629894,105.18385620089019,98.30307671648836,True,4.241186,7,510
20,76,22,6,16,120.61495146079265,361.84485438237795,106.79203024813484,0.29513209585476885,121.95351539928724,101.43860647717634,102.16789356474553,True,8.227152,12,760
