Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,11,0,11,6.498485000242774,19.495455000728324,10.659046919288139,0.546745224406916,6.469036391894408,3.5193273944357952,3.6402145850916687,True,81.535001,3,250
2,0,9,0,9,6.03969345653392,18.11908036960176,10.65904691928814,0.588277478870878,6.425016397138883,3.4824379268901446,3.6771040526373198,True,57.464998,3,250
3,0,12,0,12,6.259779545645065,18.779338636935194,10.659046919288139,0.5675943719510936,6.074595322897489,3.605215828160213,3.5543261513672513,False,71.290003,4,300
4,0,7,0,7,6.0640343756862505,18.19210312705875,10.659046919288137,0.5859161442106151,6.294466474015733,3.5592915911175886,3.600250388409873,False,57.361998,4,300
5,0,17,0,17,6.226464128486517,18.67939238545955,10.659046919288146,0.5706313513487399,6.125933541239873,3.6607367983118433,3.4988051812156202,True,54.371,4,300
6,0,8,0,8,5.867700012387639,17.603100037162918,10.659046919288146,0.6055210103212059,6.282292788138057,3.656935587579477,3.5026063919479866,False,40.473,3,250
7,0,22,0,22,6.300355522425573,18.901066567276718,10.659046919288148,0.5639389121956789,6.7519500206214405,3.594952849159354,3.56458913036811,False,56.798001,4,300
8,0,11,0,11,6.295718611283643,18.88715583385093,10.65904691928815,0.5643542634505209,6.405673703662733,3.6018102563725436,3.5577317231549217,False,47.251029,3,250
9,0,9,0,9,6.147964462563252,18.443893387689755,10.659046919288137,0.5779174003685383,6.053733909500991,3.563537609176612,3.5960043703508524,False,42.122001,3,250
10,0,14,0,14,6.072652164240166,18.217956492720496,10.659046919288146,0.5850846621325104,6.4162057384013975,3.599327581021161,3.5602143985063033,True,57.125999,4,300
11,0,19,0,19,5.904022430528152,17.712067291584457,10.65904691928814,0.6017957556175602,6.453233864481442,3.557394572452119,3.6021474070753463,False,60.769999,4,300
12,0,13,0,13,6.3195958705898265,18.95878761176948,10.659046919288135,0.5622219699676932,6.383599534816582,3.628400159220338,3.5311418203071265,True,46.040002,3,250
13,0,12,0,12,6.024164193662732,18.072492580988197,10.659046919288144,0.5897939573925287,6.3470124975774045,3.507266743296879,3.652275236230584,False,43.461002,3,250
14,0,8,0,8,6.169392635546589,18.508177906639766,10.659046919288143,0.5759101178438659,6.159920496434636,3.5482304906688706,3.611311488858593,False,59.921998,4,300
15,0,8,0,8,5.895137246444153,17.68541173933246,10.65904691928814,0.6027027855722668,5.913396190136392,3.595233265838967,3.564308713688498,False,65.88401,4,300
16,0,11,0,11,6.053494936483496,18.160484809450487,10.659046919288148,0.5869362536919341,6.374702796741672,3.516600551752086,3.642941427775378,False,42.072001,3,250
17,0,16,0,16,6.6222439753976055,19.866731926192816,10.659046919288143,0.5365274449208719,6.451166196816998,3.5669663205019266,3.5925756590255387,True,57.122002,4,300
18,0,7,0,7,6.436811552768586,19.31043465830576,10.65904691928814,0.5519837905204011,6.459202938599903,3.583453105076855,3.576088874450611,True,45.950998,3,250
19,0,12,0,12,6.40934102259335,19.22802306778005,10.659046919288148,0.5543496011895921,6.2440129942683935,3.6328266320904885,3.5267153474369755,True,42.539982,3,250
20,0,18,0,18,6.315875421449043,18.94762626434713,10.659046919288146,0.562553154182948,5.978196954376353,3.5665730035518957,3.5929689759755674,False,58.308001,4,300
