Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,7,0,7,5.3669559315198185,16.100867794559456,11.817687831975531,0.7339783161233566,5.260161563575231,3.9649974843026037,3.9355841278003436,False,6.908829,3,250
2,0,4,0,4,5.2282993474192905,15.68489804225787,11.817687831975535,0.7534437138282065,5.182124568984653,3.9691350966912333,3.9314465154117126,False,5.321244,3,250
3,0,1,0,1,5.194602514692507,15.583807544077521,11.817687831975526,0.758331222876705,5.180892555625012,3.9578472176003032,3.9427343945026476,False,7.620112,4,300
4,0,2,0,2,5.145393943782286,15.43618183134686,11.817687831975531,0.7655836113550366,5.163759216987447,3.9370387290887328,3.963542883014214,False,5.47385,3,250
5,0,3,0,3,5.265642705995302,15.796928117985907,11.817687831975531,0.7481003739277808,5.257125516490626,3.9436205559952513,3.956961056107695,False,7.809705,4,300
6,0,2,0,2,5.205703465787864,15.617110397363593,11.817687831975528,0.7567141123604104,5.204370131956815,3.9425394270227776,3.9580421850801684,False,7.442738,4,300
7,0,4,0,4,5.3041273611740785,15.912382083522235,11.81768783197553,0.7426724528072457,5.299813295789211,3.91986624192143,3.9807153701815157,False,4.869459,3,250
8,0,2,0,2,5.268708331659738,15.806124994979214,11.817687831975528,0.7476650877890307,5.2704098558925105,3.9588466710250234,3.941734941077925,False,4.910904,3,250
9,0,2,0,2,5.310517079009226,15.931551237027676,11.817687831975533,0.7417788548116511,5.312160387014369,3.9374138906322376,3.9631677214707106,False,4.797185,3,250
10,0,4,0,4,5.1450058181039235,15.43501745431177,11.817687831975528,0.7656413649648487,5.2328540592267325,3.923476810117796,3.97710480198515,False,4.872457,3,250
11,0,8,0,8,5.30748203184942,15.92244609554826,11.817687831975533,0.7422030359568702,5.25398938157668,3.9864347137250333,3.9141468983779126,False,7.295045,4,300
12,0,7,0,7,5.27408928936343,15.82226786809029,11.817687831975533,0.7469022728283452,5.1201629954696815,4.002258461558701,3.8983231505442464,False,7.414314,4,300
13,0,4,0,4,5.458044590568695,16.374133771706084,11.817687831975533,0.7217290390283774,5.345336046512133,3.9981724821427376,3.90240912996021,False,4.668059,3,250
14,0,4,0,4,5.277787317562298,15.833361952686895,11.817687831975531,0.7463789350163936,5.180706050957034,3.9767312837854396,3.9238503283175064,False,4.976763,3,250
15,0,3,0,3,5.231521583777942,15.694564751333827,11.817687831975528,0.7529796473630264,5.157491467461079,3.9901116670772714,3.9104699450256786,False,4.827538,3,250
16,0,2,0,2,5.219905114874882,15.659715344624646,11.817687831975528,0.7546553415501303,5.22331127708837,3.973888105517852,3.9266935065850936,False,4.828711,3,250
17,0,2,0,2,5.225813018823104,15.67743905646931,11.817687831975524,0.7538021860208695,5.28565348074433,3.9185983665804835,3.9819832455224633,False,5.187798,3,250
18,0,3,0,3,5.266414659249199,15.799243977747597,11.817687831975531,0.7479907170634318,5.210169426576316,3.972380068192959,3.92820154390999,False,5.038515,3,250
19,0,3,0,3,5.371549473424446,16.11464842027334,11.81768783197553,0.7333506461802829,5.264857773125149,4.002014079628834,3.898567532474113,False,7.710693,4,300
20,0,3,0,3,5.404790264147007,16.21437079244102,11.817687831975533,0.7288403591636639,5.334016306587963,3.96297385415372,3.9376077579492264,False,4.815645,3,250
