Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
1,17,73,38,62,71.8093162836093,215.42794885082793,157.56990090976552,0.7314273832634133,62.904337978168414,146.48903571703218,154.00698359769055,True,59.655834,2,11660,8137
2,13,56,41,41,73.781650596931,221.344951790793,160.94308504250287,0.7271143242273729,59.64800768334096,153.4283046234859,153.6041447316093,True,63.289137,0,11560,8137
3,8,74,33,58,76.51440479247464,229.5432143774239,165.07359037576,0.719139491112726,64.60985441823671,153.43073394973845,161.67778921020695,True,58.582579,0,11560,8137
4,15,61,31,53,71.21259373092542,213.63778119277626,159.38520645071142,0.7460534628324473,68.45614137857986,151.6661071246453,152.16990975935374,True,55.572469,0,11680,8137
5,19,84,60,69,67.8730420294683,203.61912608840487,155.79671896663876,0.7651379414082979,60.54394174364215,148.66561993229604,148.5276287303217,True,62.084101,0,11560,8137
6,16,67,32,59,70.31414444528863,210.9424333358659,158.33919610709026,0.7506275224149902,73.98237140549047,156.9945966272319,145.09184498411415,True,61.399594,0,11680,8137
7,16,65,38,57,74.41923074408867,223.25769223226598,158.2774057217527,0.7089449153540874,68.64583179891237,153.83759295446524,148.23062098795018,True,63.091217,2,11660,8137
8,12,67,45,54,71.3834851250138,214.15045537504142,161.69010955253268,0.7550304260122398,66.99936767644051,152.17582504294927,156.4286619835276,True,65.050571,0,11560,8137
9,30,75,49,56,67.8901750810964,203.6705252432892,146.14926233738328,0.717576891220782,70.12585637307767,136.11996432490724,142.90204796715662,True,53.48291,1,11490,8137
10,24,66,41,53,75.24411953051244,225.73235859153732,151.18255260968317,0.6697424930700697,68.91965790327231,141.60243272475896,147.1676506304216,True,55.596574,0,11560,8137
11,21,86,59,75,71.57709088773665,214.73127266320995,154.06187494163973,0.7174636140832376,73.44532161434924,147.67647094241858,146.22780800629627,True,61.668412,0,11440,8137
12,11,57,26,49,69.48800745465212,208.46402236395636,162.61043113021543,0.780040744135286,59.556609369456176,156.25757461441697,154.03535735882588,True,64.111647,3,11710,8137
13,21,70,45,54,74.47744233087268,223.43232699261802,154.10645152810685,0.6897231640665783,74.37797348889941,142.54130522382994,151.39610791300137,True,55.962054,1,11610,8137
14,28,73,49,59,75.93870152909467,227.81610458728403,148.1573615037762,0.6503375245230397,75.37542597163642,139.22094500639696,143.25702192516596,True,55.160508,0,11680,8137
15,24,92,58,70,67.24358968562616,201.7307690568785,151.45110242240548,0.7507585636562139,71.21047884294866,149.70266702627086,139.23145540951603,True,57.262028,0,11560,8137
16,23,71,44,64,69.62798514936054,208.88395544808162,152.25857397705272,0.7289146437812299,70.20321034032878,142.34658130952914,148.2034521530924,True,60.327346,0,11680,8137
17,18,73,41,65,72.52627466257387,217.5788239877216,156.6720902462512,0.7200704892820476,65.07590963564958,152.37878426214078,146.49632641427266,True,61.714489,0,11560,8137
18,26,82,49,67,70.88918420894757,212.6675526268427,149.6460992487565,0.7036621120633911,71.94282101089703,145.13282899710484,140.48011254113862,True,61.070002,0,11560,8137
19,11,74,45,58,72.61812858584717,217.85438575754154,162.5868272155863,0.7463096354485854,64.51765411424813,150.836376188156,159.42316100528257,True,70.891928,1,11730,8137
20,20,82,46,68,76.93607854003031,230.80823562009093,154.8492473444888,0.6709000089553554,72.9050895877931,139.89715687091845,155.59496604656067,True,57.190115,14,12260,8137
1,77,11,0,11,124.2775479108616,372.8326437325848,105.65888107472836,0.28339493027470114,116.76155419343465,104.02399264911367,97.74275130307484,True,10.642135,15,830,8138
2,77,13,0,13,127.12639648348565,381.3791894504569,106.0290928430033,0.2780148885307152,115.06904602966578,107.11147278296994,94.94056373951199,True,9.959758,15,830,8138
3,76,12,0,12,122.74754118724826,368.2426235617448,106.50758631934754,0.28923209727645494,120.35045691511078,101.2263229129692,102.17712021708502,True,9.894419,15,830,8138
4,76,11,0,11,124.54624391221549,373.6387317366465,106.33154395760951,0.28458383707542306,117.52746919467295,104.28434712914522,99.0493326703289,True,10.526362,15,830,8138
5,76,12,0,12,120.56613056546962,361.69839169640886,106.73763654163632,0.29510121966819924,122.34938558320536,99.47723116351129,104.09525292457926,True,10.40874,15,830,8138
6,77,14,0,14,127.55633845389558,382.6690153616867,105.86625098478711,0.27665226797817866,116.97309449959612,106.54026706950181,95.40980541987716,True,10.071359,15,830,8138
7,76,14,1,14,121.66426090411287,364.99278271233857,107.0847045007372,0.2933885533433514,119.52226010809038,101.46778008237835,102.37683981675458,True,11.205005,15,830,8138
8,76,21,0,21,123.03063944157913,369.0919183247374,106.84376118110629,0.2894773791473325,119.22129256719654,102.8478939274494,100.81006400818171,True,11.389614,15,830,8138
9,76,8,0,8,118.81977117613641,356.4593135284092,106.5584856069786,0.29893589973063245,126.93440815956457,96.88784902905913,106.66468501696842,True,10.204138,15,830,8138
10,77,13,0,13,122.45766321913486,367.37298965740456,105.68449605195879,0.28767628276241913,116.95937928425313,101.34199746888133,100.47032488884393,True,10.440335,15,830,8138
11,76,11,0,11,125.71159541730619,377.13478625191857,106.80694641980229,0.2832062973593143,119.33046646537801,104.78141964590276,98.9047985532572,True,10.175249,15,830,8138
12,76,10,0,10,123.92126254916357,371.76378764749074,106.50661365699207,0.2864900164993543,120.03254976158381,101.78715587872883,101.66301077468076,True,9.613039,15,830,8138
13,76,6,0,6,129.59633019257592,388.78899057772776,106.16265480590414,0.2730598277696853,113.66238626941534,108.53819207807611,94.68409184713106,True,10.192902,15,830,8138
14,76,16,0,16,126.42882321497792,379.2864696449338,107.07349198992114,0.28230242984981035,116.68276905966982,105.42427190506713,98.36080235713828,True,10.842159,15,830,8138
15,76,20,3,18,121.00478487316748,363.01435461950246,106.514264560444,0.29341612309542997,119.18240515018582,100.31267644757534,103.17045402736093,True,11.102092,15,830,8138
16,77,12,0,12,120.99440907330332,362.98322721990996,105.706658798345,0.2912163727452443,120.86621037196689,99.09046279734527,102.80664671835336,True,9.524183,15,830,8138
17,76,13,0,13,125.2292079574564,375.68762387236916,106.84605425756011,0.2844013149974259,119.4834004706422,104.47363449534507,99.14442882494497,True,10.517626,15,830,8138
18,76,13,1,13,123.18130714883908,369.54392144651723,106.8225077398074,0.28906579581032954,121.85464891671212,101.43498710345607,102.25952284246532,True,10.558512,15,830,8138
19,76,18,2,18,118.53280936503184,355.5984280950955,106.56089097856555,0.2996663724004669,123.29076510540845,96.88455967638326,106.60218149269578,True,10.605585,15,830,8138
20,76,11,0,11,121.28742545907934,363.862276377238,106.66598409359085,0.2931493342909881,121.13183595979882,99.84376691438804,103.68238493006056,True,10.268905,15,830,8138
1,76,17,1,17,121.28915824317909,363.86747472953726,106.52989387948733,0.29277113586112913,122.0663589355923,99.98906314895231,103.42274191877844,True,9.560467,15,910,8139
2,76,18,0,18,122.52539518423598,367.5761855527079,106.6578182949165,0.29016520244514726,118.87359266804904,101.00201852290557,102.55121898563081,True,5.265697,8,560,8139
3,77,22,1,21,126.59750014190156,379.7925004257047,105.812307496126,0.2786055737738957,118.77986232549554,105.3445234483934,96.60038068341059,True,9.497974,15,910,8139
4,76,19,0,19,123.45047884261399,370.351436527842,106.73794837247239,0.2882071941536755,118.78582730695311,102.17558646541097,101.44400403290344,True,4.90179,8,560,8139
5,76,19,0,19,118.90177907246282,356.70533721738843,106.79229436453815,0.29938518777882844,124.19778278081988,96.31260618751942,107.33948004474085,True,5.669812,9,610,8139
6,76,21,0,21,120.54380191307283,361.6314057392185,106.72439188689555,0.29511925732428557,120.05486934401456,99.11934464031417,104.4491933385419,True,5.973481,9,610,8139
7,77,13,1,12,118.76667079158766,356.30001237476296,105.82067881692683,0.2969988075824782,122.30576122934063,97.58337755246605,104.34321966879918,True,8.14164,15,910,8139
8,76,13,0,13,125.66696949523578,377.0009084857073,106.43910160799139,0.2823311541490003,116.01166630631529,105.5318696201092,97.88049486034373,True,5.976104,9,610,8139
9,77,19,0,19,120.66753670753765,362.00261012261296,106.22028646064847,0.2934240900215357,120.33674660553797,99.94259116409144,102.2535378093704,True,9.040315,15,910,8139
10,76,22,0,22,118.47928421651737,355.4378526495521,107.1577408717427,0.3014809482809814,121.55428307501106,97.87160335209042,105.99987519794716,True,5.755179,9,610,8139
11,77,10,0,10,122.78960425974375,368.36881277923123,105.50287130991575,0.28640554696780246,121.10981048575327,100.373405311129,101.34061247037177,True,8.444459,15,910,8139
12,76,18,0,18,120.91674761278855,362.7502428383657,106.88551739612849,0.29465319322681904,120.74790417784237,99.08045684747204,104.57802598450716,True,6.365698,11,710,8139
13,76,18,0,18,124.84800727312779,374.5440218193834,106.79141149638495,0.285123791263936,116.47605681617755,104.99738465614656,98.66184186224888,True,1.607085,3,310,8139
14,77,21,0,21,120.64245949684525,361.9273784905357,105.7728089496305,0.2922487085413916,118.75233213218185,99.14963471869878,102.70853360623653,True,9.656671,15,910,8139
15,76,26,0,26,122.73129206425874,368.1938761927762,106.78628177341137,0.29002731625417094,118.63623490360928,101.0963132581482,102.53534386404317,True,4.431053,7,510,8139
16,76,18,0,18,128.79123421862502,386.37370265587504,106.82253625406305,0.27647465528782345,116.46481789057083,107.69577961700658,95.99388389615042,True,5.197691,8,560,8139
17,76,14,0,14,123.02349434695554,369.07048304086663,106.90279698677851,0.28965414981436305,120.45271333308251,101.67602461670792,102.03222040043646,True,5.221795,8,560,8139
18,76,16,0,16,122.37181991749848,367.11545975249544,106.63802474396466,0.2904754401131967,121.13660842122285,100.57320505871398,102.90865113665619,True,5.252447,8,560,8139
19,76,11,0,11,126.25849847956246,378.77549543868736,106.62574094586675,0.2815011589447616,118.43965808589265,105.62178863800006,97.92512353423685,True,5.135686,8,560,8139
20,77,17,0,17,124.36331481222106,373.0899444366632,106.21024401111269,0.28467731600614943,117.7861380438289,104.04671405015016,98.1003789707937,True,9.981453,15,910,8139
1,112,117,107,64,58.739610400426436,176.2188312012793,75.74557264566047,0.4298381287022779,64.49042885812297,70.03638848124797,74.43392305416546,True,7.721493,20,1100,8140
2,113,114,102,59,56.60492611804772,169.81477835414316,74.7525817466217,0.4402006849529176,66.30168754384151,72.07669282630337,70.71486931391712,True,7.69202,20,1100,8140
3,116,122,112,75,59.419012053467384,178.25703616040215,71.94051836950571,0.4035774403023902,66.9916093589647,67.29834243453666,70.41352043409992,True,7.665571,20,1100,8140
4,116,121,113,59,61.0381780457091,183.1145341371273,72.54526955772894,0.39617428457864867,64.33668216345482,69.76733440924346,68.2851553961409,True,8.084773,20,1100,8140
5,115,123,110,76,59.151854435704095,177.4555633071123,73.24693136351537,0.41276210223260823,58.675831202902906,69.19894117068287,70.41119414633224,True,7.577351,20,1100,8140
6,112,115,104,63,51.974788618398854,155.92436585519656,75.7667213707834,0.48591970187101,59.582702648236726,75.66464497897967,68.84551232729193,True,8.083554,20,1100,8140
7,115,123,110,76,59.44999799069875,178.34999397209623,72.97073632914453,0.40914347516356614,60.492578751219675,69.21880654178796,70.27713596341067,True,7.934596,20,1100,8140
8,119,122,113,83,67.20048692010705,201.60146076032117,69.68484482789293,0.34565644794974704,68.67526259689815,64.68847607494835,68.23614344937043,True,7.916666,20,1100,8140
9,117,124,115,70,55.135741398301846,165.40722419490555,71.53138966630533,0.43245626068917764,63.56452070575098,64.98672768639827,71.32751129097159,True,7.723715,20,1100,8140
10,121,118,111,59,60.76609936980704,182.29829810942113,68.02357912437257,0.3731443454482647,63.1203600704891,66.65079621440412,63.09765392914222,True,7.990658,20,1100,8140
11,117,122,115,65,63.85587959881394,191.56763879644183,71.03753325391666,0.3708221999301278,64.16669728267841,67.52350016377932,68.4961814809205,True,7.669,20,1100,8140
12,118,108,101,67,60.74749683753829,182.2424905126149,70.43918732651296,0.38651352452647225,68.28082362973117,66.21352426032331,68.35671906679225,True,8.296019,20,1100,8140
13,116,116,107,71,61.101539340423926,183.30461802127178,72.71859185930377,0.39670900081123467,62.29955506417682,68.89285639437075,69.28837334656322,True,8.21156,20,1100,8140
14,118,120,112,52,54.025847182203435,162.0775415466103,70.55849601454189,0.43533789654781174,59.822483298714886,66.48466681487712,68.22023932987886,True,8.012272,20,1100,8140
15,115,126,112,71,57.668194906775945,173.00458472032784,72.7287763389241,0.42038641031678137,65.9395600709593,69.46177022962786,69.83313439205614,True,7.742309,20,1100,8140
16,116,108,100,50,59.14788614256293,177.4436584276888,72.13289013176512,0.40651151340615793,61.5413939258095,69.68145079612896,68.1678267437593,True,8.34057,20,1100,8140
17,123,126,121,72,56.15295343139965,168.45886029419896,66.09932229770065,0.39237664425761787,61.31070285949256,63.59439269148235,62.67569496459396,True,7.996855,20,1100,8140
18,114,120,112,61,59.36216699713091,178.08650099139274,73.58439346177934,0.41319467254475295,63.42336478686456,72.78450137577973,68.115731590146,True,7.972972,20,1100,8140
19,113,118,113,54,64.09578342760983,192.2873502828295,74.50341397478213,0.38745873748427745,62.947802080638084,72.23872541989545,70.37369888621443,True,7.874559,20,1100,8140
20,116,117,105,75,62.750265485786684,188.25079645736005,72.28081837755416,0.38396022613336567,62.79623557685052,69.89778922487872,67.98459058673974,True,7.891461,20,1100,8140
1,180,186,175,133,22.090938944257893,66.27281683277369,17.187780102066398,0.25934886916662003,20.915983953931015,16.545786367354832,16.260843053421013,True,76.611433,15,4670,8141
2,179,180,172,123,20.112086209979797,60.336258629939394,18.29609105441481,0.3032354254285188,23.203430605124023,17.330413309367174,17.305691202086848,True,79.243139,15,4670,8141
3,178,184,175,132,25.74318470432272,77.22955411296816,18.835925540216298,0.24389530350860106,20.494026176081224,19.22652818376896,16.81459051296893,True,74.592769,15,4630,8141
4,177,186,172,144,26.23931055977289,78.71793167931867,20.015911770792464,0.25427385277770437,24.951208896455935,19.135702978582152,18.790760317490466,True,76.079534,15,4670,8141
5,176,181,174,126,20.496071022525097,61.48821306757529,20.36561419457117,0.33121167746718294,29.83832795025492,19.441469275869323,19.776210500371793,True,76.31998,15,4670,8141
6,175,176,170,131,27.227132146083942,81.68139643825182,21.525053534723355,0.2635245536111214,25.104757308477474,20.429680283643485,20.652257786581217,True,74.571249,15,4630,8141
7,180,183,175,134,21.196456102793398,63.589368308380195,17.0074657738203,0.2674576934204102,19.74399057283353,16.816419230242463,15.892530636518423,True,75.21592,15,4630,8141
8,177,181,172,141,26.23101089797927,78.69303269393781,19.607976158530246,0.2491704219202212,24.96529094439215,19.111466432354856,18.51582231163564,True,74.231417,15,4670,8141
9,177,180,171,129,31.203452077244492,93.61035623173348,19.777156459718533,0.2112710308543209,25.259263587811123,20.863156142740845,16.89067311471989,True,76.221152,15,4630,8141
10,179,182,174,131,22.65126646477651,67.95379939432952,18.00649530456697,0.2649814354025588,25.54896891652777,17.273790782651044,17.137069581469255,True,76.462824,15,4670,8141
11,179,182,180,122,26.16266965099844,78.48800895299532,18.14436492934346,0.231173719035346,21.009124411386622,16.132260048559974,18.390244720062558,True,76.723737,15,4670,8141
12,177,178,175,120,24.095347533078478,72.28604259923543,19.76188728407336,0.27338455078577484,26.516695018773486,20.42539160200504,17.307347754985358,True,77.538245,15,4670,8141
13,177,184,175,132,26.01286534573589,78.03859603720767,19.585491661054785,0.2509718607920202,29.65854302516017,20.79200130163387,16.8355450213636,True,74.619607,15,4630,8141
14,176,185,176,140,21.53088548706234,64.59265646118702,20.540672915124738,0.31800322266459796,23.133641482430185,21.24557125533128,18.0857759447241,True,76.491901,15,4630,8141
15,179,179,169,136,21.803958929726956,65.41187678918087,18.107750370026032,0.27682664462275536,27.10527116852003,18.167046118581595,16.3200542066287,True,74.871173,15,4590,8141
16,180,189,180,142,21.143143416890396,63.42943025067119,17.29204998685903,0.2726187184485399,26.643059548654534,18.449473149760465,14.419855201948055,True,75.188012,15,4630,8141
