Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,38,9,38,6.414658620000775,19.243975860002326,10.659046919288139,0.5538900587296232,6.187999862994005,3.5278997607077693,3.631642218819694,False,197.547793,15,1310
2,0,33,0,33,6.681668181758377,20.045004545275134,10.659046919288139,0.5317557746226909,6.337080320540162,3.5881198958729317,3.57142208365453,False,197.342349,15,1310
3,0,27,6,25,6.255994142606069,18.767982427818204,10.659046919288146,0.5679378143219665,5.992743068984391,3.5900639280022153,3.5694780515252496,False,197.692705,15,1310
4,0,30,8,28,6.583571719031333,19.750715157094,10.659046919288146,0.5396790361517447,6.36532957394795,3.573935878829701,3.585606100697763,False,194.826161,15,1310
5,0,37,12,32,6.912515118080748,20.737545354242243,10.659046919288144,0.513997521751418,5.529950967309734,3.61308936959499,3.546452609932473,False,192.675606,15,1350
6,0,37,14,33,6.534395002921982,19.603185008765944,10.659046919288139,0.543740566368258,6.037196791996115,3.60886544710696,3.5506765324205047,False,189.240438,15,1310
7,0,39,11,33,7.490663483889822,22.471990451669466,10.65904691928814,0.47432589214616144,6.3152201845489655,3.6050976277769107,3.554444351750552,False,185.440717,15,1310
8,0,40,10,36,6.557893597648865,19.673680792946595,10.659046919288148,0.541792206118828,6.069177989734609,3.582389181068408,3.5771527984590548,False,190.613488,15,1310
9,1,35,11,31,6.838280443257226,20.514841329771677,10.604875543397194,0.5169367568057726,6.772727120650685,3.5285771373767902,3.5942537112706288,False,197.403017,15,1310
10,0,27,3,26,6.447630129753499,19.342890389260496,10.659046919288144,0.551057608495069,6.336727099505103,3.6615165367530453,3.4980254427744195,False,194.716784,15,1310
11,0,24,4,22,6.2279968698147865,18.683990609444358,10.65904691928814,0.5704909161054823,6.0123345892925775,3.558916242090049,3.6006257374374164,False,200.540305,15,1310
12,0,26,5,25,7.123469702748099,21.370409108244296,10.65904691928814,0.4987759881104047,6.5639542413853045,3.593086892431778,3.566455087095688,False,191.046873,15,1310
13,0,37,13,31,6.6296898541399525,19.889069562419856,10.65904691928814,0.5359248649533749,6.292144267078845,3.652553418506853,3.5069885610206124,False,189.734158,15,1310
14,0,43,9,39,6.4963030527816485,19.488909158344946,10.65904691928814,0.5469288625999906,6.648697394040566,3.5511244076440893,3.6084175718833746,False,191.945259,15,1310
15,0,35,3,34,7.003685521045378,21.011056563136137,10.65904691928814,0.507306564391884,6.773392464248749,3.581989293676389,3.5775526858510776,False,187.061103,15,1310
16,0,32,2,32,7.262772375971154,21.788317127913462,10.659046919288134,0.4892092792991621,6.204083950052935,3.5795618459902436,3.579980133537222,False,183.277746,15,1310
17,0,20,1,20,7.022587095139187,21.06776128541756,10.659046919288139,0.5059411284798444,6.409626514637118,3.6029302078626264,3.556611771664838,False,198.107956,15,1350
18,0,35,7,33,7.202150882188771,21.606452646566314,10.65904691928814,0.49332702103610104,6.6187559671911345,3.622346932583168,3.5371950469442948,False,185.360707,15,1310
19,0,33,1,32,6.547612213750888,19.642836641252664,10.65904691928814,0.5426429549845501,6.206187282662851,3.614701384023938,3.5448405955035263,False,202.930165,15,1310
20,2,32,11,28,6.13665292747484,18.409958782424518,10.55227144215164,0.5731827847559118,6.379926189320398,3.504077900902237,3.584588720223565,False,189.173493,15,1310
