Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
1,183,190,184,106,17.80002910913032,53.40008732739096,14.525258644384841,0.272008144019163,21.639996842108037,13.901695549685702,13.936174202402729,True,64.146793,15,4550,7031
2,184,189,187,110,21.965825840993627,65.89747752298088,13.752466014992956,0.20869487773939396,17.598752577502562,12.144025647934761,14.122964345644574,True,66.214207,15,4630,7031
3,184,186,179,130,18.232735597981048,54.69820679394314,13.697318169799708,0.2504162197016748,14.967915101019322,12.024230699213735,14.217856559686648,True,69.790702,15,4630,7031
4,186,185,180,103,16.258735219774362,48.77620565932308,12.065586718731515,0.24736624252824183,16.095297096981525,13.360155364192895,9.643711850166786,True,67.59195,15,4630,7031
5,183,188,184,111,18.252249445079617,54.75674833523885,14.571674354117384,0.2661165024793801,19.480056410970676,12.59786504399411,15.294813009376252,True,70.87362,15,4670,7031
6,187,185,179,127,18.39332179023475,55.17996537070425,11.123141976268538,0.20157935768067656,16.240816593628928,10.460874694134827,10.84249486258918,True,67.603022,15,4630,7031
7,186,188,182,102,14.449352196711708,43.34805659013512,11.821618254990472,0.272713915799417,13.924958888065708,12.669082569386916,10.179144686618457,True,68.60014,15,4630,7031
8,182,185,183,107,18.01144216865994,54.03432650597982,15.57147042344574,0.28817737594494663,17.290966864244556,12.428000849848905,17.17769034401972,True,70.283983,15,4670,7031
9,183,190,184,126,19.580611381088683,58.74183414326605,14.612247655592565,0.2487536841283268,14.92796846598028,12.260220876458185,15.65451109450879,True,69.138382,15,4670,7031
10,183,194,186,113,17.8026975983003,53.408092794900895,14.78773487144191,0.27688191241410065,17.27451893157125,15.126878024215117,12.854738059392902,True,69.47724,15,4630,7031
11,184,181,177,110,17.751696844346785,53.25509053304036,13.57160874404501,0.2548415298557225,17.856606019221907,12.950445316374063,13.217144672826493,True,69.785664,15,4670,7031
12,183,183,180,109,19.32002255792033,57.96006767376099,14.487242631560788,0.2499521345127636,16.287731283365847,12.167118474441763,15.666079369965523,True,70.480659,15,4710,7031
13,184,188,184,117,15.055013919411113,45.16504175823334,13.783404153184726,0.3051785986818464,16.545315247887324,12.775303886677005,13.492926510556208,True,69.225174,15,4670,7031
14,183,191,183,123,18.404253168247475,55.21275950474242,14.580959703741453,0.26408677694309124,18.77463070631975,13.619389116265403,14.234388856331647,True,68.278064,15,4630,7031
15,182,188,183,110,18.695011848764974,56.08503554629492,15.366586873864023,0.27398728955390966,18.176944577848072,14.221407863047057,15.265825837353725,True,70.179037,15,4670,7031
16,185,184,173,111,13.76876124595375,41.30628373786125,12.87131546710899,0.3116067170020229,17.108734603254298,11.755666183812195,12.845265259455498,True,68.32001,15,4630,7031
17,184,190,184,127,16.31047309280739,48.93141927842217,13.549243078010587,0.2769027197211414,11.956175744371663,13.89932359708892,12.233885556495682,True,66.86143,15,4630,7031
18,186,189,186,119,12.884788802044413,38.65436640613324,11.917422628385257,0.3083072815932726,15.047239198578195,10.381694347369717,12.541138640566176,True,70.668069,15,4670,7031
19,183,189,181,100,19.628920749539375,58.886762248618126,14.62065701621681,0.24828427405278014,18.374340224391744,13.923785966559317,13.968791938908648,True,70.59223,15,4670,7031
20,184,189,183,123,20.48319811256358,61.44959433769074,13.603476214380711,0.22137617605128565,15.23980028623261,11.496507328614289,14.666191518853239,True,67.322747,15,4630,7031
1,49,95,62,66,77.28617121205039,231.85851363615117,129.79336042272192,0.5597955338677055,76.97361086497821,121.19074090163242,126.63038262261935,True,21.430657,3,11950,7032
2,31,68,43,41,77.60146215262331,232.80438645786995,145.56854104533556,0.6252826386141944,74.32603048684875,141.6193862166092,135.92672149491926,True,28.332052,0,11560,7032
3,42,88,65,57,78.33377542362902,235.00132627088706,136.15019616410788,0.5793592671352287,71.2764197597802,128.985744462508,130.54240540160035,True,23.820364,3,11590,7032
4,39,79,51,63,77.12941250838463,231.3882375251539,138.426783987657,0.5982446880974613,74.7138055151979,130.97349610790243,133.29752811455205,True,24.851723,0,11560,7032
5,35,85,56,62,75.87307784667927,227.61923354003778,141.8454776847345,0.6231699996467309,77.38718074686174,140.39692929412598,130.38880793706838,True,28.081225,0,11560,7032
6,36,85,53,65,74.62229239476513,223.8668771842954,141.49773286563212,0.6320619407628848,72.80187654284848,131.4380008755931,138.0367899369912,True,32.79193,0,11560,7032
7,42,95,56,76,73.6831513801055,221.0494541403165,136.02951450306028,0.6153804587850837,76.10575260975801,128.17337830017138,131.24828326190945,True,32.129112,1,11610,7032
8,31,89,62,61,75.40773500947272,226.22320502841814,145.63948883817238,0.6437866920852667,76.38506897507982,136.6606067713655,140.931841102653,True,29.160556,2,11660,7032
9,28,81,51,56,75.3408666117061,226.0225998351183,147.73066254956169,0.6536101374700142,72.12886619079664,144.35183397566865,137.80273138389597,True,31.66731,1,11610,7032
10,32,78,52,54,71.80341699468921,215.41025098406766,144.86520137981873,0.6725083913974612,69.08756678360977,136.46563539817421,139.49494698651603,True,29.332357,1,11730,7032
11,29,79,46,55,73.9360396567414,221.8081189702242,147.11107710423124,0.6632357633580565,64.02411998569703,140.29430818917626,140.39335535321013,True,31.794489,1,11610,7032
12,51,86,55,62,77.11587998324292,231.34763994972877,128.11834423108724,0.5537914467548795,76.16450647034797,121.85740656208219,122.67023357734568,True,22.17346,0,11320,7032
13,22,57,38,34,76.36790367050746,229.10371101152236,153.27197314610433,0.6690069421808527,75.94316292201655,143.53070565457534,148.74841432055513,True,31.680797,0,11560,7032
14,20,65,46,38,74.49497022890695,223.48491068672087,154.95685991769523,0.6933660954627597,70.49624388587993,145.1088822732226,150.42002768003545,True,37.645281,10,11940,7032
15,30,71,47,53,77.73144409296643,233.19433227889928,146.066061135923,0.6263705455809652,74.33962894977441,131.1356658062088,147.78785593148692,True,27.15374,0,11560,7032
16,41,92,70,61,74.39651589917074,223.1895476975122,136.71782715477195,0.6125637538370077,75.6757474870407,132.06876098901398,128.8943511979238,True,25.08166,0,11680,7032
17,37,89,62,51,74.04333931724214,222.13001795172642,140.41284613617646,0.6321200863842327,77.49284819347177,133.94219322599443,133.79066219233545,True,24.408144,0,11560,7032
18,45,96,67,68,77.26149741244998,231.78449223734995,133.22632520019232,0.5747853271553951,68.832547772637,127.15458845262962,127.17774333997949,True,25.390536,8,11960,7032
19,47,103,73,73,76.18408853624058,228.55226560872174,131.2371280219087,0.574210575740189,62.919919303252385,126.1202835800757,124.81144394605857,True,24.436701,0,11680,7032
20,21,70,42,46,77.03319545937474,231.09958637812423,153.9230036292739,0.66604620995481,75.13790706475758,145.7662387979341,148.03435510330996,True,33.392806,0,11560,7032
1,76,14,2,13,117.59172075827814,352.77516227483443,106.52989387948733,0.3019767411983889,114.08031791785645,103.19434483409614,100.2174602336346,True,10.374086,15,830,7033
2,76,15,2,14,119.08121484530047,357.2436445359014,106.66650145804834,0.2985819428547702,112.22879717542818,103.64360251130104,99.98034881090823,True,9.531878,15,830,7033
3,77,18,4,15,115.14020634441168,345.420619033235,105.76817052316267,0.30620109135113927,114.72249694425021,100.39603211986585,101.52325378301059,True,9.534639,15,830,7033
4,76,11,1,10,120.62843795367822,361.88531386103466,106.42845672168835,0.2940944344664876,109.9333423290232,106.54932658831133,96.87617613502458,True,10.143858,15,830,7033
5,76,12,3,9,110.70721598571392,332.12164795714176,107.09097364099152,0.3224450266933848,118.85686237785562,96.49822557155404,107.32283991773673,True,10.169314,15,830,7033
6,76,11,3,8,115.24587794777426,345.7376338433228,106.64877684342589,0.30846736485665804,114.92160471563746,101.16185466205884,102.37263081034814,True,10.591046,15,830,7033
