Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,4,0,4,4.431215486527023,13.293646459581069,9.865771592583512,0.7421418662351291,4.233746731626698,3.289293077123542,3.2879321007998836,False,336.346015,8,1280
2,0,5,1,4,4.452560440133424,13.357681320400271,9.865771592583513,0.7385841416590915,4.258009745026896,3.284808282305171,3.2924168956182553,False,456.909659,15,1670
3,0,6,0,6,4.610640822016526,13.831922466049578,9.86577159258351,0.7132610536820911,4.422084349181371,3.2844832627985534,3.2927419151248714,False,429.577289,15,1630
4,5,10,6,9,4.139308022272633,12.4179240668179,9.358944590606244,0.7536641825355016,4.021126580641931,3.1267104353988153,3.1138985454032553,False,435.173019,15,1630
5,0,21,7,15,4.806527693661553,14.419583080984658,9.865771592583513,0.6841925690343759,3.9519875748916484,3.2826807009503787,3.2945444769730456,False,266.5372,15,1630
6,0,13,0,13,4.547302649953599,13.641907949860796,9.865771592583517,0.7231958776473191,4.685737656525797,3.289990374391704,3.287234803531723,False,390.205438,15,1630
7,0,11,5,9,4.536174643819806,13.60852393145942,9.865771592583508,0.7249699998525463,4.469318532120776,3.284722060510405,3.2925031174130215,False,426.864786,15,1630
8,0,7,0,7,4.591278324011032,13.773834972033097,9.865771592583506,0.7162690429074643,4.64307042653466,3.2890082603703004,3.288216917553123,False,444.921818,15,1630
9,0,4,0,4,4.582637917246222,13.747913751738666,9.865771592583513,0.717619543644272,4.527984985966368,3.2937981036530806,3.2834270742703455,False,446.570328,15,1630
10,0,10,2,10,4.796147158428237,14.388441475284711,9.865771592583512,0.6856734003839212,4.5160336887976085,3.2871953252223554,3.2900298527010707,False,460.60773,15,1630
11,0,16,1,15,4.741060970955941,14.223182912867822,9.86577159258351,0.6936402107054301,4.446066516597997,3.277941998631927,3.2992831792915003,False,439.072825,15,1630
12,1,12,4,11,4.410961331370945,13.232883994112836,9.770257286732596,0.7383316661038725,4.465309103588697,3.2554547105650733,3.257360136198251,False,424.496681,15,1630
13,0,8,4,5,4.621340905028363,13.86402271508509,9.865771592583515,0.7116095952330502,4.313169753792072,3.3033590597170077,3.2738661182064197,False,444.712832,15,1670
14,0,4,0,4,4.375553448291424,13.12666034487427,9.86577159258351,0.751582758552591,4.348448634720693,3.291851196778711,3.2853739811447165,False,453.465981,15,1630
15,0,8,0,8,4.3750725451745645,13.125217635523693,9.865771592583517,0.7516653716949871,4.5539938988568665,3.2891191079029998,3.288106070020424,False,450.221922,15,1630
16,0,5,0,5,4.433340130516973,13.300020391550918,9.865771592583513,0.7417862004821381,4.435559491673649,3.2935603338266057,3.28366484409682,False,274.192392,5,1170
17,0,8,0,8,4.711003478807644,14.133010436422932,9.865771592583515,0.6980658251803106,4.687370885217244,3.2860264477009635,3.2911987302224603,False,443.614385,15,1670
18,0,6,1,5,4.491781821890367,13.4753454656711,9.865771592583512,0.7321349658691051,4.4777817295858355,3.2877494540327947,3.289475723890631,False,428.486907,15,1630
19,0,6,0,6,4.521572647733039,13.564717943199117,9.865771592583508,0.727311222680444,4.506075628101612,3.280899235092537,3.296325942830889,False,443.078072,15,1670
20,0,5,0,5,4.571088852159322,13.713266556477967,9.865771592583513,0.7194326422483965,4.32061834012926,3.297650392161417,3.27957478576201,False,446.040101,15,1630
