Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
1,45,104,73,76,73.34582636293187,220.03747908879564,133.42421040093868,0.6063703826887402,78.01740467998587,128.0372730465097,126.47624006983332,True,33.100185,0,11440,7057
2,38,94,63,75,77.60690599861393,232.8207179958418,139.24909790970375,0.5980958185696805,62.702285707270875,133.72888215792054,132.0810843324817,True,36.760451,0,11560,7057
3,47,98,65,73,76.9611123864118,230.8833371592354,131.57138908925938,0.5698609120437191,50.65122579853344,125.18874804365144,125.88371665389681,True,38.334634,0,11560,7057
4,39,109,72,75,66.351274648318,199.053823944954,138.40499655061663,0.6953144320849165,73.72487546347386,129.06134747380133,135.18584509385735,True,39.334746,0,11560,7057
5,37,92,62,69,74.66995535091232,224.00986605273695,140.12156270939718,0.625515139928745,75.25396255349116,140.19313091271374,127.35689395179071,True,38.151199,0,11560,7057
6,19,89,54,72,77.92088982395961,233.76266947187884,155.76187152916626,0.6663248322799638,71.63533553888124,146.21911727623998,150.95131536752493,True,49.691878,0,11560,7057
7,19,87,53,53,77.05614866026,231.16844598078,155.96448270158007,0.6746789426206871,78.15498280762445,148.51240927802132,148.7586678052458,True,47.036858,9,12010,7057
8,37,95,62,77,66.02940665304509,198.08821995913524,140.12234457741076,0.7073734349590167,76.15617593885217,134.95583088644224,132.57010596398416,True,37.180899,2,11660,7057
9,22,94,57,73,66.07263242701701,198.21789728105102,152.96696231294797,0.7717111542963134,76.35083226711576,144.1945422562803,147.90674636814882,True,58.48603,0,11680,7057
10,38,89,48,72,75.08915160718372,225.26745482155115,139.28394762040628,0.6183047956516491,77.0955618559959,127.27370983782001,138.58920282917668,True,46.274215,3,11590,7057
11,27,88,57,59,72.1123756457572,216.3371269372716,148.857317296842,0.6880803096733562,76.7592599228802,138.83513732839026,145.18572699294896,True,46.3475,0,11560,7057
12,12,75,42,49,75.04478852296162,225.13436556888487,161.92657074245923,0.7192441293149188,63.452908881465405,153.801904314522,154.95687689337515,True,57.512642,0,11560,7057
13,24,88,56,64,74.34116357673389,223.02349073020167,151.32167461291056,0.6785010588681396,62.37699659261011,146.64092808241406,142.2295707362828,True,48.378364,0,11680,7057
14,63,125,91,95,71.26972251127263,213.8091675338179,117.99777842193367,0.5518836249304891,75.17332079789487,113.22314758319297,111.74895835575853,True,31.986163,0,11560,7057
15,47,106,73,79,73.37067907945278,220.11203723835837,131.7743735742871,0.5986695467798937,76.63590955491907,125.68984652828604,125.61327386703694,True,37.773331,1,11610,7057
16,18,76,47,63,69.63730883714959,208.91192651144877,156.53967478671905,0.7493094214424392,70.2875022178179,148.33912501391495,150.44230589729324,True,51.211666,0,11680,7057
17,40,110,70,86,46.27605022844574,138.82815068533722,137.82105669018537,0.9927457508424606,67.54085684430854,130.0352082858894,132.7145669557278,True,47.605946,2,11540,7057
18,20,73,46,55,77.75890776107947,233.27672328323843,154.9188794236451,0.6640991747622702,65.79109455097773,145.74782849967656,149.78330941162616,True,65.254608,0,11680,7057
19,28,93,64,67,74.4753798598894,223.4261395796682,147.9421358599039,0.6621523163682979,64.61281281204987,139.14668506016753,143.1746306316456,True,50.155342,0,11680,7057
20,32,95,66,63,76.68834029463606,230.06502088390818,144.3300022560737,0.6273443989945053,72.9281290459081,136.1982110517341,139.44521260193872,True,46.267357,9,12010,7057
1,76,15,1,15,123.56671253223489,370.7001375967047,106.52989387948733,0.2873748431013108,118.79965825113862,104.3039528469379,99.10785222079286,True,11.35664,15,830,7058
2,77,18,2,17,122.63943212905899,367.91829638717695,105.6982684734415,0.28728733936681006,116.33936787058883,103.40435201864315,98.45114633440325,True,9.67136,15,830,7058
3,77,12,1,11,117.0567885311878,351.1703655935634,105.93935937540212,0.3016751120110571,114.84797941174084,97.11355433078492,104.8807234489483,True,11.026235,15,830,7058
4,77,14,3,11,124.92196003515681,374.76588010547044,106.04124362486934,0.28295330299286087,114.22118903570995,106.35375730687166,95.72905931053626,True,10.786315,15,830,7058
5,77,10,2,8,119.32888285581468,357.98664856744404,105.84573815708274,0.2956695133202477,118.10323839993139,100.92608522515899,100.9958757118731,True,10.88523,15,830,7058
6,76,15,1,14,123.78842059587265,371.36526178761795,106.67566276570709,0.28725266938595456,117.55264362864624,102.8801914109492,100.65867470862997,True,9.997412,15,830,7058
7,76,12,2,11,120.30495200068835,360.91485600206505,106.2472832113865,0.2943832359474241,119.55371125735985,101.5778698933286,101.69068965288264,True,11.635071,15,830,7058
8,76,10,0,10,124.15090845974214,372.4527253792264,106.73163995706724,0.2865642608693345,120.04651621759722,103.733767734045,99.8574529195679,True,10.905276,15,830,7058
