Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
1,75,0,0,0,130.1950638082094,390.5851914246282,106.55687808672779,0.2728134103038318,134.96149755305703,96.9438532734604,107.71470056968671,True,4.722609,15,830,800
2,75,0,0,0,134.15092329750232,402.4527698925069,106.74890070593909,0.26524578457852627,130.03642801342744,105.8616643293164,98.93150384977028,True,4.513238,15,830,800
3,75,0,0,0,132.60853158471332,397.82559475413996,106.64733973565315,0.268075611881036,132.52152958469406,100.4300757001248,104.25587333702364,True,3.939243,15,830,800
4,75,0,0,0,130.4449730337182,391.33491910115464,106.70013467962968,0.2726568202109487,131.38007344740396,102.9725928458132,101.73724268813659,True,4.593182,15,830,800
5,75,0,0,0,133.72997487764852,401.1899246329456,106.60490830990673,0.2657217984909294,134.58790291771302,99.84689546425376,104.81757568340885,True,4.548372,15,830,800
6,75,0,0,0,132.22212432649977,396.66637297949933,106.62637912543043,0.26880619681603596,131.24310107070286,104.32919950096141,100.28284600244118,True,4.318827,15,830,800
7,75,0,0,0,130.30096536135204,390.9028960840561,106.50725397162398,0.27246473494717127,132.8142610203134,100.83221678186939,103.75976847553541,True,3.907803,15,830,800
8,75,0,0,0,130.20887048430703,390.6266114529211,106.4990497102302,0.27263644254576247,132.2284483731424,99.86005510277607,104.75331558656437,True,4.53948,15,830,800
9,75,0,0,0,126.05107194490256,378.1532158347077,106.67059259218092,0.2820829973816938,134.60311960494923,96.35291631932716,108.39625996702529,True,4.58963,15,830,800
10,75,0,0,0,130.2231934825743,390.66958044772286,106.40146353421963,0.2723566636856633,130.73161118906933,102.71071987458016,101.85459451411447,True,5.138976,15,830,800
11,75,0,0,0,133.27669337164636,399.83008011493905,106.57171750470508,0.26654252094807107,130.97634741447152,103.94276082327598,100.66695944802095,True,4.870591,15,830,800
12,75,1,0,1,135.50647097910436,406.51941293731306,106.50817304660768,0.26200021366023096,130.17067404000082,105.97237176286762,98.65049774586885,True,4.67184,15,830,800
13,75,0,0,0,132.50575220233077,397.5172566069923,106.43669646696988,0.2677536501822841,131.1282074275872,102.30205365115317,102.26918026239188,True,4.900573,15,830,800
14,75,0,0,0,135.9613707876293,407.8841123628879,106.71008590126294,0.2616186379093989,131.5451465221184,103.57381494777677,101.16059538882948,True,4.671546,15,830,800
15,75,0,0,0,131.51754997717805,394.5526499315341,106.66182743259813,0.27033610711043743,134.9284471303812,100.13429342633438,104.51032390715054,True,4.583179,15,830,800
16,75,0,0,0,128.01117032992983,384.0335109897895,106.69253514688175,0.2778208986812051,132.59902998711902,98.71613692286128,106.01362766014296,True,4.57079,15,830,800
17,75,0,0,0,134.85653281601657,404.5695984480497,106.70007784520558,0.26373726116473584,130.87647210380337,104.63913228926727,100.09378333787254,True,3.985716,15,830,800
18,75,0,0,0,134.1818067869285,402.54542036078544,106.56738173042983,0.2647338072680537,128.86322632131393,105.60351821849363,99.04054163557514,True,4.510279,15,830,800
19,75,0,0,0,134.02439832986144,402.0731949895843,106.48572117524193,0.26484163207646916,132.36330251033075,103.50126571818546,101.07422606830103,True,4.414602,15,830,800
20,75,0,0,0,131.12308327850337,393.3692498355101,106.42793004965466,0.2705547779704646,134.55443160001425,99.1307635897057,105.453822063877,True,4.643005,15,830,800
1,75,1,0,1,136.60780890406278,409.82342671218834,106.55687808672779,0.2600068008351333,129.8979994784815,108.7796733041082,95.87888053903896,True,0.510815,2,260,801
2,75,0,0,0,131.75897502276874,395.27692506830624,106.58136623917125,0.2696372074356563,128.4728994344469,106.59584058507461,98.0510654061474,True,0.480902,2,260,801
3,76,0,0,0,128.76403180356908,386.29209541070725,105.86722503009301,0.2740600345899767,130.8096790526485,102.28685056439208,100.79174137483136,True,1.506875,7,510,801
4,75,0,0,0,127.72424918434062,383.17274755302185,106.4958378759306,0.2779316602133719,134.53894374316172,97.60701195854642,106.98448558748335,True,0.480709,2,260,801
5,75,0,0,0,131.92324495464186,395.7697348639256,106.87639607733472,0.2700469153208019,129.24419642806936,105.14737420617416,99.66924188372207,True,1.308147,5,410,801
6,75,0,0,0,132.18731412008034,396.561942360241,106.4829549872711,0.2685153152960424,136.43052655853035,99.53695248812781,105.06245777339785,True,0.492281,2,260,801
7,75,0,0,0,130.74890778234783,392.2467233470435,106.70022592430662,0.272023243467359,132.23491082462735,101.44875760994273,103.28743381887912,True,0.992069,4,360,801
8,75,0,0,0,130.53613896113262,391.60841688339787,106.41155543628855,0.27172949009411307,132.22176694642545,101.95874873575897,102.52685270165587,True,0.656613,3,310,801
9,75,1,0,1,131.2880689587876,393.8642068763628,106.51227492960317,0.27042892720393413,134.69451147158867,99.18997001981894,105.4491539658051,True,0.743149,4,360,801
10,75,1,0,1,132.17378846895537,396.5213654068661,106.72586189761866,0.2691553878518209,131.84900005043085,102.59460486052258,102.17924379095206,True,0.489195,2,260,801
11,75,2,0,2,133.8965999018381,401.6897997055143,106.77757890436631,0.26582098669830995,131.866326402046,104.02577809290386,100.72700390534608,True,0.486048,2,260,801
12,76,0,0,0,132.67207696057835,398.01623088173505,105.75664292391254,0.265709372428424,128.1123743669876,107.29061050656857,95.70766415923859,True,1.340771,6,460,801
13,75,1,0,1,131.85339791934047,395.5601937580214,106.67996133171688,0.26969336908803543,135.8723114792446,98.8310878930071,105.88696915833292,True,0.529622,2,260,801
