Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,85,13,80,40.42073941540547,101.8602633268218,49.94869838651917,0.4903649053631172,38.67199460141237,19.75804718289099,20.147902651999345,True,127.99538,13,2850
2,0,79,19,75,36.471986561022376,91.90940613377639,49.94869838651913,0.5434557842079578,36.7639755211963,20.391425562736842,19.514524272153494,False,85.177201,4,2400
3,0,85,21,80,37.95035362040921,95.63489112343122,49.94869838651917,0.5222853061238169,37.20869668720187,19.853168325256405,20.05278150963395,False,98.11322,5,2450
4,0,94,21,88,39.06156225985053,98.43513689482334,49.948698386519176,0.5074275300687467,38.57370953315643,20.1683646303503,19.737585204540007,True,117.341359,12,2800
5,0,57,14,52,33.22914262162696,83.73743940649994,49.94869838651919,0.596491828989961,32.507302968632544,19.9924241320157,19.9135257028746,False,108.743625,5,2450
6,0,62,13,60,37.92664182134979,95.57513738980147,49.94869838651917,0.5226118397591657,37.90361201943238,19.861007698484528,20.044942136405773,False,96.392892,7,2550
7,0,91,22,82,40.8648855619194,102.97951161603689,49.94869838651913,0.4850353007378283,39.69411098787555,19.865737366224504,20.04021246866583,True,86.267189,6,2500
8,0,40,9,34,32.819441538519015,82.70499267706792,49.94869838651913,0.6039381271884048,32.074129305472525,20.186109916454107,19.719839918436207,False,95.519505,5,2450
9,0,49,13,43,35.27617199635207,88.89595343080721,49.94869838651916,0.5618782009621741,34.24985617396367,20.02130589283762,19.884643942052698,False,87.784911,4,2400
10,0,44,8,38,32.284845862418685,81.35781157329508,49.94869838651921,0.6139385686587764,32.605784979396404,19.817231961051267,20.088717873839084,False,106.443525,6,2500
11,0,61,13,55,35.62797068943112,89.78248613736643,49.94869838651915,0.5563300876977061,35.6839701643873,20.11829863902639,19.787651195863937,False,112.341645,9,2650
12,0,42,6,38,33.145006052199356,83.52541525154238,49.94869838651916,0.598005986993244,33.28778844685066,19.582333193386738,20.323616641503587,False,110.435289,5,2450
13,0,75,19,66,38.76536113668764,97.68871006445285,49.94869838651914,0.5113047183606385,37.88015221678541,19.852632212470063,20.053317622420295,True,103.713222,11,2750
14,1,44,9,40,32.784973214611156,82.61813250082011,49.87599620778665,0.6036930961528518,32.6329042135596,19.856541610368208,19.992349833349486,False,123.443587,10,2700
15,0,36,8,31,33.24901449459527,83.78751652638009,49.9486983865192,0.5961353248940502,32.19399204389811,19.984517528704785,19.921432306185505,False,167.83767,7,2550
16,1,73,14,68,36.635421277372515,92.32126161897874,49.69445952594851,0.5382775175998319,37.023880721949446,19.98545450871376,19.725884656860966,True,162.690727,11,2750
17,0,38,12,34,32.580874215683444,82.10380302352227,49.94869838651918,0.6083603505212684,32.12580948901263,20.00277646520746,19.903173369682833,False,153.349316,5,2450
18,2,62,18,54,36.44747172243376,91.84762874053308,49.830135433828175,0.5425304508905383,35.92301220773456,19.842823374807374,19.970444764413045,True,176.482052,13,2850
19,0,51,15,42,32.5147352170103,81.93713274686596,49.948698386519176,0.6095978308251173,33.16045596859258,20.026180859237826,19.879768975652507,False,155.141572,6,2500
20,0,107,29,100,42.08222342315969,106.04720302636242,49.94869838651921,0.4710043920168493,40.4603836143781,19.63561648974722,20.270333345143086,False,133.665693,6,2500
