Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
1,0,28,3,25,26.084641388739634,65.73329629962387,49.946421052376785,0.7598344197545222,26.60004275173054,19.790484127039317,20.11546570785102,False,115.349415,6,400,7597
2,0,22,3,19,27.427643609329895,69.11766189551133,49.94642105237679,0.7226289154266144,27.268959359909346,20.2279567159981,19.677993118892232,False,78.200653,6,400,7597
3,0,29,3,26,26.452108399918107,66.65931316779363,49.94642105237683,0.7492789631158153,26.305761218752533,20.130622792847138,19.77532704204316,False,56.448221,5,350,7597
4,0,12,3,9,26.992582100988507,68.02130689449103,49.946421052376806,0.7342761163035212,27.41564523627577,19.987211758564523,19.918738076325784,False,82.021698,6,400,7597
5,0,16,3,13,27.42304657487004,69.1060773686725,49.9464210523768,0.7227500525882655,27.973746279013433,19.825886263413715,20.080063571476614,False,78.466325,6,400,7597
6,0,14,3,11,27.11695925260656,68.33473731656854,49.94642105237682,0.7309082176023342,27.738020976678204,19.72019099141526,20.185758843475078,False,57.487899,5,350,7597
7,0,26,3,23,26.30167298119023,66.28021591259937,49.94642105237683,0.7535645496121925,26.42551301521102,19.78152980257839,20.124420032311903,False,80.233862,6,400,7597
8,0,23,4,19,26.742826856790288,67.39192367911153,49.94642105237684,0.741133630347133,26.46258997158811,20.31560919306849,19.59034064182186,False,58.950933,5,350,7597
9,0,18,3,15,26.312457139958767,66.3073919926961,49.94642105237681,0.7532557012328055,26.457371596818145,20.100305638341865,19.805644196548478,False,39.513414,4,300,7597
10,0,25,3,22,26.70159415138184,67.28801726148224,49.946421052376785,0.7422780917779795,27.256970944813858,19.66088793229159,20.24506190259873,False,57.073047,5,350,7597
11,0,27,3,24,25.820412977544233,65.06744070341146,49.94642105237682,0.7676100444774085,26.113813082778982,19.881234057386475,20.02471577750382,False,59.701679,5,350,7597
12,0,16,3,13,25.97326984919076,65.45264001996071,49.9464210523768,0.7630925358724252,26.670642987583808,19.881515229928993,20.024434604961332,False,79.804856,6,400,7597
13,0,27,3,24,26.127334086924034,65.84088189904857,49.94642105237679,0.7585928318663444,26.242574536440088,19.96208891335267,19.943860921537638,False,101.902999,7,450,7597
14,0,29,3,26,27.10839809766688,68.31316320612054,49.946421052376806,0.7311390471214755,27.09214297446075,20.153671087350215,19.75227874754014,False,94.607974,7,450,7597
15,0,14,3,11,26.011506842313594,65.54899724263025,49.94642105237677,0.7619707875545313,26.244118635881254,19.909597926659444,19.996351908230892,False,59.738378,5,350,7597
16,0,32,3,29,26.42830455435114,66.59932747696487,49.946421052376806,0.7499538350391314,26.940559625365974,19.66715226804286,20.23879756684746,False,79.046334,6,400,7597
17,0,19,3,16,26.360857025755035,66.4293597049027,49.94642105237676,0.751872685123752,26.732222046456204,19.799144241348195,20.10680559354215,False,57.333858,5,350,7597
18,0,27,3,24,26.00956928368955,65.54411459489766,49.9464210523768,0.7620275498582282,26.33906333536039,20.043229497170678,19.862720337719633,False,109.331895,7,450,7597
19,0,32,3,29,25.988842640843217,65.4918834549249,49.94642105237676,0.7626352826873978,26.31178549630204,19.841918281963878,20.064031552926437,False,81.237551,6,400,7597
20,0,29,4,25,26.82934257279763,67.60994328345002,49.946421052376785,0.7387437206237529,27.289889100960245,20.018290435129064,19.887659399761244,False,107.180886,7,450,7597
1,0,18,3,15,25.888136198721117,65.23810322077722,49.946421052376785,0.7656019808446807,25.992633509368407,19.964395627758588,19.94155420713175,False,283.204719,5,1010,7598
2,0,25,3,23,25.734594124728734,64.8511771943164,49.94642105237678,0.7701698444535577,26.043620853690722,19.851891582001976,20.054058252888353,False,224.779716,5,1010,7598
3,0,18,3,15,25.69653487465106,64.75526788412067,49.946421052376834,0.7713105463752506,25.825120608687556,19.97286771774715,19.933082117143186,False,257.624889,6,1060,7598
4,0,33,3,30,25.641177401088875,64.61576705074397,49.946421052376756,0.7729757508434884,25.945567297585175,19.693561281287085,20.212388553603226,False,289.327138,7,1110,7598
5,0,26,4,22,25.770185039134216,64.94086629861822,49.946421052376834,0.7691061714931199,25.644846879594056,19.939721873216552,19.96622796167376,False,220.822746,4,960,7598
6,0,23,3,20,26.084396214289818,65.73267846001035,49.94642105237679,0.7598415616482537,25.875436633300357,20.04157984686831,19.864369988022002,False,276.820639,7,1110,7598
7,0,22,3,19,25.514950932604528,64.29767635016341,49.946421052376785,0.7767997832514183,26.32547038384425,19.600712609967694,20.305237224922674,False,280.381998,7,1110,7598
8,0,19,3,17,25.979798163718467,65.46909137257053,49.94642105237679,0.7629007827242086,25.972850654101734,19.950875312534965,19.95507452235539,False,204.4466,4,960,7598
9,0,21,3,18,26.194282497245354,66.00959189305829,49.9464210523768,0.7566539895185941,25.545646118014464,20.16854181617599,19.737408018714355,False,240.770128,5,1010,7598
10,0,25,3,22,25.94000499758309,65.3688125939094,49.94642105237681,0.7640711077721254,25.548888606392946,20.133681447454684,19.772268387435627,False,193.179081,3,910,7598
11,0,27,3,24,25.70747450513731,64.78283575294601,49.9464210523768,0.7709823207315446,26.098512239308782,19.879544665937043,20.026405168953293,False,171.270052,4,960,7598
12,0,19,3,17,26.287635708953133,66.2448419865619,49.946421052376834,0.7539669437585604,25.52550548634368,20.236108049376767,19.669841785513565,False,166.120643,6,1060,7598
13,0,14,3,13,25.75278157719061,64.89700957452034,49.94642105237682,0.7696259254445929,25.753465511173054,19.91671520481615,19.9892346300742,False,149.399726,3,910,7598
14,0,22,3,19,25.982971816602667,65.47708897783872,49.946421052376806,0.762807599300598,25.815993990536153,20.05919585643439,19.84675397845593,False,263.965527,6,1060,7598
15,0,26,3,23,26.058059863433613,65.6663108558527,49.94642105237685,0.760609518052821,26.010279613992534,20.07324160302935,19.83270823186097,False,237.983691,5,1010,7598
16,0,30,3,27,26.14496359977621,65.88530827143606,49.94642105237682,0.7580813137673458,25.442318898703082,20.221042541806455,19.684907293083874,False,204.059923,4,960,7598
17,0,27,3,24,25.89073210392636,65.24464490189443,49.9464210523768,0.7655252186210697,25.729799956486247,20.041775411010995,19.864174423879344,False,197.854083,4,960,7598
18,0,25,3,22,26.017751412506573,65.56473355951657,49.94642105237681,0.7617879054909574,25.65736241467185,20.112405796606392,19.793544038283883,False,187.4599,4,960,7598
19,0,24,3,22,25.82173778321389,65.07077921369901,49.946421052376806,0.7675706616075353,26.309195466536835,19.90565836947183,20.000291465418485,False,219.116378,5,1010,7598
20,0,31,3,28,25.324137928271277,63.81682757924362,49.94642105237677,0.782652835419569,26.09536761839808,19.617909373994156,20.288040460896166,False,228.245672,5,1010,7598
1,0,25,3,22,30.264642955882906,76.26690024882492,49.946421052376785,0.6548898786947399,30.80289855350598,19.89713208701,20.008817747880336,False,62.415532,4,2400,7599
2,0,35,4,33,30.952060825673787,77.99919328069794,49.94642105237682,0.6403453542478728,30.895996657453967,19.830241296229772,20.075708538660553,False,57.012806,3,2350,7599
3,0,31,4,27,30.84612854064445,77.73224392242402,49.9464210523768,0.6425444388588963,29.21225593741773,20.004781900877877,19.901167934012438,False,70.166699,10,2700,7599
4,0,25,3,22,28.628532096791698,72.14390088391508,49.946421052376806,0.6923166122212372,28.524881331053514,19.86697876656157,20.038971068328742,False,62.362921,4,2400,7599
5,0,33,6,29,30.79221781891016,77.5963889036536,49.94642105237679,0.6436693995437341,29.59782569861543,19.945696082886236,19.960253752004085,False,64.154167,7,2550,7599
6,0,28,4,24,29.39964854406602,74.08711433104638,49.94642105237678,0.6741580030934827,28.777523591220152,20.01315314574228,19.89279668914805,False,56.539053,6,2500,7599
7,0,29,3,27,29.00756001858374,73.09905124683102,49.946421052376806,0.683270441961339,28.637335766412964,19.978270471713156,19.927679363177145,False,54.844667,3,2350,7599
8,0,40,5,36,29.335638015051646,73.92580779793015,49.94642105237682,0.6756290196909458,29.499915506910572,19.93811306361866,19.96783677127168,False,66.226935,5,2450,7599
9,0,24,4,21,29.785345783880015,75.05907137537764,49.9464210523768,0.6654281772630778,29.50451560845049,19.924685111219024,19.981264723671284,False,58.849861,4,2400,7599
10,0,28,3,26,29.57510056109688,74.52925341396413,49.946421052376856,0.6701586124169959,29.5200810988804,20.0792938812765,19.82665595361384,False,59.103575,4,2400,7599
11,0,46,4,43,30.01053297396865,75.626543094401,49.94642105237682,0.6604350669583177,30.639063036016584,19.680637083269477,20.22531275162085,False,57.139171,4,2400,7599
12,0,24,3,22,30.64733114639452,77.2312744889142,49.9464210523768,0.6467123763385016,30.746794947157138,20.043676859964563,19.862272974925737,False,59.525773,4,2400,7599
13,0,25,3,22,29.963037690681666,75.5068549805178,49.94642105237678,0.6614819418086464,29.402112046205236,20.140050712400598,19.76589912248975,False,49.248785,4,2400,7599
