Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,12,3,9,25.165149476918923,63.41617668183569,49.946421052376785,0.7875974816798275,25.180702556275918,19.797630779087328,20.10831905580301,False,297.224155,4,960
2,0,19,3,16,25.129886657832937,63.327314377739,49.946421052376834,0.7887026560838042,25.60544374063948,19.546175818138394,20.35977401675191,False,190.361084,2,860
3,0,18,3,15,25.1060370048576,63.267213252241156,49.94642105237684,0.7894518896105726,25.40294479598109,19.85713222978706,20.048817605103256,False,209.371751,3,910
4,0,27,3,24,25.81911912353116,65.06418019129852,49.94642105237685,0.7676485111397212,25.442585793448153,19.98688707496376,19.919062759926536,False,228.610319,4,960
5,0,29,3,26,25.22246933937875,63.56062273523445,49.94642105237681,0.7858076101681948,25.01261096108127,20.096443364333528,19.8095064705568,False,319.619877,7,1110
6,0,21,3,18,25.210775682659815,63.53115472030274,49.946421052376806,0.7861720957578529,24.907304846632865,20.121503063533048,19.784446771357274,False,265.356082,5,1010
7,0,22,3,20,25.013669008044236,63.03444590027147,49.946421052376785,0.7923670992745521,25.195328276738298,19.765360339349673,20.140589495540667,False,314.865675,7,1110
8,0,24,3,21,25.05281058834099,63.133082682619296,49.946421052376756,0.7911291343631338,24.940194772418018,20.10220661605653,19.80374321883378,False,212.1122,3,910
9,0,16,3,13,25.134023892978526,63.33774021030589,49.94642105237679,0.7885728301410073,25.217855604398373,19.875910628634976,20.030039206255335,False,256.926806,5,1010
10,0,23,3,21,25.299637785925004,63.75508722053101,49.946421052376806,0.7834107555936742,25.41853180419836,19.942768903931253,19.963180930959048,False,282.696974,6,1060
11,0,19,3,16,25.378692089408556,63.954304065309564,49.946421052376834,0.780970441041341,25.292371374391625,20.12937243897102,19.776577395919286,False,254.469787,5,1010
12,0,19,3,16,25.27614261475117,63.695879389172944,49.94642105237675,0.7841389667801127,25.20641358751805,19.979811737068992,19.926138097821312,False,185.36496,2,860
13,0,16,3,13,24.677542431298455,62.18740692687211,49.94642105237684,0.8031597315371297,25.24319400667461,19.660929087155374,20.24502074773497,False,239.426595,4,960
14,0,34,4,30,25.302133844669108,63.76137728856615,49.94642105237681,0.7833334720223073,25.134123631272026,20.01544415218494,19.89050568270543,False,289.975787,6,1060
15,0,25,3,22,24.852994697987693,62.629546638928986,49.94642105237682,0.7974897429854834,25.300628890038375,19.777519873715384,20.12842996117494,False,223.091423,6,1060
16,0,26,3,23,25.152717275619292,63.38484753456061,49.946421052376756,0.7879867664766954,25.666112983176024,19.71987400471647,20.186075830173845,False,145.40747,4,960
17,0,29,3,26,25.089063100288215,63.2244390127263,49.9464210523768,0.7899859901061866,25.321603885564727,19.853391692494053,20.05255814239627,False,149.458748,4,960
18,0,21,3,18,25.091176429747254,63.22976460296308,49.94642105237679,0.7899194527451427,25.271941757235073,19.891971706917207,20.01397812797311,False,250.855374,6,1060
19,0,21,3,18,25.39474029884166,63.99474555308099,49.94642105237681,0.7804769066696003,24.553250095852327,20.370270549046445,19.535679285843873,False,243.602137,4,960
20,0,14,3,11,25.48271662235874,64.21644588834403,49.94642105237679,0.7777823945476653,25.229758025529915,20.113743015519418,19.79220681937092,False,256.492606,6,1060
