Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,2,0,2,5.900977247740512,17.702931743221534,11.817687831975531,0.6675554085272081,5.949524184090369,3.917279510241537,3.9833021018614096,False,3.065162,1,1890
2,0,6,0,6,6.336338372187385,19.009015116562157,11.817687831975533,0.6216885914136093,6.013968372809629,4.054043993427763,3.8465376186751836,True,3.255875,1,1890
3,0,7,0,7,5.798758038707918,17.396274116123756,11.817687831975539,0.6793229258799907,5.725466505387113,3.944983086170418,3.9555985259325275,False,3.5298,2,1940
4,0,6,2,5,6.407425928428438,19.222277785285314,11.817687831975526,0.6147912315064964,6.02590927625477,3.931655543274938,3.968926068828008,True,3.361487,4,2040
5,0,1,0,1,5.684445430156958,17.053336290470874,11.81768783197553,0.6929839200191613,5.759404833724481,3.9044718696649285,3.99610974243802,False,3.258987,1,1890
6,0,6,0,6,5.852580479710538,17.55774143913161,11.81768783197553,0.6730756272351178,6.045380519234025,3.937973387053019,3.962608225049928,False,3.194479,3,1990
7,0,7,0,7,5.662555430712957,16.987666292138872,11.817687831975531,0.6956628196448753,5.601292449335808,3.940861369704087,3.95972024239886,True,3.445682,2,1940
8,0,3,0,3,5.854599703451125,17.563799110353376,11.817687831975531,0.6728434866354928,5.71785610137166,3.939229983847485,3.9613516282554606,False,3.379568,1,1890
9,0,4,0,4,5.408885078812518,16.226655236437555,11.817687831975533,0.7282885881150958,5.456550433837252,3.939263280643623,3.961318331459323,False,3.47777,1,1890
10,0,4,0,4,5.781003312481663,17.34300993744499,11.817687831975533,0.6814092752412123,5.847733714665516,3.9196115238449662,3.9809700882579837,False,3.220846,2,1940
11,0,5,0,5,5.833185409323914,17.49955622797174,11.817687831975531,0.6753135724142442,5.842233676403186,3.943253093123381,3.957328518979563,False,3.44754,3,1990
12,0,2,0,2,5.739022210015492,17.217066630046478,11.817687831975535,0.6863938024931505,5.690837760869894,3.970088327496214,3.93049328460673,False,3.451459,2,1940
13,0,5,0,5,5.7182209041084295,17.15466271232529,11.817687831975526,0.6888907132802295,5.661028073346881,3.960533780511899,3.9400478315910483,False,3.638243,4,2040
14,0,2,0,2,5.784887836957027,17.35466351087108,11.817687831975533,0.6809517121765485,5.739967491017825,3.9687666196056752,3.931814992497273,False,3.375919,4,2040
15,0,6,0,6,5.7996288353688445,17.398886506106535,11.817687831975526,0.6792209276052142,5.781147091323911,3.9790753180749463,3.921506294027999,False,3.325193,2,1940
16,0,2,0,2,5.756472439598793,17.26941731879638,11.817687831975535,0.6843130612816292,5.816532546325902,3.910645253048941,3.989936359054006,False,3.39136,3,1990
17,0,6,0,6,5.644716231946931,16.934148695840793,11.817687831975526,0.6978613477557378,5.741150639979958,3.936997253287389,3.963584358815557,False,3.480475,2,1940
18,0,4,0,4,5.942295517491434,17.826886552474303,11.817687831975533,0.662913728495977,5.87633365722687,3.9833426825073825,3.9172389295955647,False,3.176136,1,1890
19,0,3,0,3,5.884405062729825,17.653215188189474,11.817687831975523,0.6694354374540172,5.8702049172199695,3.935719343401072,3.9648622687018786,False,3.343445,4,2040
20,0,4,0,4,5.569995871742141,16.709987615226424,11.817687831975535,0.707223015605772,5.649274689757633,3.962118650975976,3.9384629611269695,False,3.499139,2,1940
