Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,13,3,10,26.945588281001136,67.90288246812287,49.94869838651917,0.7355902514148449,27.12728364032372,20.090563873682353,19.815385961207983,False,166.852969,6,400
2,0,16,3,13,26.441924230950146,66.63364906199438,49.948698386519126,0.749601726599845,26.771833881532014,19.87747561301536,20.028474221874948,False,110.119045,6,400
3,0,22,3,20,26.40080671973057,66.53003293372105,49.948698386519155,0.7507691817360042,26.737284449613476,19.87211401391312,20.033835820977203,False,105.890956,6,400
4,0,24,3,21,26.760416888225667,67.43625055832868,49.94869838651918,0.7406802420504722,26.883619883997717,20.15634929508739,19.749600539802923,False,87.055745,5,350
5,0,18,3,15,27.070454275284643,68.21754477371731,49.94869838651916,0.7321972456235816,27.044003206136285,20.109748480460357,19.79620135442994,False,107.279134,6,400
6,0,18,3,15,25.91142007062853,65.2967785779839,49.948698386519204,0.7649488914198961,26.213277191227355,19.886902747170627,20.019047087719677,False,89.566413,5,350
7,0,14,3,11,26.34711164881,66.3947213550012,49.948698386519155,0.7522992395653266,26.203644199621923,20.02911589217444,19.87683394271589,False,84.399451,5,350
8,0,19,3,16,25.97525952941049,65.45765401411444,49.94869838651925,0.7630688746613032,26.698072953209678,19.563171363155426,20.342778471734903,False,82.904588,5,350
9,0,22,3,20,26.15237374519424,65.90398183788949,49.94869838651915,0.75790107052079,26.169704903849848,20.119137130105624,19.78681270478469,False,103.706805,6,400
10,0,23,3,20,26.140983834513506,65.87527926297403,49.948698386519105,0.7582312962518757,26.66853483819671,19.709502036570658,20.196447798319667,False,96.998955,6,400
11,0,29,3,26,26.445372528280192,66.64233877126608,49.948698386519176,0.7495039836155234,26.95951344607508,19.88087010387756,20.025079731012738,False,103.003518,6,400
12,0,24,4,20,26.590418907906628,67.0078556479247,49.94869838651916,0.7454155621538103,27.406402386961933,19.64769591350027,20.258253921390068,False,97.177718,6,400
13,0,20,3,17,27.147824171764803,68.41251691284731,49.948698386519176,0.7301105212975905,26.725764277253877,20.13852656872468,19.767423266165668,False,184.819819,9,550
14,0,23,3,20,26.49523313163373,66.767987491717,49.948698386519126,0.7480935140169619,26.941999245140202,19.727517499642694,20.17843233524763,False,107.654192,6,400
15,0,23,3,20,26.654085825882376,67.16829628122359,49.94869838651914,0.7436350354546947,27.65097052991517,19.632915976702186,20.27303385818812,False,80.340329,5,350
16,0,23,3,20,25.882994836205018,65.22514698723664,49.94869838651915,0.7657889739411885,26.34763328648545,19.85200200898372,20.053947825906587,False,77.911496,5,350
17,0,22,3,19,26.294307484525866,66.26165486100518,49.9486983865192,0.7538100050669558,27.33160444328092,19.510455909667108,20.395493925223228,False,80.927266,5,350
18,0,24,3,21,27.01738686687686,68.08381490452969,49.94869838651914,0.733635423581354,26.222210323803758,20.30725177121177,19.598698063678565,False,77.41747,5,350
19,0,20,3,17,26.181732285456853,65.97796535935127,49.948698386519176,0.7570512081491428,26.706028353036125,19.99790573995736,19.908044094932954,False,105.202092,6,400
20,0,24,3,21,25.395752380299204,63.99729599835399,49.948698386519204,0.7804813876480639,26.164271336149387,19.626532574589362,20.279417260300946,False,107.569329,6,400
