id,length,bottom_diam_x,bottom_diam_y,middle_diam_x,middle_diam_y,top_diam_x,top_diam_y,bend
1,3.0060995608896097,0.18239210893357047,0.1815381492487922,0.18239210893357047,0.1815381492487922,0.18239210893357047,0.1815381492487922,0
2,2.9760156970647476,0.11128681480375689,0.114568981829011,0.11128681480375689,0.114568981829011,0.11128681480375689,0.114568981829011,0
3,3.050224392345026,0.24785438479375765,0.25497774571435167,0.24785438479375765,0.25497774571435167,0.24785438479375765,0.25497774571435167,0
4,2.9726963021336372,0.06199131257787959,0.06246550849438967,0.06199131257787959,0.06246550849438967,0.06199131257787959,0.06246550849438967,0
5,2.961904220913329,0.004606211718491586,0.0047032332035065495,0.004606211718491586,0.0047032332035065495,0.004606211718491586,0.0047032332035065495,0
6,3.0060408714323352,0.19489545237314546,0.20904464686051158,0.19489545237314546,0.20904464686051158,0.19489545237314546,0.20904464686051158,0
7,2.9760235684877503,0.03775232808173289,0.03953004500529936,0.03775232808173289,0.03953004500529936,0.03775232808173289,0.03953004500529936,0
8,2.981358741811236,0.048843137389418596,0.050511608175664746,0.048843137389418596,0.050511608175664746,0.048843137389418596,0.050511608175664746,0
9,3.005890042766648,0.05133299128167369,0.049742224463523534,0.05133299128167369,0.049742224463523534,0.05133299128167369,0.049742224463523534,0
10,2.9847774460590557,0.144145746226246,0.1456489105885557,0.144145746226246,0.1456489105885557,0.144145746226246,0.1456489105885557,0
11,3.0187342521106015,0.09936677274850268,0.09568858549606483,0.09936677274850268,0.09568858549606483,0.09936677274850268,0.09568858549606483,0
12,3.0184253815027575,-0.00374278164302849,-0.0038589149856615938,-0.00374278164302849,-0.0038589149856615938,-0.00374278164302849,-0.0038589149856615938,0
13,3.036925723856796,0.1383230953420222,0.13594545417560577,0.1383230953420222,0.13594545417560577,0.1383230953420222,0.13594545417560577,0
14,2.982258526673796,0.16812532589873277,0.1656728325831178,0.16812532589873277,0.1656728325831178,0.16812532589873277,0.1656728325831178,0
15,2.976239159869151,0.044892384592186294,0.04408119776328892,0.044892384592186294,0.04408119776328892,0.044892384592186294,0.04408119776328892,0
16,2.977754852785958,0.04924584295804131,0.05301808706920742,0.04924584295804131,0.05301808706920742,0.04924584295804131,0.05301808706920742,0
17,3.0059572307555604,0.2244086269760855,0.23768894686755607,0.2244086269760855,0.23768894686755607,0.2244086269760855,0.23768894686755607,0
