id,length,bottom_diam_x,bottom_diam_y,middle_diam_x,middle_diam_y,top_diam_x,top_diam_y,bend
1,3.0090552901988246,0.1549512236693715,0.15569938369248448,0.12486067076738325,0.12546354282037558,0.09477011786539499,0.09522770194826667,0
2,2.987872361591079,0.26339355199295683,0.2673893790240715,0.233514828377046,0.23705737851289768,0.20363610476113522,0.2067253780017239,0
3,2.9705511373593194,0.13607048941113364,0.1302927271763562,0.10636497803754047,0.10184855749795248,0.07665946666394728,0.07340438781954875,0
4,3.0067366094724504,0.2388537673790848,0.23665453438003117,0.2087864012843603,0.20686401191409146,0.17871903518963578,0.17707348944815174,0
5,3.006089734277681,0.24959870628499808,0.24239282825762626,0.21953780894222127,0.21319978461036523,0.18947691159944446,0.1840067409631042,0
6,3.003218577027649,0.21638499115275817,0.21365646488646534,0.18635280538248167,0.1840029726996571,0.1563206196122052,0.15434948051284889,0
7,2.9805003738424998,0.11303112837026255,0.11316999854234136,0.08322612463183755,0.08332837634263367,0.05342112089341256,0.053486754142926,0
8,3.0014942222084153,0.19643998208742647,0.20762982254236637,0.16642503986534232,0.1759051346200414,0.13641009764325818,0.14418044669771643,0
9,2.9812324771967424,0.2791856400384035,0.3049617262321288,0.2493733152664361,0.2723969495330069,0.2195609904944687,0.23983217283388503,0
10,2.9854007365979394,0.19449926266120754,0.19187129170438494,0.16464525529522817,0.16242065586397902,0.1347912479292488,0.13297002002357308,0
11,2.9903524842430618,0.32209002892057176,0.3157026666486769,0.2921865040781412,0.2863921581346789,0.26228297923571053,0.2570816496206808,0
12,3.0040172457447825,0.15905260053691309,0.1682981489928739,0.12901242807946528,0.13651177515837729,0.09897225562201745,0.10472540132388063,0
13,2.962008711633506,0.28106555473349526,0.28539546044061087,0.2514454676171602,0.25531906630945184,0.22182538050082512,0.2252426721782928,0
14,2.959672247969669,0.2271888726358133,0.23333677396376548,0.1975921501561166,0.2029391419706542,0.16799542767641995,0.17254150997754295,0
15,3.0001126525542547,0.1698997428186082,0.17207200884078577,0.13989861629306566,0.14168730064114932,0.10989748976752313,0.11130259244151287,0
16,3.017710340803321,0.2205119041242029,0.22219572079017946,0.19033480071616968,0.1917881866947366,0.16015769730813645,0.16138065259929377,0
