settings_id,stem_file,iterations_number,pile_width,pile_height,pile_depth,n_sides,n_meshes,lateral_friction,spinning_friction,rolling_friction,restitution,bend_function,random_turn,drop_algorithm
4357,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.85,0.02,0.1,double sin,FALSE,rowwise-freeze
4358,My200-4-2-0.csv,20,12,2,3,40,8,0.65,0.85,0.02,0.1,double sin,FALSE,trapezoid
4359,My200-4-2-0.csv,20,12,2,3,40,8,0.65,0.85,0.02,0.1,double sin,FALSE,trapezoid-freeze
4360,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.85,0.02,0.1,double sin,TRUE,grid
4361,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.85,0.02,0.1,double sin,TRUE,rowwise
4362,My200-4-2-0.csv,20,4,2,3,40,8,0.65,0.85,0.02,0.1,double sin,TRUE,rowwise-freeze
4363,My200-4-2-0.csv,20,12,2,3,40,8,0.65,0.85,0.02,0.1,double sin,TRUE,trapezoid
4364,My200-4-2-0.csv,20,12,2,3,40,8,0.65,0.85,0.02,0.1,double sin,TRUE,trapezoid-freeze
4365,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.85,0.02,0.1,double sin,FALSE,grid
4366,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.85,0.02,0.1,double sin,FALSE,rowwise
4367,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.85,0.02,0.1,double sin,FALSE,rowwise-freeze
4368,My200-4-2-0.csv,20,12,2,3,40,15,0.65,0.85,0.02,0.1,double sin,FALSE,trapezoid
4369,My200-4-2-0.csv,20,12,2,3,40,15,0.65,0.85,0.02,0.1,double sin,FALSE,trapezoid-freeze
4370,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.85,0.02,0.1,double sin,TRUE,grid
4371,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.85,0.02,0.1,double sin,TRUE,rowwise
4372,My200-4-2-0.csv,20,4,2,3,40,15,0.65,0.85,0.02,0.1,double sin,TRUE,rowwise-freeze
4373,My200-4-2-0.csv,20,12,2,3,40,15,0.65,0.85,0.02,0.1,double sin,TRUE,trapezoid
4374,My200-4-2-0.csv,20,12,2,3,40,15,0.65,0.85,0.02,0.1,double sin,TRUE,trapezoid-freeze
4375,Darre_neu.csv,20,15,4,2.52,10,8,0.85,0.45,0.02,0.1,double sin,FALSE,grid
4376,Darre_neu.csv,20,15,4,2.52,10,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise
4377,Darre_neu.csv,20,15,4,2.52,10,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
4378,Darre_neu.csv,20,23,4,2.52,10,8,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid
4379,Darre_neu.csv,20,23,4,2.52,10,8,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
4380,Darre_neu.csv,20,15,4,2.52,10,8,0.85,0.45,0.02,0.1,double sin,TRUE,grid
4381,Darre_neu.csv,20,15,4,2.52,10,8,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise
4382,Darre_neu.csv,20,15,4,2.52,10,8,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
4383,Darre_neu.csv,20,23,4,2.52,10,8,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid
4384,Darre_neu.csv,20,23,4,2.52,10,8,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
4385,Darre_neu.csv,20,15,4,2.52,10,15,0.85,0.45,0.02,0.1,double sin,FALSE,grid
4386,Darre_neu.csv,20,15,4,2.52,10,15,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise
4387,Darre_neu.csv,20,15,4,2.52,10,15,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
4388,Darre_neu.csv,20,23,4,2.52,10,15,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid
4389,Darre_neu.csv,20,23,4,2.52,10,15,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
4390,Darre_neu.csv,20,15,4,2.52,10,15,0.85,0.45,0.02,0.1,double sin,TRUE,grid
4391,Darre_neu.csv,20,15,4,2.52,10,15,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise
4392,Darre_neu.csv,20,15,4,2.52,10,15,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
4393,Darre_neu.csv,20,23,4,2.52,10,15,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid
4394,Darre_neu.csv,20,23,4,2.52,10,15,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
4395,Darre_neu.csv,20,15,4,2.52,20,8,0.85,0.45,0.02,0.1,double sin,FALSE,grid
4396,Darre_neu.csv,20,15,4,2.52,20,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise
4397,Darre_neu.csv,20,15,4,2.52,20,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
4398,Darre_neu.csv,20,23,4,2.52,20,8,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid
4399,Darre_neu.csv,20,23,4,2.52,20,8,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
4400,Darre_neu.csv,20,15,4,2.52,20,8,0.85,0.45,0.02,0.1,double sin,TRUE,grid
4401,Darre_neu.csv,20,15,4,2.52,20,8,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise
4402,Darre_neu.csv,20,15,4,2.52,20,8,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
4403,Darre_neu.csv,20,23,4,2.52,20,8,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid
4404,Darre_neu.csv,20,23,4,2.52,20,8,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
4405,Darre_neu.csv,20,15,4,2.52,20,15,0.85,0.45,0.02,0.1,double sin,FALSE,grid
4406,Darre_neu.csv,20,15,4,2.52,20,15,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise
4407,Darre_neu.csv,20,15,4,2.52,20,15,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
4408,Darre_neu.csv,20,23,4,2.52,20,15,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid
4409,Darre_neu.csv,20,23,4,2.52,20,15,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
4410,Darre_neu.csv,20,15,4,2.52,20,15,0.85,0.45,0.02,0.1,double sin,TRUE,grid
4411,Darre_neu.csv,20,15,4,2.52,20,15,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise
4412,Darre_neu.csv,20,15,4,2.52,20,15,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
4413,Darre_neu.csv,20,23,4,2.52,20,15,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid
4414,Darre_neu.csv,20,23,4,2.52,20,15,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
4415,Darre_neu.csv,20,15,4,2.52,40,8,0.85,0.45,0.02,0.1,double sin,FALSE,grid
4416,Darre_neu.csv,20,15,4,2.52,40,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise
4417,Darre_neu.csv,20,15,4,2.52,40,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
4418,Darre_neu.csv,20,23,4,2.52,40,8,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid
4419,Darre_neu.csv,20,23,4,2.52,40,8,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
4420,Darre_neu.csv,20,15,4,2.52,40,8,0.85,0.45,0.02,0.1,double sin,TRUE,grid
4421,Darre_neu.csv,20,15,4,2.52,40,8,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise
4422,Darre_neu.csv,20,15,4,2.52,40,8,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
4423,Darre_neu.csv,20,23,4,2.52,40,8,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid
4424,Darre_neu.csv,20,23,4,2.52,40,8,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
4425,Darre_neu.csv,20,15,4,2.52,40,15,0.85,0.45,0.02,0.1,double sin,FALSE,grid
4426,Darre_neu.csv,20,15,4,2.52,40,15,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise
4427,Darre_neu.csv,20,15,4,2.52,40,15,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
4428,Darre_neu.csv,20,23,4,2.52,40,15,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid
4429,Darre_neu.csv,20,23,4,2.52,40,15,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
4430,Darre_neu.csv,20,15,4,2.52,40,15,0.85,0.45,0.02,0.1,double sin,TRUE,grid
4431,Darre_neu.csv,20,15,4,2.52,40,15,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise
4432,Darre_neu.csv,20,15,4,2.52,40,15,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
4433,Darre_neu.csv,20,23,4,2.52,40,15,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid
4434,Darre_neu.csv,20,23,4,2.52,40,15,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
4435,My_Stems.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,double sin,FALSE,grid
4436,My_Stems.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise
4437,My_Stems.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
4438,My_Stems.csv,20,12,2,3,10,8,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid
4439,My_Stems.csv,20,12,2,3,10,8,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
4440,My_Stems.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,double sin,TRUE,grid
4441,My_Stems.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise
4442,My_Stems.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
4443,My_Stems.csv,20,12,2,3,10,8,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid
4444,My_Stems.csv,20,12,2,3,10,8,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
4445,My_Stems.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,double sin,FALSE,grid
4446,My_Stems.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise
4447,My_Stems.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
4448,My_Stems.csv,20,12,2,3,10,15,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid
4449,My_Stems.csv,20,12,2,3,10,15,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
4450,My_Stems.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,double sin,TRUE,grid
4451,My_Stems.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise
4452,My_Stems.csv,20,4,2,3,10,15,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
4453,My_Stems.csv,20,12,2,3,10,15,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid
4454,My_Stems.csv,20,12,2,3,10,15,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
4455,My_Stems.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,double sin,FALSE,grid
4456,My_Stems.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise
4457,My_Stems.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
4458,My_Stems.csv,20,12,2,3,20,8,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid
4459,My_Stems.csv,20,12,2,3,20,8,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
4460,My_Stems.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,double sin,TRUE,grid
4461,My_Stems.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise
4462,My_Stems.csv,20,4,2,3,20,8,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
4463,My_Stems.csv,20,12,2,3,20,8,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid
4464,My_Stems.csv,20,12,2,3,20,8,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
4465,My_Stems.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,double sin,FALSE,grid
4466,My_Stems.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise
4467,My_Stems.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
4468,My_Stems.csv,20,12,2,3,20,15,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid
4469,My_Stems.csv,20,12,2,3,20,15,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
4470,My_Stems.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,double sin,TRUE,grid
4471,My_Stems.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise
4472,My_Stems.csv,20,4,2,3,20,15,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
4473,My_Stems.csv,20,12,2,3,20,15,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid
4474,My_Stems.csv,20,12,2,3,20,15,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
4475,My_Stems.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,double sin,FALSE,grid
4476,My_Stems.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise
4477,My_Stems.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
4478,My_Stems.csv,20,12,2,3,40,8,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid
4479,My_Stems.csv,20,12,2,3,40,8,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
4480,My_Stems.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,double sin,TRUE,grid
4481,My_Stems.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise
4482,My_Stems.csv,20,4,2,3,40,8,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
4483,My_Stems.csv,20,12,2,3,40,8,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid
4484,My_Stems.csv,20,12,2,3,40,8,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
4485,My_Stems.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,double sin,FALSE,grid
4486,My_Stems.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise
4487,My_Stems.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
4488,My_Stems.csv,20,12,2,3,40,15,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid
4489,My_Stems.csv,20,12,2,3,40,15,0.85,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
4490,My_Stems.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,double sin,TRUE,grid
4491,My_Stems.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise
4492,My_Stems.csv,20,4,2,3,40,15,0.85,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
4493,My_Stems.csv,20,12,2,3,40,15,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid
4494,My_Stems.csv,20,12,2,3,40,15,0.85,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
4495,My200-4-2-0.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,double sin,FALSE,grid
4496,My200-4-2-0.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise
4497,My200-4-2-0.csv,20,4,2,3,10,8,0.85,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
