settings_id,stem_file,iterations_number,pile_width,pile_height,pile_depth,n_sides,n_meshes,lateral_friction,spinning_friction,rolling_friction,restitution,bend_function,random_turn,drop_algorithm
6517,My200-4-2-0.csv,20,4,2,3,40,8,0.85,0.85,0.02,0.1,parabola,FALSE,rowwise-freeze
6518,My200-4-2-0.csv,20,12,2,3,40,8,0.85,0.85,0.02,0.1,parabola,FALSE,trapezoid
6519,My200-4-2-0.csv,20,12,2,3,40,8,0.85,0.85,0.02,0.1,parabola,FALSE,trapezoid-freeze
6520,My200-4-2-0.csv,20,4,2,3,40,8,0.85,0.85,0.02,0.1,parabola,TRUE,grid
6521,My200-4-2-0.csv,20,4,2,3,40,8,0.85,0.85,0.02,0.1,parabola,TRUE,rowwise
6522,My200-4-2-0.csv,20,4,2,3,40,8,0.85,0.85,0.02,0.1,parabola,TRUE,rowwise-freeze
6523,My200-4-2-0.csv,20,12,2,3,40,8,0.85,0.85,0.02,0.1,parabola,TRUE,trapezoid
6524,My200-4-2-0.csv,20,12,2,3,40,8,0.85,0.85,0.02,0.1,parabola,TRUE,trapezoid-freeze
6525,My200-4-2-0.csv,20,4,2,3,40,15,0.85,0.85,0.02,0.1,parabola,FALSE,grid
6526,My200-4-2-0.csv,20,4,2,3,40,15,0.85,0.85,0.02,0.1,parabola,FALSE,rowwise
6527,My200-4-2-0.csv,20,4,2,3,40,15,0.85,0.85,0.02,0.1,parabola,FALSE,rowwise-freeze
6528,My200-4-2-0.csv,20,12,2,3,40,15,0.85,0.85,0.02,0.1,parabola,FALSE,trapezoid
6529,My200-4-2-0.csv,20,12,2,3,40,15,0.85,0.85,0.02,0.1,parabola,FALSE,trapezoid-freeze
6530,My200-4-2-0.csv,20,4,2,3,40,15,0.85,0.85,0.02,0.1,parabola,TRUE,grid
6531,My200-4-2-0.csv,20,4,2,3,40,15,0.85,0.85,0.02,0.1,parabola,TRUE,rowwise
6532,My200-4-2-0.csv,20,4,2,3,40,15,0.85,0.85,0.02,0.1,parabola,TRUE,rowwise-freeze
6533,My200-4-2-0.csv,20,12,2,3,40,15,0.85,0.85,0.02,0.1,parabola,TRUE,trapezoid
6534,My200-4-2-0.csv,20,12,2,3,40,15,0.85,0.85,0.02,0.1,parabola,TRUE,trapezoid-freeze
6535,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.45,0.02,0.1,shifted sin,FALSE,grid
6536,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.45,0.02,0.1,shifted sin,FALSE,rowwise
6537,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.45,0.02,0.1,shifted sin,FALSE,rowwise-freeze
6538,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.45,0.02,0.1,shifted sin,FALSE,trapezoid
6539,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.45,0.02,0.1,shifted sin,FALSE,trapezoid-freeze
6540,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.45,0.02,0.1,shifted sin,TRUE,grid
6541,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.45,0.02,0.1,shifted sin,TRUE,rowwise
6542,Darre_neu.csv,20,15,4,2.52,10,8,0.45,0.45,0.02,0.1,shifted sin,TRUE,rowwise-freeze
6543,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.45,0.02,0.1,shifted sin,TRUE,trapezoid
6544,Darre_neu.csv,20,23,4,2.52,10,8,0.45,0.45,0.02,0.1,shifted sin,TRUE,trapezoid-freeze
6545,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.45,0.02,0.1,shifted sin,FALSE,grid
6546,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.45,0.02,0.1,shifted sin,FALSE,rowwise
6547,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.45,0.02,0.1,shifted sin,FALSE,rowwise-freeze
6548,Darre_neu.csv,20,23,4,2.52,10,15,0.45,0.45,0.02,0.1,shifted sin,FALSE,trapezoid
6549,Darre_neu.csv,20,23,4,2.52,10,15,0.45,0.45,0.02,0.1,shifted sin,FALSE,trapezoid-freeze
6550,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.45,0.02,0.1,shifted sin,TRUE,grid
6551,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.45,0.02,0.1,shifted sin,TRUE,rowwise
6552,Darre_neu.csv,20,15,4,2.52,10,15,0.45,0.45,0.02,0.1,shifted sin,TRUE,rowwise-freeze
6553,Darre_neu.csv,20,23,4,2.52,10,15,0.45,0.45,0.02,0.1,shifted sin,TRUE,trapezoid
6554,Darre_neu.csv,20,23,4,2.52,10,15,0.45,0.45,0.02,0.1,shifted sin,TRUE,trapezoid-freeze
6555,Darre_neu.csv,20,15,4,2.52,20,8,0.45,0.45,0.02,0.1,shifted sin,FALSE,grid
6556,Darre_neu.csv,20,15,4,2.52,20,8,0.45,0.45,0.02,0.1,shifted sin,FALSE,rowwise
