settings_id,stem_file,iterations_number,pile_width,pile_height,pile_depth,n_sides,n_meshes,lateral_friction,spinning_friction,rolling_friction,restitution,bend_function,random_turn,drop_algorithm
3817,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.85,0.02,0.1,double sin,FALSE,rowwise-freeze
3818,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.85,0.02,0.1,double sin,FALSE,trapezoid
3819,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.85,0.02,0.1,double sin,FALSE,trapezoid-freeze
3820,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.85,0.02,0.1,double sin,TRUE,grid
3821,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.85,0.02,0.1,double sin,TRUE,rowwise
3822,My200-4-2-0.csv,20,4,2,3,40,8,0.45,0.85,0.02,0.1,double sin,TRUE,rowwise-freeze
3823,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.85,0.02,0.1,double sin,TRUE,trapezoid
3824,My200-4-2-0.csv,20,12,2,3,40,8,0.45,0.85,0.02,0.1,double sin,TRUE,trapezoid-freeze
3825,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.85,0.02,0.1,double sin,FALSE,grid
3826,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.85,0.02,0.1,double sin,FALSE,rowwise
3827,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.85,0.02,0.1,double sin,FALSE,rowwise-freeze
3828,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.85,0.02,0.1,double sin,FALSE,trapezoid
3829,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.85,0.02,0.1,double sin,FALSE,trapezoid-freeze
3830,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.85,0.02,0.1,double sin,TRUE,grid
3831,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.85,0.02,0.1,double sin,TRUE,rowwise
3832,My200-4-2-0.csv,20,4,2,3,40,15,0.45,0.85,0.02,0.1,double sin,TRUE,rowwise-freeze
3833,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.85,0.02,0.1,double sin,TRUE,trapezoid
3834,My200-4-2-0.csv,20,12,2,3,40,15,0.45,0.85,0.02,0.1,double sin,TRUE,trapezoid-freeze
3835,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,double sin,FALSE,grid
3836,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise
3837,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3838,Darre_neu.csv,20,23,4,2.52,10,8,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid
3839,Darre_neu.csv,20,23,4,2.52,10,8,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3840,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,double sin,TRUE,grid
3841,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise
3842,Darre_neu.csv,20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3843,Darre_neu.csv,20,23,4,2.52,10,8,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid
3844,Darre_neu.csv,20,23,4,2.52,10,8,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3845,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,double sin,FALSE,grid
3846,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise
3847,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3848,Darre_neu.csv,20,23,4,2.52,10,15,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid
3849,Darre_neu.csv,20,23,4,2.52,10,15,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3850,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,double sin,TRUE,grid
3851,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise
3852,Darre_neu.csv,20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3853,Darre_neu.csv,20,23,4,2.52,10,15,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid
3854,Darre_neu.csv,20,23,4,2.52,10,15,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3855,Darre_neu.csv,20,15,4,2.52,20,8,0.65,0.45,0.02,0.1,double sin,FALSE,grid
3856,Darre_neu.csv,20,15,4,2.52,20,8,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise
3857,Darre_neu.csv,20,15,4,2.52,20,8,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3858,Darre_neu.csv,20,23,4,2.52,20,8,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid
3859,Darre_neu.csv,20,23,4,2.52,20,8,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3860,Darre_neu.csv,20,15,4,2.52,20,8,0.65,0.45,0.02,0.1,double sin,TRUE,grid
3861,Darre_neu.csv,20,15,4,2.52,20,8,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise
3862,Darre_neu.csv,20,15,4,2.52,20,8,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3863,Darre_neu.csv,20,23,4,2.52,20,8,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid
3864,Darre_neu.csv,20,23,4,2.52,20,8,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3865,Darre_neu.csv,20,15,4,2.52,20,15,0.65,0.45,0.02,0.1,double sin,FALSE,grid
3866,Darre_neu.csv,20,15,4,2.52,20,15,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise
3867,Darre_neu.csv,20,15,4,2.52,20,15,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3868,Darre_neu.csv,20,23,4,2.52,20,15,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid
3869,Darre_neu.csv,20,23,4,2.52,20,15,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3870,Darre_neu.csv,20,15,4,2.52,20,15,0.65,0.45,0.02,0.1,double sin,TRUE,grid
3871,Darre_neu.csv,20,15,4,2.52,20,15,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise
3872,Darre_neu.csv,20,15,4,2.52,20,15,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3873,Darre_neu.csv,20,23,4,2.52,20,15,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid
3874,Darre_neu.csv,20,23,4,2.52,20,15,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3875,Darre_neu.csv,20,15,4,2.52,40,8,0.65,0.45,0.02,0.1,double sin,FALSE,grid
3876,Darre_neu.csv,20,15,4,2.52,40,8,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise
3877,Darre_neu.csv,20,15,4,2.52,40,8,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3878,Darre_neu.csv,20,23,4,2.52,40,8,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid
3879,Darre_neu.csv,20,23,4,2.52,40,8,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3880,Darre_neu.csv,20,15,4,2.52,40,8,0.65,0.45,0.02,0.1,double sin,TRUE,grid
3881,Darre_neu.csv,20,15,4,2.52,40,8,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise
3882,Darre_neu.csv,20,15,4,2.52,40,8,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3883,Darre_neu.csv,20,23,4,2.52,40,8,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid
3884,Darre_neu.csv,20,23,4,2.52,40,8,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3885,Darre_neu.csv,20,15,4,2.52,40,15,0.65,0.45,0.02,0.1,double sin,FALSE,grid
3886,Darre_neu.csv,20,15,4,2.52,40,15,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise
3887,Darre_neu.csv,20,15,4,2.52,40,15,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3888,Darre_neu.csv,20,23,4,2.52,40,15,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid
3889,Darre_neu.csv,20,23,4,2.52,40,15,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3890,Darre_neu.csv,20,15,4,2.52,40,15,0.65,0.45,0.02,0.1,double sin,TRUE,grid
3891,Darre_neu.csv,20,15,4,2.52,40,15,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise
3892,Darre_neu.csv,20,15,4,2.52,40,15,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3893,Darre_neu.csv,20,23,4,2.52,40,15,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid
3894,Darre_neu.csv,20,23,4,2.52,40,15,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3895,My_Stems.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,double sin,FALSE,grid
3896,My_Stems.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise
3897,My_Stems.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3898,My_Stems.csv,20,12,2,3,10,8,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid
3899,My_Stems.csv,20,12,2,3,10,8,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3900,My_Stems.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,double sin,TRUE,grid
3901,My_Stems.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise
3902,My_Stems.csv,20,4,2,3,10,8,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3903,My_Stems.csv,20,12,2,3,10,8,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid
3904,My_Stems.csv,20,12,2,3,10,8,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3905,My_Stems.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,double sin,FALSE,grid
3906,My_Stems.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise
3907,My_Stems.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3908,My_Stems.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid
3909,My_Stems.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3910,My_Stems.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,double sin,TRUE,grid
3911,My_Stems.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise
3912,My_Stems.csv,20,4,2,3,10,15,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
3913,My_Stems.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid
3914,My_Stems.csv,20,12,2,3,10,15,0.65,0.45,0.02,0.1,double sin,TRUE,trapezoid-freeze
3915,My_Stems.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,double sin,FALSE,grid
3916,My_Stems.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise
3917,My_Stems.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,double sin,FALSE,rowwise-freeze
3918,My_Stems.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid
3919,My_Stems.csv,20,12,2,3,20,8,0.65,0.45,0.02,0.1,double sin,FALSE,trapezoid-freeze
3920,My_Stems.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,double sin,TRUE,grid
3921,My_Stems.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise
3922,My_Stems.csv,20,4,2,3,20,8,0.65,0.45,0.02,0.1,double sin,TRUE,rowwise-freeze
