Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
1,20,69,41,52,72.65168905187068,217.95506715561203,154.75098465964646,0.7100132457538134,75.81357801847604,141.7107320715486,153.69611003900613,True,35.299759,0,11680,3277
2,19,66,33,55,74.10202343779089,222.3060703133727,155.83063244793746,0.7009733572649256,72.02467494247743,148.25311658836046,148.92421545318834,True,37.353561,0,11800,3277
3,13,53,24,43,76.5560897870677,229.6682693612031,160.8940153503321,0.7005496048620082,71.13271887701866,149.9281217740979,157.0792890482387,True,38.151621,0,11560,3277
4,13,63,37,53,71.09860189010341,213.29580567031024,160.87254975640087,0.7542227530018119,72.3610013744208,150.13650716562793,156.8365977307377,True,47.772345,0,11680,3277
5,22,76,49,58,68.92859892807871,206.78579678423614,153.0320621650947,0.7400511280026209,70.2156689113613,142.56719497795848,149.5561087885572,True,56.234233,1,11610,3277
6,26,66,42,57,73.68608783130144,221.0582634939043,149.93474706754355,0.6782589562487811,71.0325157615117,140.3207327948129,145.51596651946647,True,49.351153,0,11560,3277
7,15,62,38,44,74.02328463766388,222.06985391299162,159.253864648801,0.7171340992154553,66.21907011619876,155.94444525459707,147.81151127329892,True,58.250914,0,11560,3277
8,22,69,40,54,77.06029111217863,231.1808733365359,153.22049346224543,0.6627732270878588,58.41378172151264,145.76044299187163,146.47743538744723,True,52.739186,3,11710,3277
9,12,61,31,49,63.576389481307466,190.7291684439224,161.75237092500487,0.8480735917042642,70.99929417895858,153.12039728106944,155.5331396404824,True,61.358524,1,11490,3277
10,8,40,20,33,77.01632915075311,231.04898745225933,165.1507028429965,0.7147865249880002,68.58165797054862,154.45266808602835,160.7028932876806,True,76.070688,0,11560,3277
11,11,49,29,42,71.41792959509867,214.25378878529602,162.65150045268345,0.7591534384284644,62.72118036723768,152.97391638174534,157.35667011738502,True,61.400035,0,11680,3277
12,22,82,59,69,72.32424450946138,216.97273352838414,153.08554490147608,0.7055519945387497,71.0394913591608,147.34919001445934,144.82708547449948,True,60.96428,1,11610,3277
13,19,73,49,57,64.54498869398071,193.63496608194214,155.80553724077367,0.8046353424352094,60.42447772275936,149.45767238251176,147.7319900298444,True,63.029894,2,11660,3277
14,21,55,29,46,71.89965154341381,215.69895463024142,154.14293503490052,0.7146206864986325,66.17151439933674,148.09472696542784,145.87210005863855,True,59.240727,1,11610,3277
15,20,75,43,61,68.7863332289264,206.35899968677919,154.83750872120632,0.7503307777040281,69.59055104528481,147.8111115519626,147.65858081761547,True,63.55767,0,11680,3277
16,17,59,34,44,70.87684081238969,212.63052243716908,157.3163310652671,0.7398577083953365,70.12879219552201,149.39861501052593,150.9332963815919,True,56.027056,0,11560,3277
17,19,69,38,58,77.38475602118125,232.15426806354373,155.68083585464305,0.6705921762852584,76.63568024969992,147.0170883357813,150.08064448685397,True,59.39368,0,11560,3277
18,20,64,45,50,72.14256614709338,216.42769844128014,154.75271181072068,0.7150319156247334,70.09781094365496,144.45852058644797,150.94290044940675,True,62.143333,1,11610,3277
19,11,60,33,52,71.75495680695444,215.2648704208633,162.66501446534005,0.755650534837916,74.11372107378502,159.99342579346308,150.313238435569,True,58.495538,0,11560,3277
20,14,48,32,38,65.44970808998293,196.3491242699488,159.82781303255388,0.8139980946022254,73.20675016834467,149.50424281152578,155.75293016496713,True,60.75603,0,11560,3277
1,76,9,0,9,115.94245913774243,347.8273774132273,106.52989387948733,0.30627230861395727,125.74588311932723,95.97986896054208,107.43193610718869,True,9.103009,15,830,3278
2,76,14,0,14,121.35887571588927,364.0766271476678,106.5241112398077,0.2925870635375943,121.72589171710379,100.01734766133707,103.43621568356953,True,10.516125,15,830,3278
3,76,16,3,16,119.85013580425328,359.55040741275985,106.79094483827454,0.29701244286362255,120.39895455153032,98.33560805747811,105.32679275269103,True,10.933531,15,830,3278
4,76,8,0,8,121.67405118681825,365.02215356045474,106.46575138132229,0.2916692873099536,118.91371406504079,100.27751360169317,103.17259007462391,True,10.743669,15,830,3278
5,76,16,0,16,120.75488169607631,362.2646450882289,106.76341482450908,0.29471110767242287,124.02197797268119,99.09785321775058,104.61276362769544,True,9.507146,15,830,3278
6,76,13,0,13,123.74055683406928,371.22167050220787,106.8038850847508,0.2877091871825828,119.41996914941436,103.24243137030322,100.39609092140203,True,9.461537,15,830,3278
7,76,15,0,15,122.96582795567697,368.8974838670309,106.55798199904918,0.2888552691713614,121.36059334358524,101.06936145089762,102.41973467329176,True,10.346418,15,830,3278
8,76,15,0,15,122.77652757863186,368.32958273589554,106.81799640314708,0.29000656317018964,119.82373278784165,101.79343972669416,101.9165782299529,True,10.228998,15,830,3278
9,76,11,3,10,126.56929510380303,379.7078853114091,106.50223088495683,0.280484643603362,118.24954189784945,105.26484531879086,98.24405541490523,True,10.097478,15,830,3278
10,76,17,1,16,121.3164715821087,363.9494147463261,106.73193214773812,0.29326034834299874,119.79143840574774,101.45284946107786,102.15349106748431,True,11.741422,15,830,3278
11,77,10,0,10,123.51492923637201,370.544787709116,106.15492197031475,0.2864833766158605,117.43428224165488,102.73115600416283,99.33281940093686,True,9.637784,15,830,3278
12,76,14,2,14,125.41146653374277,376.2343996012283,106.40453199369163,0.2828144691353849,118.41528402465458,105.13368910995692,98.23419954019438,True,10.711666,15,830,3278
13,76,21,2,20,123.273402328807,369.820206986421,106.72329353546708,0.28858156347142416,118.80621036560233,101.90377473765406,101.64390271050773,True,11.296481,15,830,3278
14,76,11,0,11,123.18384359360735,369.5515307808221,106.86855711761353,0.28918445254931546,120.66034840771589,101.48836545731649,102.19830692715496,True,10.6751,15,830,3278
15,76,10,0,10,125.18195825729627,375.5458747718888,106.78145668001677,0.2843366519333414,117.23809058584416,104.49132933488642,99.14857759942136,True,10.26477,15,830,3278
16,77,15,0,15,118.82350174506817,356.47050523520454,105.69195521720923,0.2964956529782797,119.68275072791684,98.91689303719626,102.93035648093908,True,10.384163,15,830,3278
17,77,12,0,12,122.82421191537686,368.4726357461306,105.6294093476753,0.2866682600019492,118.3240429846185,101.8178203584655,100.01992391624788,True,10.292793,15,830,3278
18,77,14,0,14,121.80029686794317,365.4008906038295,106.05559363739006,0.2902444858909125,121.78180802036778,100.58759321185269,101.45494970824767,True,10.351035,15,830,3278
19,77,9,0,9,123.85578219942124,371.5673465982637,105.88364144251803,0.2849648722146695,116.93338879802766,102.87110266893099,99.08234144277806,True,9.970523,15,830,3278
20,76,10,0,10,121.28180590841974,363.8454177252592,106.96320899454871,0.29397981610783114,118.69764704088811,99.78699394192839,103.91164933470286,True,10.752875,15,830,3278
1,76,17,0,17,124.80813406155076,374.4244021846523,106.52989387948733,0.2845164291053624,117.94491417008193,104.4520730040447,98.95973206368603,True,3.375755,7,510,3279
2,77,20,0,20,120.4916775028121,361.4750325084363,105.34486567723307,0.2914305448600367,120.9370696396296,100.37193458745185,101.2194808544003,True,9.949677,15,910,3279
3,76,24,0,24,121.81174325988245,365.43522977964733,106.79763608536965,0.29224778396370604,121.86158252030792,101.53693929975763,102.12334641743558,True,5.290731,8,560,3279
4,76,18,0,18,126.23132006464402,378.69396019393207,106.50994122214283,0.2812559808653887,116.36760145228561,106.08736852728998,97.35828887175099,True,6.044695,9,610,3279
5,76,18,0,18,122.8941694853583,368.6825084560749,106.65713600378665,0.28929263948656747,121.30390014351781,101.319398032791,102.19910753543914,True,7.85,13,810,3279
6,77,9,0,9,117.65968895612271,352.97906686836814,105.59071227642896,0.29914157010281156,121.0752205111245,96.62962133355792,105.11076049260927,True,9.386416,15,910,3279
7,76,21,0,21,123.44159042170023,370.3247712651007,106.88029203906119,0.28861232175729845,121.53715045451622,102.48712140592234,101.22579685347547,True,7.849721,15,910,3279
8,76,22,1,22,119.73810684410905,359.2143205323272,106.5567424372948,0.2966383474895604,123.7191038436066,98.25254032233413,105.2331074579649,True,5.817238,9,610,3279
9,77,22,1,21,122.6329770996439,367.8989312989317,105.87555173223224,0.2877843416354052,117.08246204669288,101.49605878172869,100.48897668284985,True,9.352057,15,910,3279
10,76,13,0,13,126.47558461092883,379.4267538327865,106.64162957386327,0.28105985805328915,117.53490026019233,104.73259476579403,98.77762964733395,True,7.076342,15,910,3279
11,76,15,0,15,124.03183240617986,372.09549721853955,107.02941082707494,0.28763962914663893,119.4232511772688,103.24427282977479,100.54290884517496,True,4.763127,8,560,3279
12,76,17,0,17,125.71333851515323,377.1400155454597,106.49692445522221,0.28238033638831755,116.13049055260949,106.35097988919338,97.09781732109948,True,1.598746,3,310,3279
13,76,16,1,15,122.4149075678512,367.24472270355363,106.75936447826723,0.2907036041044632,116.23631046833601,101.60877269699155,101.91717860558386,True,5.078786,8,560,3279
14,76,20,0,20,126.67470108638643,380.0241032591593,106.6644350319888,0.28067807835664693,117.71298971486208,106.02068003901132,97.55564399015871,True,7.479411,13,810,3279
15,76,9,0,9,125.05416114375963,375.1624834312789,106.73832846392577,0.2845122664923338,117.76699029250852,104.50151957176159,99.12160877096008,True,5.101688,8,560,3279
16,76,22,1,21,121.9847087199386,365.9541261598158,106.50938125244086,0.291045717587912,121.8282006398979,100.74467400682671,102.72135441976286,True,6.358601,10,660,3279
17,77,14,0,14,124.47427064668483,373.4228119400545,105.64225257378467,0.28290251477926154,116.03553153469029,104.01694828242145,97.78979479858391,True,6.559502,15,910,3279
18,76,12,0,12,124.32634570064118,372.97903710192355,107.02841129679533,0.2869555676061971,119.68663962536534,103.90108743182667,99.82766024503141,True,5.786219,10,660,3279
19,76,20,0,20,122.70082248792052,368.10246746376157,106.77683484336211,0.29007367317871596,119.26207232396152,101.3139132957395,102.27852466456572,True,5.191393,8,560,3279
20,76,11,0,11,125.00557043247152,375.01671129741453,106.75066801886278,0.2846557628046661,118.58577765798921,103.81028370115337,99.75183703696436,True,8.73411,15,910,3279
1,116,118,105,72,61.27835399495685,183.83506198487055,72.40749700028694,0.39387207325143453,62.749405654407134,69.61297381631015,68.35570681788985,True,8.086017,20,1100,3280
2,118,125,119,66,62.90971861280609,188.72915583841825,70.69642791918075,0.3745919786750277,66.2484764722682,64.62334199357754,70.02004438555001,True,8.007799,20,1100,3280
3,118,130,115,93,64.49714608272747,193.49143824818242,70.88456722525417,0.3663447223661331,63.77675035923891,65.94244299148185,68.84386058117474,True,7.943356,20,1100,3280
4,118,118,107,63,59.38532388349457,178.1559716504837,70.42422491254574,0.3952953373390587,61.969269521257004,66.29175458055226,68.27517771510833,True,7.627057,20,1100,3280
5,126,123,114,66,62.44194279010618,187.32582837031856,63.574957744643214,0.33938169817652625,63.17391984472616,59.813526004553125,61.557757732905216,True,8.191925,20,1100,3280
6,121,122,116,73,65.06574294521695,195.19722883565086,67.79778017670725,0.3473296244066588,65.98835823871617,64.76891305115343,64.81957352741254,True,7.680156,20,1100,3280
7,107,102,90,63,56.5809427725482,169.74282831764458,80.22345916949656,0.4726176649971457,63.61502033536359,81.44482986879407,71.37960198315504,True,7.730114,20,1100,3280
8,117,121,112,56,67.72998371454992,203.18995114364975,71.42618897695804,0.35152421945542806,67.62973356350159,66.94628296633675,69.25559799126623,True,7.585086,20,1100,3280
9,113,123,110,79,61.69229856598457,185.07689569795372,74.89520250303573,0.4046707300800259,64.8997290857482,71.29580516483436,71.54983406381453,True,7.787763,20,1100,3280
10,121,131,117,74,64.35890437524984,193.0767131257495,68.0140874155987,0.3522645808213112,63.87192587353364,67.52964357897828,62.161064154440425,True,8.02821,20,1100,3280
11,113,122,110,87,60.29909317824185,180.89727953472556,74.83030917503704,0.4136618824091957,63.0766024749117,71.76351845240346,71.00456892588444,True,7.808494,20,1100,3280
12,118,132,122,68,59.80912003557822,179.42736010673465,70.46246918817677,0.3927074953689408,64.27690300618764,67.69407541316308,66.87293575152604,True,8.234213,20,1100,3280
13,113,118,106,61,55.18000832219242,165.54002496657728,74.80665354124497,0.451894661465398,59.747664182812535,74.60881538361993,68.21226972144954,True,7.711922,20,1100,3280
14,116,123,112,70,58.925663659036374,176.7769909771091,71.78280208766645,0.4060641698384923,62.851893146560634,63.591305940354594,73.96804588768656,True,8.181497,20,1100,3280
15,113,110,96,64,60.29167344700103,180.8750203410031,74.91206832252433,0.41416480938768024,65.80113483030705,74.6918683872762,68.19471872623123,True,7.894298,20,1100,3280
16,115,128,114,71,64.7844794775959,194.3534384327877,73.56624392473293,0.3785178410937864,67.63945455984255,66.25462093858748,73.5597874678363,True,7.886474,20,1100,3280
