Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,2,0,2,5.261870752291607,15.78561225687482,11.817687831975531,0.7486366470726398,5.309682205015508,3.9275644686922835,3.9730171434106634,False,25.110393,4,840
2,0,6,0,6,5.241202985664774,15.723608956994322,11.81768783197553,0.7515887646594439,5.192045310051185,3.93743281106467,3.963148801038276,False,18.305789,2,740
3,0,2,0,2,5.228357650074887,15.685072950224662,11.817687831975524,0.7534353119987406,5.253208662353492,3.9521296683802083,3.9484519437227377,False,18.751424,2,740
4,0,2,0,2,5.289777918847156,15.869333756541467,11.817687831975526,0.7446870809623107,5.2090073716008884,3.964979854487153,3.935601757615793,False,20.560861,3,790
5,0,2,0,2,5.185235983367242,15.555707950101727,11.817687831975526,0.7597010608506728,5.429997668527302,3.876821753488192,4.023759858614754,False,17.945599,2,740
6,0,3,0,3,5.331260320324702,15.993780960974107,11.81768783197553,0.7388926896530268,5.263126592299029,3.971539086685966,3.9290425254169827,False,17.670011,2,740
7,0,5,0,5,5.188275927032658,15.564827781097973,11.817687831975531,0.7592559325537163,5.169286564310127,3.9913768627192487,3.9092047493836963,False,18.353257,2,740
8,0,3,0,3,5.131738461882869,15.395215385648608,11.81768783197553,0.7676208182830593,5.230052339784166,3.898600393122438,4.001981218980511,False,19.695939,3,790
9,0,6,0,6,5.097390331965843,15.292170995897528,11.817687831975539,0.7727933355666701,5.179934308123813,3.8520931806901855,4.0484884314127605,False,18.287857,2,740
10,0,2,0,2,5.283504911303905,15.850514733911716,11.817687831975535,0.7455712341437049,5.231291206204876,3.985252929947801,3.915328682155145,False,16.084043,1,690
11,0,1,0,1,5.19797667102231,15.593930013066931,11.817687831975531,0.75783896824424,5.19552054574874,3.961008245084937,3.9395733670180086,False,20.586134,3,790
12,0,1,0,1,5.28025283173736,15.840758495212079,11.817687831975523,0.7460304274916796,5.265743839970886,3.954929078541779,3.9456525335611667,False,17.541129,2,740
13,0,1,0,1,5.293071573056715,15.879214719170147,11.817687831975533,0.7442236937390019,5.307043164455364,3.9011048071821217,3.9994768049208256,False,16.174993,1,690
14,0,3,0,3,5.1855979410492,15.5567938231476,11.817687831975531,0.7596480332850785,5.267965138744395,3.9273106437473566,3.973270968355593,False,15.701041,1,690
15,0,6,0,6,5.239872858092569,15.719618574277707,11.81768783197553,0.7517795534373222,5.236477241196363,3.923266531668298,3.9773150804346464,False,18.154914,2,740
16,0,3,0,3,5.213856853996411,15.641570561989234,11.817687831975533,0.7555307688023245,5.215188193904886,3.966760518275143,3.9338210938278033,False,23.31433,4,840
17,0,5,0,5,5.182451561788337,15.547354685365011,11.817687831975535,0.760109232157656,5.1760400419037484,3.962498953685609,3.9380826584173394,False,23.407438,4,840
18,0,4,0,4,5.226307642090562,15.678922926271687,11.81768783197553,0.7537308453869461,5.3595037641958685,3.8882829525472937,4.0122986595556505,False,17.777247,2,740
19,0,5,0,5,5.204643768178186,15.613931304534557,11.817687831975531,0.7568681840263681,5.266401517498345,3.926357189261523,3.974224422841424,False,18.424067,2,740
20,0,2,0,2,5.323671578997719,15.971014736993158,11.817687831975524,0.7399459600148378,5.2428450987489486,3.9930687769730793,3.907512835129868,False,18.333926,2,740
