Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,22,14,14,4.750992461592897,14.252977384778692,9.865771592583512,0.6921902228736819,4.245074105528869,3.286718045907549,3.290507132015877,False,364.613144,15,1630
2,0,13,0,13,4.3507711387488195,13.05231341624646,9.865771592583512,0.7558638287296565,4.514271414517231,3.282141826899443,3.2950833510239828,False,399.422465,15,1630
3,0,5,0,5,4.539419682765488,13.618259048296466,9.865771592583508,0.7244517494927251,4.778674097007713,3.2911627753697106,3.286062402553716,False,386.538217,15,1670
4,0,8,1,7,4.340771504640794,13.022314513922382,9.865771592583513,0.7576050771954438,4.556231806126859,3.287716016694558,3.28950916122887,False,395.332358,15,1670
5,0,7,0,7,4.527127388670319,13.581382166010957,9.86577159258351,0.7264188189383103,4.40913341683734,3.298245041707887,3.278980136215539,False,397.204324,15,1670
6,0,11,1,10,4.357772439187223,13.07331731756167,9.865771592583513,0.7546494399956627,4.504053398711466,3.290543764569348,3.2866814133540774,False,377.544464,15,1630
7,0,7,0,7,4.470135829689653,13.410407489068959,9.865771592583508,0.7356802245289905,4.432196812514087,3.285431602060806,3.2917935758626213,False,271.238043,8,1320
8,0,12,0,12,4.582338666502003,13.747015999506008,9.86577159258351,0.7176664079635924,4.619451368184856,3.2907521101164416,3.2864730678069844,False,355.44585,15,1670
9,0,2,0,2,4.283671645526142,12.851014936578427,9.865771592583508,0.7677036904300932,4.514496713674791,3.291334385186216,3.28589079273721,False,144.213992,6,1180
10,0,4,0,4,4.324813880729252,12.974441642187756,9.865771592583508,0.7604004753856936,4.19196044494194,3.2949299157104948,3.282295262212931,False,110.802004,2,980
11,0,11,0,11,4.476322823355486,13.428968470066458,9.86577159258351,0.734663396862878,4.464079489149985,3.2908380272171835,3.286387150706243,False,236.568245,15,1630
12,0,16,7,14,4.299218891074907,12.89765667322472,9.865771592583512,0.7649274470970109,4.440929320784662,3.2898135559161297,3.287411622007294,False,233.572996,15,1630
13,0,6,0,6,4.440532458594164,13.321597375782492,9.865771592583505,0.7405847297651122,4.4859970123617146,3.2788020056618428,3.2984231722615833,False,248.270653,15,1630
14,0,10,0,10,4.522447093582662,13.567341280747986,9.865771592583513,0.7271705921176327,4.599909634083315,3.2972257837908043,3.279999394132622,False,241.76209,15,1630
15,0,6,0,6,4.414631862384634,13.2438955871539,9.865771592583517,0.7449297321667923,4.290290945256149,3.28257271859433,3.294652459329094,False,109.403261,3,1030
16,0,3,0,3,4.584308568009957,13.752925704029872,9.865771592583512,0.7173580229327241,4.545812014296091,3.289341221577507,3.2878839563459175,False,252.130006,15,1670
17,0,6,0,6,4.954055275058055,14.862165825174165,9.865771592583512,0.6638178922665801,3.8494932511491005,3.287303175679124,3.2899220022443023,False,219.287005,15,1630
18,0,16,8,10,4.349463564340159,13.048390693020476,9.865771592583513,0.7560910632343856,4.40240257425449,3.288796714692613,3.288428463230811,False,224.659314,15,1630
19,0,3,0,3,4.421725607719134,13.265176823157402,9.865771592583508,0.7437346462928821,4.450012418272149,3.2875480626588667,3.289677115264559,False,243.791658,15,1630
20,0,6,1,5,4.5151537121165095,13.545461136349529,9.865771592583515,0.7283451994194949,4.514413704000165,3.2839630563594535,3.2932621215639726,False,242.770316,15,1630
