Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,2,0,2,5.278414520473528,15.835243561420583,11.817687831975531,0.7462902472032052,5.494225589489633,3.9109142876779743,3.989667324424973,False,2.658884,3,1150
2,0,6,0,6,5.566887338401719,16.700662015205154,11.817687831975531,0.7076179268352412,5.637519289565139,3.8853966408436325,4.0151849712593135,False,2.548828,2,1100
3,0,5,0,5,5.222334921431164,15.667004764293493,11.817687831975523,0.7543042215005316,5.309351152222662,3.913002139126726,3.9875794729762215,False,2.87515,5,1250
4,0,4,0,4,5.43401957606078,16.302058728182338,11.817687831975531,0.7249199643444783,5.359755337013898,3.9635296044857946,3.9370520076171536,False,2.797827,3,1150
5,0,7,0,7,5.283965206454777,15.851895619364331,11.81768783197553,0.7455062861718127,5.330115309749294,3.938020131551386,3.9625614805515603,False,2.920351,3,1150
6,0,1,0,1,5.183022691200865,15.549068073602594,11.817687831975535,0.7600254739406689,5.268551789807271,3.925065558797321,3.975516053305626,False,2.841163,2,1100
7,0,2,0,2,5.261986109642637,15.78595832892791,11.817687831975526,0.7486202348779489,5.272419037656949,3.956041083836262,3.9445405282666846,False,2.735248,3,1150
8,0,2,0,2,5.164304953675659,15.492914861026977,11.817687831975531,0.762780144213106,5.222410048582022,3.9501483283026206,3.9504332838003244,False,2.905526,4,1200
9,0,4,0,4,5.411535073522826,16.234605220568476,11.817687831975526,0.7279319497712871,5.524025894202458,3.949040935410907,3.9515406766920425,False,2.971916,5,1250
10,0,4,0,4,5.292542791447778,15.877628374343333,11.817687831975531,0.7442980496427123,5.263405438882261,3.9649456463168553,3.9356359657860907,False,2.842025,3,1150
11,0,6,0,6,5.442242956224454,16.32672886867336,11.817687831975533,0.7238245901572191,5.362559235473876,3.950626782957043,3.9499548291459035,False,2.87583,3,1150
12,0,6,1,5,5.43873719961011,16.316211598830332,11.817687831975524,0.7242911603832537,5.289574346498092,3.936150252904284,3.9644313591986604,False,3.012552,7,1350
13,0,1,0,1,5.606512356839291,16.819537070517875,11.817687831975535,0.7026167118885911,5.673944093515531,3.956708091145163,3.943873520957785,False,2.85818,3,1150
14,0,5,0,5,5.1721071947957205,15.51632158438716,11.817687831975537,0.7616294730489948,5.209321281099564,3.9496582056378817,3.9509234064650665,False,3.251393,9,1450
15,0,1,0,1,5.301582024085404,15.904746072256211,11.817687831975535,0.7430290165141319,5.299232142144488,3.9404219280456463,3.9601596840573,False,2.702091,3,1150
16,0,8,0,8,5.298884699368883,15.896654098106648,11.81768783197553,0.7434072452632068,5.25208339042147,3.932745105938432,3.9678365061645136,False,2.713264,1,1050
17,0,1,0,1,5.491162817001203,16.473488451003607,11.817687831975528,0.7173761566728487,5.5677161355964655,3.9179316324583935,3.982649979644557,False,2.781164,3,1150
18,0,3,0,3,5.144013751932878,15.432041255798634,11.81768783197553,0.7657890253199653,5.079831440291821,3.9482885892220656,3.952293022880882,False,3.18435,2,1100
19,0,3,0,3,5.238221375158029,15.714664125474087,11.817687831975535,0.752016571122166,5.273430782587133,3.923824062055873,3.976757550047073,False,2.968985,4,1200
20,0,5,0,5,5.276558390450271,15.829675171350813,11.81768783197553,0.7465527690273557,5.270068882542537,3.96784262807933,3.9327389840236178,False,3.198322,5,1250
