Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,20,4,17,26.77692927165636,67.47786176457403,49.94869838651917,0.7402234907914984,26.45418710092052,19.94473554093242,19.961214293957916,False,348.72451,4,880
2,0,20,3,17,26.817943905204682,67.5812186411158,49.948698386519155,0.7390914131301388,26.639326462773074,20.136874876387058,19.769074958503253,False,387.142389,8,1080
3,0,18,3,16,26.399686036595664,66.52720881222108,49.94869838651917,0.7508010523559433,26.74852666213585,19.802444484430794,20.103505350459514,False,347.576993,6,980
4,0,31,3,28,26.61820645287688,67.07788026124973,49.94869838651916,0.7446374004661871,26.59408630916043,19.962517740749885,19.943432094140448,False,476.951485,10,1180
5,0,30,3,27,27.09023994354862,68.26740465774253,49.94869838651917,0.7316624769454195,26.506573052598426,20.183979916634996,19.721969918255326,False,406.29382,8,1080
6,0,19,3,16,26.947898081704764,67.908703165896,49.948698386519155,0.7355272013441065,27.134700315249397,19.932889380433895,19.973060454456448,False,398.098287,7,1030
7,0,13,3,10,26.430602633564227,66.60511863658185,49.94869838651916,0.7499228198819783,26.36549305634046,20.11353881199694,19.792411022893386,False,666.832557,15,1430
8,0,23,3,21,26.812465322558875,67.56741261284837,49.948698386519155,0.7392424314472136,27.101186271733674,19.805875574847416,20.100074260042906,False,338.499409,5,930
9,0,26,3,23,26.67059954223991,67.20991084644457,49.94869838651912,0.7431745966846707,26.434187944962193,19.97489278837165,19.93105704651871,False,595.990966,14,1380
10,0,20,4,16,26.95028015107604,67.91470598071162,49.9486983865192,0.7354621898930855,26.98277689746333,19.932319495526546,19.973630339363798,False,359.475319,6,980
11,0,28,3,25,26.948666568163812,67.9106397517728,49.948698386519176,0.7355062265514185,26.922322577669938,19.91073486904077,19.995214965849552,False,381.851679,7,1030
12,0,21,3,18,26.648204688492118,67.15347581500014,49.948698386519126,0.7437991523197082,27.159210708581682,19.982125205899088,19.923824628991216,False,316.434673,5,930
13,0,30,3,27,26.904377288761946,67.79903076768011,49.948698386519176,0.7367169975876674,26.821385660748277,20.102716339464568,19.80323349542572,False,613.829101,15,1430
14,0,24,3,22,26.68010196476474,67.23385695120714,49.94869838651922,0.7429099065782871,26.768156534420363,19.983161146076643,19.922788688813696,False,553.999043,13,1330
15,0,21,3,18,26.345948806778097,66.3917909930808,49.94869838651915,0.7523324441078066,26.37166064690989,19.861288871027003,20.044660963863286,False,400.088264,8,1080
16,0,23,4,20,26.640260519843533,67.1334565100057,49.948698386519204,0.744020954426423,26.644919457908387,19.986355360407167,19.919594474483155,False,418.852681,8,1080
17,0,16,5,12,26.57987556913626,66.98128643422338,49.94869838651917,0.7457112433271872,26.426718386495878,20.09644540636875,19.809504428521585,False,574.015963,13,1330
18,0,18,3,15,26.800639265798665,67.53761094981263,49.94869838651923,0.7395686297467087,26.944239178309005,19.784258275798052,20.121691559092287,False,470.340962,10,1180
19,0,23,4,19,26.87199776641244,67.71743437135935,49.94869838651916,0.7376047077123855,26.51005495344581,19.975158724189757,19.93079111070054,False,562.252694,13,1330
20,0,18,3,15,26.632805969705583,67.11467104365806,49.948698386519155,0.7442292066667144,26.50234184531398,19.936083908923674,19.96986592596664,False,622.081603,14,1380
