Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,25,3,22,26.659869697882584,67.18287163866411,49.94869838651917,0.7434737034636284,26.879490048898596,19.96126267448477,19.944687160405564,False,338.070083,8,1080
2,0,19,3,17,26.338169491412497,66.37218711835949,49.94869838651922,0.7525546551215381,26.365220344126147,20.088761856136237,19.817187978754088,False,360.412726,13,1330
3,0,21,3,18,27.197652717722796,68.53808484866144,49.94869838651912,0.7287728931558353,26.697126459978076,20.104134768547656,19.801815066342648,False,135.537132,2,780
4,0,21,3,18,26.805434497585235,67.5496949339148,49.94869838651924,0.7394363281045909,26.394424721175493,20.11092736310365,19.795022471786687,False,246.490894,7,1030
5,0,31,3,28,26.373345408394588,66.46083042915436,49.94869838651918,0.7515509220090666,26.339103219295296,20.13799328337172,19.767956551518594,False,348.032044,11,1230
6,0,20,3,18,26.210994686058726,66.05170660886799,49.948698386519176,0.7562060232946828,26.900571371897893,19.680255379762098,20.225694455128245,False,242.107793,6,980
7,0,14,5,9,26.66270621220054,67.19001965474536,49.94869838651923,0.7433946089490623,26.380364458718848,20.250375121174137,19.655574713716206,False,290.231974,8,1080
8,0,18,3,15,26.324553599618984,66.33787507103985,49.948698386519176,0.7529439001932178,26.257091205502146,20.034613365158947,19.871336469731357,False,428.083594,15,1430
9,0,12,3,10,26.109671011056665,65.7963709478628,49.94869838651914,0.759140628380532,26.75704750079862,19.76306619131437,20.142883643575946,False,197.617434,4,880
10,0,20,3,18,27.019199725858456,68.0883833091633,49.94869838651916,0.7335862001557774,27.053951962263444,19.95307882562219,19.952871009268154,False,205.373401,4,880
11,0,15,3,13,26.84673201727487,67.65376468353267,49.94869838651913,0.7382988754604656,27.03404335860675,20.01141537376594,19.89453446112438,False,255.903848,7,1030
12,0,22,3,19,26.668081077141665,67.203564314397,49.94869838651913,0.7432447801852474,26.719425641345286,19.84861254466981,20.05733729022055,False,231.291161,5,930
13,0,15,3,12,26.176544706580582,65.96489266058306,49.94869838651917,0.7572012379907308,26.088407977399175,20.09484240871727,19.811107426173056,False,247.536919,6,980
14,0,26,3,24,26.32563497735257,66.34060014292848,49.948698386519155,0.7529129715273369,26.482262956847187,19.89693887906181,20.00901095582852,False,217.563979,5,930
15,0,26,3,23,26.819657433230113,67.58553673173988,49.94869838651914,0.7390441920255102,27.139817375122316,19.78174578707338,20.124204047816992,False,296.369658,9,1130
16,0,17,3,14,26.15255210641821,65.90443130817388,49.94869838651915,0.757895901611766,26.31202793712307,19.817739014105527,20.08821082078481,False,185.8841,3,830
17,0,25,3,22,26.14578822901789,65.88738633712508,49.94869838651918,0.7580919681795749,26.193599297356723,19.972740483244674,19.933209351645644,False,237.1113,6,980
18,0,18,3,15,26.160158472801925,65.92359935146085,49.948698386519176,0.7576755346780428,26.32104407590409,19.789541963402502,20.11640787148783,False,200.328879,4,880
19,0,12,3,9,26.30398500174799,66.28604220440494,49.94869838651919,0.7535326703092846,26.107177443539978,20.118492318213494,19.787457516676838,False,358.671983,10,1180
20,0,22,3,19,26.428188534658055,66.5990351073383,49.94869838651917,0.7499913220366689,26.580110388023485,19.757519395325186,20.148430439565125,False,190.724978,4,880
