Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,32,6,28,28.660711354901256,72.22499261435117,49.946421052376785,0.691539303009252,28.71192704082327,19.75558338885243,20.15036644603791,False,46.815143,4,2400
2,0,34,5,31,28.88965957479835,72.80194212849185,49.94642105237679,0.6860589098601768,28.944356674121284,19.590097168391186,20.315852666499143,False,40.507123,4,2400
3,0,29,3,26,27.997799692477997,70.55445522504455,49.94642105237681,0.7079130707347231,27.51549313529178,20.22914345262299,19.676806382267344,False,41.329223,3,2350
4,0,39,7,34,29.932524964864076,75.42996291145747,49.9464210523768,0.662156245668658,29.173730519295304,19.897584947590985,20.00836488729931,False,52.133821,3,2350
5,0,31,8,25,29.209219922619173,73.60723420500031,49.946421052376785,0.6785531557030546,28.980380524302188,19.840203286534287,20.065746548356017,False,66.201043,5,2450
6,0,34,5,31,27.799364594206388,70.0543987774001,49.94642105237681,0.7129662365825596,27.893890871362007,19.946260312926803,19.959689521963494,False,60.470283,3,2350
7,0,17,3,15,27.331254555831347,68.874761480695,49.94642105237677,0.7251774086560913,27.647817126543945,19.947456945568547,19.958492889321764,False,58.079613,5,2450
8,0,38,5,34,28.731287640068174,72.4028448529718,49.946421052376785,0.6898405878084322,28.183749800280857,20.23180673779509,19.674143097095254,False,60.634749,2,2300
9,0,28,3,26,27.776178975880622,69.99597101921917,49.94642105237683,0.7135613711060994,27.852450072451056,19.980794270171423,19.925155564718892,False,64.267715,4,2400
10,0,41,7,36,30.065703569333827,75.76557299472124,49.946421052376806,0.6592231679664943,28.641511589398714,20.230520726842336,19.675429108047982,False,71.662982,4,2400
11,0,35,3,33,27.67801384377122,69.74859488630348,49.94642105237676,0.7160921468567782,27.977022578519552,19.9155839173016,19.990365917588736,False,66.215647,4,2400
12,1,45,8,41,28.992238102337385,73.06044001789022,49.80761796220883,0.6817316998092607,28.432496579131374,19.78761114055759,20.006702199387412,False,69.606651,8,2600
13,0,26,3,24,28.20196824023662,71.06895996539629,49.946421052376834,0.7027881240515679,27.835636468689767,20.24796520544953,19.657984629440794,False,63.557113,5,2450
14,0,31,9,24,27.638714009683564,69.64955930440259,49.946421052376785,0.7171103672614285,27.155890387961943,20.002069921019682,19.90387991387065,False,72.390727,7,2550
15,2,46,16,36,30.542783325882358,76.96781398122354,49.69884308679218,0.6457094273057608,30.162062458718275,19.778778081573126,19.929410851968214,False,71.97573,10,2700
16,0,33,4,30,28.630546153223886,72.1489763061242,49.946421052376806,0.6922679102258755,28.977162959463485,19.859167981826577,20.04678185306376,False,78.068375,6,2500
17,0,22,4,20,28.821459942885884,72.63007905607243,49.94642105237678,0.68768231704411,28.738066175201947,20.111936128504695,19.794013706385634,False,61.268409,4,2400
18,0,30,5,25,28.035139995489438,70.64855278863338,49.94642105237683,0.7069701937392366,28.34315258528742,19.75916637527385,20.146783459616504,False,56.598045,3,2350
19,0,32,7,26,28.680714757009707,72.27540118766446,49.9464210523768,0.6910569880157422,28.26258627295652,19.864139552200907,20.041810282689458,False,69.7539,7,2550
20,0,30,6,26,28.149872581942525,70.93767890649517,49.94642105237681,0.7040887413050618,27.938269950827735,19.99867778635198,19.907272048538346,False,66.137421,7,2550
