Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,16,3,13,26.174994009416725,65.96098490373015,49.946421052376785,0.7572115717385577,26.544430116488606,19.68115544605734,20.224794388832997,False,188.322046,6,980
2,0,14,3,11,26.416633103499333,66.56991542081832,49.946421052376834,0.7502851811759574,25.983557491993654,20.04219591318765,19.86375392170268,False,142.381478,5,930
3,0,18,3,15,26.41501879338269,66.56584735932438,49.94642105237679,0.7503310336119445,25.871726839533338,20.115449214489576,19.790500620400756,False,226.213575,10,1180
4,0,20,3,18,26.632433588246336,67.11373264238077,49.946421052376806,0.744205680207344,26.03663459004557,20.248939413331424,19.657010421558915,False,248.24044,11,1230
5,0,23,3,20,26.577481710311076,66.97525390998392,49.94642105237684,0.7457444076211466,26.393441154872697,20.118036787278687,19.787913047611607,False,246.819793,12,1280
6,0,18,3,15,26.69363375572132,67.26795706441773,49.94642105237682,0.7424994489508087,26.424159398947044,20.086949157175127,19.819000677715227,False,204.445622,8,1080
7,0,25,4,22,26.342229272250044,66.3824177660701,49.94642105237679,0.7524043674996392,26.5319966916746,19.80819721181843,20.097752623071905,False,162.833126,6,980
8,0,27,3,24,26.78292272818364,67.49296527502277,49.94642105237677,0.7400241024950274,26.629719274194823,20.070607377589308,19.83534245730101,False,152.687558,6,980
9,0,26,3,23,26.237348281002873,66.11811766812724,49.946421052376806,0.7554120234196242,26.165215134308834,20.061202234582623,19.844747600307702,False,165.229651,6,980
10,0,21,3,18,26.403047129793016,66.5356787670784,49.94642105237678,0.7506712485375603,25.94369678861896,20.106775277173032,19.79917455771732,False,153.612099,5,930
11,0,23,3,20,26.439325794954318,66.62710100328488,49.94642105237672,0.7496412165661274,26.462097166983412,19.926855480503765,19.979094354386536,False,220.247551,10,1180
12,0,25,3,22,26.32233387334109,66.33228136081955,49.94642105237684,0.7529730627036546,26.668967710100482,19.776128619408738,20.12982121548158,False,290.962865,15,1430
13,0,23,3,20,26.579578331044093,66.98053739423112,49.94642105237677,0.7456855826402871,25.992864217624362,20.379188273952938,19.526761560937388,False,265.678468,14,1380
14,0,13,3,10,26.180312747092422,65.9743881226729,49.94642105237682,0.7570577382166296,26.154434768857335,19.926597869906185,19.979351964984147,False,296.090361,15,1430
15,0,24,3,21,25.9202702676793,65.31908107455183,49.946421052376806,0.764652843100633,26.63360519649661,19.653753689534536,20.252196145355775,False,213.321165,10,1180
16,0,24,3,21,26.522756922617084,66.83734744499505,49.94642105237683,0.7472831128356956,25.97854904440019,20.14746801265571,19.758481822234625,False,118.382981,3,830
17,0,26,3,23,26.245548984497113,66.13878344093273,49.94642105237682,0.7551759868244781,26.593800649571683,19.944463007769716,19.961486827120623,False,161.127591,6,980
18,0,17,4,13,26.294051961770485,66.26101094366162,49.946421052376785,0.7537829613683935,26.298064002706532,19.811607410643877,20.094342424246438,False,299.899652,15,1430
19,0,27,3,24,26.339964322159307,66.37671009184146,49.94642105237677,0.7524690660815957,26.401032482274523,19.823932664022085,20.08201717086824,False,206.029508,9,1130
20,0,18,3,15,26.085830525490607,65.73629292423632,49.94642105237683,0.759799782289854,26.160616219324176,19.982996997860464,19.922952837029843,False,149.780339,5,930
