Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,8,1,7,6.993762743479838,20.981288230439514,11.817687831975531,0.5632489150418566,6.325963343595764,3.975857704726871,3.9247239073760762,True,3.120386,3,1990
2,0,6,0,6,6.004363732654497,18.01309119796349,11.817687831975531,0.6560610670372671,5.86953063722991,3.999434272676228,3.9011473394267173,False,2.927421,1,1890
3,0,5,0,5,5.553275021991732,16.6598250659752,11.817687831975528,0.7093524562938601,5.673024128034542,3.910947445595491,3.989634166507455,False,3.183807,1,1890
4,0,3,0,3,5.680505170794043,17.04151551238213,11.817687831975533,0.6934646055034814,5.815586757353554,3.852882537293527,4.04769907480942,True,3.2635,2,1940
5,0,9,0,9,5.717665295449172,17.152995886347515,11.817687831975531,0.6889576555767448,5.6959282140108956,3.987030154876734,3.913551457226212,False,3.34946,3,1990
6,0,1,0,1,5.708459587726417,17.125378763179253,11.817687831975537,0.6900686983568727,5.649216718815307,3.889292448563829,4.011289163539119,False,3.214528,1,1890
7,0,1,0,1,5.680468144386548,17.041404433159645,11.817687831975535,0.693469125642036,5.607601036228861,3.9822913887903937,3.918290223312552,False,3.471431,3,1990
8,0,0,0,0,5.720228314255745,17.160684942767233,11.817687831975528,0.6886489596067298,5.737768113412136,3.969831964886526,3.9307496472164214,False,3.244724,2,1940
9,0,4,0,4,5.783460763376206,17.350382290128618,11.817687831975528,0.6811197375575477,5.7667605345826995,3.924898464806638,3.975683147296308,False,3.19935,2,1940
10,0,5,0,5,5.6768662006647315,17.030598601994193,11.817687831975528,0.6939091283962114,5.5414250960541285,3.9973664653688656,3.9032151467340825,False,3.372474,1,1890
11,0,1,0,1,5.694252612651363,17.08275783795409,11.817687831975528,0.691790397316249,5.795028049092645,3.930813178011842,3.969768434091105,False,3.306884,1,1890
12,0,3,0,3,5.738476635731152,17.215429907193453,11.817687831975526,0.6864590600225159,5.855295078538349,3.9057367276429598,3.994844884459986,False,3.240963,1,1890
13,0,8,1,8,6.122741712550787,18.36822513765236,11.81768783197552,0.6433766868281068,6.4397388816874415,3.8919042840491036,4.0086773280538415,True,3.023607,2,1940
14,0,4,0,4,5.756747653739354,17.270242961218063,11.817687831975533,0.6842803461719242,5.884013986509824,3.8806816895571954,4.01989992254575,True,3.326099,2,1940
15,0,9,1,9,6.505022104800358,19.515066314401075,11.817687831975526,0.6055673929867563,6.598859104547053,4.024228025123722,3.876353586979224,True,3.097927,3,1990
16,0,8,0,8,5.838093473818692,17.514280421456075,11.817687831975524,0.6747458386870481,5.71071682213667,3.9519933247694863,3.9485882873334623,False,3.338773,3,1990
17,0,1,0,1,5.537727174244254,16.613181522732763,11.817687831975528,0.7113440502533914,5.582382693747983,3.922080143938332,3.978501468164616,False,3.423298,2,1940
18,0,4,0,4,5.626855819561652,16.880567458684958,11.817687831975528,0.7000764554212539,5.599800787399302,3.945010830285534,3.9555707818174133,False,3.33647,3,1990
19,0,1,0,1,5.6162116386523895,16.84863491595717,11.81768783197553,0.7014032822791547,5.554097473066534,3.976024574977527,3.9245570371254215,False,3.271304,2,1940
20,0,5,0,5,5.66949492137334,17.00848476412002,11.81768783197553,0.694811324810388,5.675884659224484,3.957265714495723,3.9433158976072242,False,3.359176,4,2040
