Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,1,0,1,5.229802483123002,15.689407449369007,10.637467107817587,0.6780031140210717,4.9188641586308535,3.631160317165383,3.487325973284992,False,87.243998,2,460
2,0,3,0,3,5.338858074305492,16.016574222916475,10.63746710781759,0.6641537047664993,5.215056376331564,3.6022926329119525,3.5161936575384254,False,62.777,3,510
3,0,4,0,4,5.11578251988294,15.347347559648819,10.63746710781758,0.693114368230349,5.215079614748474,3.5254546311016393,3.5930316593487373,False,48.777999,1,410
4,0,3,0,3,5.1805017417321775,15.541505225196532,10.63746710781759,0.6844553956441547,5.198694738450962,3.511390231332861,3.6070960591175156,False,70.676998,3,510
5,0,3,0,3,5.196549795975774,15.589649387927324,10.63746710781758,0.6823416513815422,5.239736001762681,3.530105084350803,3.588381206099572,False,57.499001,2,460
6,0,2,0,2,5.087674432213726,15.263023296641178,10.63746710781758,0.6969436461620608,5.141222710058503,3.5598205095109527,3.5586657809394224,False,55.994,2,460
7,0,3,0,3,5.100968676766511,15.302906030299534,10.637467107817589,0.6951272579701893,5.205656706806618,3.5496384657882176,3.5688478246621584,False,46.472,1,410
8,0,6,0,6,5.290579088084037,15.871737264252111,10.63746710781759,0.6702144151400704,5.236362009362195,3.5733335675548066,3.5451527228955726,False,74.457002,4,560
9,0,2,0,2,5.23584184381629,15.707525531448871,10.637467107817587,0.6772210611098323,5.217248709105455,3.589388839864924,3.5290974505854504,False,81.070999,5,610
10,0,2,0,2,5.266770048090559,15.800310144271677,10.637467107817587,0.673244196518139,5.222209852189126,3.568370562898344,3.5501157275520305,False,55.739001,2,460
11,0,4,0,4,5.248568135411729,15.745704406235186,10.637467107817585,0.6755789917918963,5.05101001470023,3.6175270467499163,3.500959243700459,False,55.776001,2,460
12,0,2,2,0,5.155989516813903,15.467968550441707,10.637467107817583,0.6877093829825389,5.038053801402327,3.550047149722445,3.5684391407279326,False,187.991,15,1110
13,0,5,0,5,5.143826327309099,15.431478981927295,10.637467107817583,0.6893355536611715,5.220209960260091,3.5778170726923784,3.5406692177579973,False,92.529,5,610
14,0,3,0,3,5.052904412393297,15.158713237179892,10.63746710781758,0.7017394511908163,5.047159801976523,3.6019444420279383,3.5165418484224387,False,122.795999,7,710
15,0,2,0,2,5.051469663587273,15.15440899076182,10.637467107817583,0.7019387634517599,5.200375297409053,3.524887156599057,3.5935991338513182,False,122.344001,8,760
16,0,7,0,7,5.2045730918860444,15.613719275658134,10.637467107817583,0.6812897631893157,5.129303366710157,3.5729215581109752,3.5455647323393995,False,43.666999,1,410
17,0,4,0,4,5.091918676205039,15.275756028615117,10.637467107817585,0.6963627258703978,5.106546050294787,3.5732064665391245,3.545279823911251,False,92.403997,5,610
18,0,5,0,5,5.21383330300398,15.64149990901194,10.63746710781759,0.6800797346607886,5.047814663023131,3.6310226507585925,3.4874636396917853,False,54.603001,2,460
19,0,2,0,2,5.319695602120738,15.959086806362215,10.637467107817587,0.6665461023482169,5.3284890799204625,3.5301426606738233,3.5883436297765505,False,58.928999,2,460
20,0,2,0,2,5.1784762096441,15.535428628932301,10.637467107817585,0.6847231165548255,5.098003257075088,3.5510447067087414,3.567441583741636,False,49.737989,1,410
