Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,0,0,0,5.07537375667809,15.22612127003427,11.817687831975531,0.7761456527496141,4.92499380557654,4.022364946097467,3.8782166660054807,False,22.987449,6,660
2,0,0,0,0,4.930944272362085,14.792832817086255,11.817687831975537,0.7988792936485891,5.002474134568472,3.9290036681553633,3.9715779439475853,False,13.732929,3,510
3,0,3,0,3,5.166555128512083,15.49966538553625,11.817687831975535,0.7624479327794644,5.134844114811023,3.947356985730704,3.953224626372243,False,10.887647,2,460
4,0,2,0,2,4.967940394046972,14.903821182140916,11.817687831975535,0.7929300605227698,4.977276067663034,3.975093845346518,3.925487766756429,False,17.885507,5,610
5,0,3,0,3,5.030088878302235,15.090266634906705,11.817687831975528,0.7831331359406818,4.955333331187363,3.937950225657607,3.962631386445341,False,16.045999,4,560
6,0,2,0,2,5.022885115922795,15.068655347768386,11.817687831975524,0.7842562962146242,5.058247222011602,3.901496120533147,3.9990854915698004,False,17.177623,5,610
7,0,1,0,1,5.0839348945051555,15.251804683515466,11.81768783197553,0.7748386553066985,5.00536135363124,3.9816107279152138,3.9189708841877344,False,15.53724,4,560
8,0,0,0,0,4.984785278030937,14.954355834092812,11.817687831975528,0.7902505439273864,4.9918723395962425,3.9558309814713453,3.9447506306316034,False,25.176617,8,760
9,0,6,0,6,5.009967744135301,15.029903232405903,11.817687831975531,0.7862783711405055,5.018246011078764,3.972751787382626,3.9278298247203196,False,16.331685,4,560
10,0,3,0,3,5.0796585869813065,15.23897576094392,11.817687831975537,0.7754909527622699,4.923804897831859,4.008562582002208,3.89201903010074,False,12.68609,3,510
11,0,3,0,3,5.005658710863987,15.01697613259196,11.817687831975533,0.7869552250487447,4.951621903596089,3.967868330921545,3.9327132811814023,False,10.928969,2,460
12,0,2,0,2,5.076535996876375,15.229607990629125,11.81768783197553,0.7759679592046642,4.928663539010349,4.002630194108353,3.8979514179945935,False,16.36462,5,610
13,0,3,0,3,4.992778304429035,14.978334913287107,11.817687831975531,0.7889854179647298,4.972965052996299,3.935473696031212,3.9651079160717364,False,20.77226,6,660
14,0,4,0,4,4.9677599962307,14.903279988692098,11.817687831975531,0.792958854758297,4.959056539632195,3.9532691536889457,3.9473124584140007,False,10.514334,1,410
15,0,2,0,2,5.0321203720267125,15.096361116080137,11.817687831975535,0.7828169809337516,4.895856049558669,4.001236006079515,3.899345606023431,False,16.485326,4,560
16,0,4,0,4,4.999249866312021,14.997749598936064,11.817687831975533,0.7879640711439719,5.01299120495062,3.9320714393431744,3.968510172759773,False,12.225436,2,460
17,0,1,0,1,5.0835184343635635,15.25055530309069,11.817687831975528,0.7749021328804037,5.098171123475446,3.924404980507005,3.9761766315959433,False,11.867418,2,460
18,0,3,0,3,5.087538118193512,15.262614354580537,11.817687831975531,0.7742898796646112,5.0557096683062515,3.9465134591461246,3.954068152956822,False,14.000211,3,510
19,0,0,0,0,5.091447019060727,15.27434105718218,11.817687831975531,0.7736954273663224,5.123404131578571,3.908775714790015,3.991805897312934,False,15.348366,4,560
20,0,4,0,4,4.954068933487854,14.86220680046356,11.817687831975531,0.7951502755032941,4.914705474732789,3.9806689195977696,3.919912692505177,False,11.453732,2,460
