Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,4,0,4,5.3851427358574195,16.155428207572257,10.63709141149216,0.6584221275240738,5.304709589752041,3.568641951653505,3.5498443387968703,False,30.627002,3,430
2,0,4,0,4,5.166434723517642,15.499304170552925,10.63709141149215,0.6862947713292525,5.2345721738323885,3.492000547980081,3.626485742470296,False,30.539,2,380
3,0,3,0,3,4.859430602397211,14.578291807191633,10.637091411492152,0.7296527982959401,4.934153081058136,3.577762037027104,3.5407242534232743,False,31.215999,2,380
4,0,2,0,2,5.164337656025442,15.493012968076325,10.63709141149216,0.6865734530404194,5.166655358736079,3.5493471794075573,3.569139111042819,False,31.112998,2,380
5,0,2,0,2,5.142973414970909,15.428920244912726,10.637091411492152,0.6894255231502314,5.144736224930315,3.560203162626519,3.5582831278238576,False,34.620999,3,430
6,0,5,0,5,5.2092997511332655,15.627899253399796,10.637091411492156,0.6806475546723334,5.228120590771949,3.54913398655182,3.5693523038985533,False,29.670002,2,380
7,0,1,0,1,5.351794965088924,16.055384895266773,10.63709141149215,0.6625248463914454,5.334327587591425,3.6027877071285195,3.5156985833218575,False,31.152997,3,430
8,0,8,0,8,5.417746083852996,16.253238251558987,10.637091411492154,0.6544598219048354,5.543941815790969,3.5688502461271274,3.5496360443232478,False,25.466003,2,380
9,0,1,0,1,4.9511033356573675,14.853310006972102,10.637091411492158,0.7161428265147053,4.937384465158667,3.559038729136333,3.5594475613140424,False,34.648998,2,380
10,0,3,0,3,5.03135453992087,15.094063619762611,10.637091411492156,0.7047201919544743,5.0358202252267485,3.578630592711382,3.5398556977389948,False,28.944998,2,380
11,0,1,0,1,5.280290075548217,15.840870226644652,10.63709141149216,0.6714966576520754,5.263018531932978,3.559351966769753,3.5591343236806243,False,65.626002,8,680
12,0,2,0,2,5.3441777691080254,16.032533307324076,10.637091411492161,0.6634691603374285,5.290044216284414,3.584068812915411,3.5344174775349653,False,24.197998,2,380
13,0,2,0,2,5.116193549140394,15.34858064742118,10.637091411492149,0.693034206604593,5.07912235581187,3.548982710415053,3.569503580035322,False,21.864002,1,330
14,0,3,0,3,4.866513018300363,14.59953905490109,10.637091411492154,0.728590907664394,4.811631409275676,3.5643592473137247,3.554127043136651,False,65.435,5,530
15,0,3,0,3,5.329653569423938,15.988960708271813,10.637091411492147,0.6652772250537271,5.238250104651815,3.6081520639980864,3.5103342264522897,False,21.56901,1,330
16,0,2,0,2,5.23445307008888,15.70335921026664,10.63709141149216,0.6773768127610413,5.149466957944856,3.592469906664722,3.5260163837856546,False,29.760999,2,380
17,0,4,1,4,5.234673272824465,15.704019818473395,10.637091411492158,0.6773483181025558,5.049937599301787,3.5929126894345864,3.525573601015788,False,115.854,15,1030
18,0,0,0,0,5.4662511959644,16.3987535878932,10.63709141149215,0.6486524329108314,5.341690895202286,3.582889193820835,3.5355970966295387,False,31.198,3,430
19,0,4,0,4,4.914488392947376,14.74346517884213,10.637091411492154,0.7214783826231774,4.8850942711230605,3.5304852339475605,3.5880010565028133,False,32.631001,2,380
20,0,3,0,3,5.115707553357798,15.347122660073396,10.637091411492152,0.6931000453371813,5.076895626238549,3.5694802148038427,3.549006075646536,False,23.418,1,330
