Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,2,0,2,4.714205095419568,14.142615286258703,9.865771592583513,0.6975917390731351,4.795323897726404,3.2781657949217933,3.2990593830016324,False,53.237137,2,1460
2,0,5,0,5,4.699972015741802,14.099916047225406,9.865771592583508,0.6997042790566759,5.005518065202339,3.284994082816246,3.29223109510718,False,53.915974,0,1480
3,0,6,0,6,4.812528159794983,14.437584479384949,9.865771592583513,0.6833394884490956,4.890750635185896,3.2823837076733264,3.294841470250099,False,51.98691,1,1530
4,0,1,0,1,4.585615836525348,13.756847509576044,9.865771592583515,0.7171535183272201,4.752410968733473,3.284485045351847,3.292740132571577,False,65.271416,6,1660
5,0,2,0,2,4.776142165530046,14.328426496590136,9.865771592583512,0.6885453608553149,4.640820131084182,3.2812299802686873,3.295995197654739,False,53.737601,3,1510
6,0,3,0,3,5.083471214165929,15.250413642497787,9.865771592583508,0.6469182950612509,4.8136467139800025,3.2920407488875143,3.28518442903591,False,49.455586,0,1480
7,0,1,0,1,4.699513350393582,14.098540051180747,9.86577159258351,0.6997725691290465,4.498045442880415,3.2886085051370055,3.288616672786419,False,48.840468,0,1360
8,0,3,0,3,4.8144217600653265,14.44326528019598,9.865771592583515,0.6830707185106585,4.778908067016549,3.278049076368917,3.2991761015545067,False,51.808399,0,1480
9,0,4,0,4,4.592866500889942,13.778599502669826,9.865771592583513,0.716021362742408,4.76649691371174,3.290698483728746,3.28652669419468,False,55.824753,4,1560
10,0,4,0,4,4.93019104437836,14.79057313313508,9.865771592583513,0.6670310544275926,4.996829091283522,3.2886894028542106,3.2885357750692155,False,50.021265,3,1510
11,0,3,0,3,5.5636812415444865,16.69104372463346,9.865771592583506,0.5910817654873863,5.326345414831016,3.2933082072874873,3.283916970635938,False,51.566572,2,1580
12,0,1,0,1,4.70512805053723,14.11538415161169,9.865771592583508,0.6989375199864496,4.646203582769651,3.291799366380985,3.2854258115424413,False,50.980829,3,1510
13,0,2,0,2,4.7034958416963475,14.110487525089042,9.865771592583508,0.6991800655393197,4.6574188305572335,3.2884551691816295,3.2887700087417966,False,56.425156,3,1510
14,0,4,0,4,4.569170566279259,13.707511698837777,9.86577159258351,0.7197346833867742,4.730029526388253,3.2869454836855523,3.290279694237871,False,57.463419,3,1510
15,0,2,0,2,4.682403154329609,14.047209462988828,9.865771592583512,0.7023296419532687,4.687573520296009,3.2813616340429017,3.295863543880524,False,49.77312,2,1460
16,0,5,0,5,4.859829723876222,14.579489171628666,9.865771592583512,0.6766884269019565,5.0086160137619045,3.283975737357143,3.2932494405662815,False,47.788532,0,1480
17,0,3,0,3,4.624950994255002,13.874852982765006,9.865771592583513,0.7110541354808247,4.59927842220156,3.288970512715468,3.2882546652079596,False,47.297511,0,1360
18,0,6,0,6,4.92359765551112,14.77079296653336,9.865771592583508,0.6679243027057985,4.534571482236994,3.273489090667938,3.3037360872554884,False,56.181892,0,1600
19,0,2,0,2,4.6073255311677075,13.821976593503123,9.865771592583508,0.7137742945694765,4.509763599884463,3.2986866113667843,3.2785385665566418,False,74.446021,8,1760
20,0,5,0,5,4.957540893104487,14.872622679313462,9.865771592583513,0.6633511657836887,5.062228967878428,3.2887873959400737,3.2884377819833537,False,45.323636,0,1480
