Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,2,80,24,69,35.67912142112932,89.91138598124589,49.6992042706529,0.5527576260588328,35.08274605792801,19.705362202851408,20.004859341136815,False,90.98785,15,2950
2,1,56,16,47,32.66287882293427,82.31045463379435,49.89062411529093,0.6061274273998147,33.45844190009025,19.83168297309849,20.030487197367744,False,71.138551,8,2600
3,0,47,5,44,31.602772049538963,79.6389855648382,49.9464210523768,0.6271604377947889,31.26670429755729,20.024797458912815,19.8811523759775,False,68.838852,6,2500
4,1,81,21,72,34.02786238116643,85.7502132005394,49.89529497662513,0.5818678824732213,32.29541564678745,20.104691615845503,19.760401806584866,False,82.840642,14,2900
5,0,79,21,65,32.83646586007765,82.74789396739568,49.946421052376806,0.6035974894062764,32.07990594043293,19.658579961248623,20.247369873641702,False,71.333719,6,2500
6,1,92,24,82,36.54027943051621,92.08150416490085,49.89372558727164,0.5418430773884977,35.165694487162,19.966239742646223,19.899018613398486,False,68.966698,10,2700
7,3,67,33,56,31.13762244159688,78.46680855282413,49.72065115148565,0.6336520124686036,30.99567970430082,20.02889488113128,19.702311716384756,False,83.687251,10,2700
8,3,82,28,74,34.79505426162176,87.68353673928684,49.67093973360907,0.566479656053311,32.93416294802696,19.963815218515833,19.723429502202197,False,90.034373,15,2950
9,0,49,17,39,30.0934151518159,75.83540618257607,49.94642105237679,0.6586161209729563,29.73295623782195,19.934252831645555,19.97169700324477,False,90.007037,13,2850
10,1,80,24,69,35.52923118243408,89.53366257973389,49.8401097517202,0.5566633634286463,34.8913960852457,19.77998806598368,20.0406887341121,False,80.402297,11,2750
11,2,102,41,88,36.435496604981445,91.81745144455324,49.61676486936787,0.5403849060146312,35.44964603270698,19.88506570086646,19.759720395138288,False,91.927213,14,2900
12,1,66,21,54,32.22925519403695,81.21772308897312,49.80914944638672,0.6132793133319109,30.865924071982572,19.815983649210317,19.98056022151871,False,70.814197,9,2650
13,2,64,13,59,32.60324787973952,82.16018465694358,49.73009341401414,0.6052821524398961,32.17264748024228,20.030916496003858,19.705056682965832,False,91.754532,15,2950
14,3,57,19,49,30.994374373565464,78.10582342138497,49.690333296776686,0.6361924261228866,29.98851813812469,19.96383359683285,19.726511875834273,False,87.27945,15,2950
15,2,88,28,74,33.67719615901723,84.86653432072342,49.81088082849838,0.5869319541228767,32.42971050415573,19.92037798769096,19.876155672861973,False,68.807563,9,2650
16,2,114,37,98,39.38414410319964,99.24804314006309,49.840306402075896,0.502179235229244,38.521245011371164,19.69329141847813,20.12752753868521,False,78.779475,15,2950
17,1,56,11,50,32.49710095464359,81.89269440570186,49.86363131625146,0.6088898610323371,31.768649671946832,19.992135105491617,19.84843190309222,False,65.762207,7,2550
18,1,93,31,79,36.32333915345619,91.5348146667096,49.751046290522076,0.5435204787563316,34.73364727311525,20.001835558207727,19.754757464143808,False,77.268976,13,2850
19,1,62,14,54,32.4369794675356,81.74118825818971,49.89639048117889,0.610419196789444,31.640201491363015,19.946557193432604,19.918903795338274,False,82.005732,11,2750
20,3,73,25,60,32.36945196032875,81.57101894002845,49.675799118823946,0.608988336351982,31.534494701755303,20.10132351436161,19.590188274578136,False,98.903727,15,2950
