Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,3,0,3,5.501257332398709,16.50377199719613,11.817687831975531,0.7160598094776922,5.592362797743615,3.922182852690029,3.978398759412918,False,6.799,3,250
2,0,0,0,0,5.45439430506961,16.36318291520883,11.817687831975531,0.7222120472045528,5.345136025894857,3.977399555117727,3.9231820569852207,False,8.957,4,300
3,0,5,0,5,5.452595511506805,16.357786534520415,11.817687831975528,0.7224503026149806,5.531419758361021,3.9226773570571383,3.97790425504581,False,5.744,3,250
4,0,6,0,6,5.426070633583221,16.27821190074966,11.817687831975531,0.7259819385586995,5.386681470910824,3.9234402954992156,3.977141316603733,False,5.883998,3,250
5,0,2,0,2,5.660036749064532,16.980110247193597,11.81768783197554,0.6959723853341129,5.699376834228485,3.9462064537659347,3.954375158337011,False,5.682,3,250
6,0,3,0,3,5.2955799594907615,15.886739878472284,11.817687831975531,0.7438711732159333,5.427843236877881,3.892914203090577,4.0076674090123685,False,9.008,4,300
7,0,2,0,2,5.37361360336999,16.12084081010997,11.817687831975528,0.7330689491434108,5.451846336435469,3.916944223386654,3.9836373887162924,False,8.806001,4,300
8,0,4,0,4,5.399590951869827,16.198772855609484,11.817687831975535,0.7295421657748093,5.407759055884331,3.972668892091173,3.9279127200117747,False,8.302,4,300
9,0,3,0,3,5.597667837844755,16.793003513534266,11.817687831975528,0.7037268718756059,5.442605550669534,4.045298913408413,3.8552826986945345,False,5.912,3,250
10,0,3,0,3,5.56135523447043,16.68406570341129,11.817687831975528,0.7083218228731404,5.558078500667651,3.959403581963051,3.941178030139893,False,11.224002,5,350
11,0,4,0,4,5.422752190396744,16.268256571190232,11.817687831975523,0.7264262018650292,5.4709626274352265,3.9235912633874084,3.9769903487155367,False,8.735,4,300
12,0,3,0,3,5.397341469575028,16.192024408725082,11.817687831975524,0.7298462214278504,5.432783459223551,3.959024360740501,3.9415572513624464,False,5.808001,3,250
13,0,2,0,2,5.284611868345912,15.853835605037734,11.81768783197553,0.7454150608336273,5.299310275829737,3.9424219906683144,3.9581596214346324,False,9.043001,4,300
14,0,2,0,2,5.451811707322107,16.35543512196632,11.817687831975531,0.7225541689260028,5.581600752391708,3.9126175823750624,3.987964029727884,False,6.389999,3,250
15,0,2,0,2,5.46386883980607,16.39160651941821,11.81768783197553,0.7209597069070552,5.586908276742619,3.8662904582737854,4.034291153829163,False,11.934006,5,350
16,0,4,0,4,5.549406312371712,16.648218937115136,11.817687831975535,0.7098469738182904,5.4480078860749135,4.001688576592024,3.898893035510924,False,6.246002,3,250
17,0,5,0,5,5.6676593821679955,17.002978146503985,11.81768783197553,0.6950363477591947,5.591795312389883,4.016825076154197,3.88375653594875,False,5.956,3,250
18,0,2,0,2,5.679381922549296,17.038145767647887,11.81768783197553,0.6936017565018732,5.573758941431404,3.9969841255029155,3.903597486600031,False,6.172,3,250
19,0,3,0,3,5.282123635189107,15.846370905567321,11.817687831975531,0.7457662011321224,5.2960074177035015,3.9790777307767216,3.921503881326227,False,6.649,3,250
20,0,7,0,7,5.501318883355882,16.503956650067646,11.817687831975531,0.7160517979139925,5.548238201611916,3.9291780448230065,3.9714035672799395,False,5.848001,3,250
