id,length,bottom_diam_x,bottom_diam_y,middle_diam_x,middle_diam_y,top_diam_x,top_diam_y,bend
1,3.005986514866848,0.23047514432560276,0.23230508540119646,0.2295662504509172,0.23138897503364564,0.22865735657623162,0.23047286466609482,0
2,2.9784674815879573,0.1804886298339955,0.17962956291291335,0.1794709076725777,0.17861668477654316,0.1784531855111599,0.177603806640173,0
3,3.005469257221922,0.22726919492111616,0.236834621313974,0.22593238092888895,0.23544154278555204,0.22459556693666177,0.2340484642571301,0
4,3.0130860017906413,0.21702745865249487,0.19632122911815872,0.2158805085630315,0.19528370763263475,0.21473355847356818,0.1942461861471108,0
5,2.9912407147554885,0.251962721069365,0.2451046952603759,0.2508474335678648,0.2440197641165038,0.24973214606636465,0.24293483297263174,0
6,2.9675053067153323,0.18513902424121587,0.18734591228039219,0.18385399429452942,0.18604556456247437,0.18256896434784298,0.18474521684455658,0
7,3.011985605616281,0.18965957988103865,0.184186448740971,0.18728365606801223,0.18187908852286375,0.1849077322549858,0.17957172830475648,0
8,2.975155745910017,0.1441167399635194,0.1483757178428205,0.14285067946985197,0.14707224237822222,0.14158461897618455,0.14576876691362392,0
9,2.999044108347306,0.16925131625122078,0.16426069099135765,0.167850382698401,0.16290106603530952,0.16644944914558124,0.1615414410792614,0
10,3.008204834939482,0.2560163319792431,0.2472893193219409,0.25493750629606615,0.24624726834496852,0.25385868061288913,0.24520521736799605,0
11,2.9677338201993755,0.22497842945954208,0.22024633239775807,0.22394319566932563,0.2192328732585102,0.22290796187910916,0.21821941411926232,0
12,2.9937380714905353,0.23869246715613449,0.23074984058533538,0.23764495090963372,0.22973718103319088,0.23659743466313293,0.22872452148104633,0
13,2.9809307768738824,0.23474808678069792,0.24106711999275496,0.23281918334238444,0.23908629363972592,0.23089027990407096,0.2371054672866969,0
14,2.972252274701471,0.17462689955045285,0.16609164290529754,0.1726787015547357,0.1642386671802147,0.17073050355901856,0.16238569145513188,0
15,2.9902392653799637,0.2110579770123927,0.21387191102744446,0.2093032087501889,0.21209374728798153,0.20754844048798507,0.2103155835485186,0
16,2.966822402658305,0.21360113331338115,0.21267534022312715,0.21180325739237907,0.21088525668168306,0.210005381471377,0.209095173140239,0
17,2.990680987892423,0.21756378536256965,0.20798900277686933,0.21615216871306628,0.20663951008099557,0.21474055206356293,0.20529001738512187,0
18,3.004795496686463,0.19647825763970383,0.20097888373090284,0.1952973572321243,0.19977093304687385,0.19411645682454473,0.19856298236284484,0
19,2.9825170433908044,0.15798963293544718,0.1633515906918131,0.15681796518110397,0.16214015809412824,0.15564629742676073,0.16092872549644333,0
20,2.959070659766476,0.22494210039514723,0.21976285622720385,0.22322450076880668,0.2180848039680834,0.2215069011424661,0.21640675170896292,0
