id,length,bottom_diam_x,bottom_diam_y,middle_diam_x,middle_diam_y,top_diam_x,top_diam_y,bend
1,3.031403082948275,0.20477945495178662,0.20522425834704086,0.20293955619450565,0.20338036312822835,0.20109965743722466,0.20153646790941582,0
2,3.013939306771768,0.2259877636441588,0.22594229199423946,0.22418808691018788,0.22414297737841643,0.222388410176217,0.22234366276259343,0
3,3.0402458077740158,0.2035098803680368,0.20492751525042294,0.20272334123999441,0.2041354971485722,0.20193680211195203,0.2033434790467215,0
4,3.0164975924669584,0.19472408733826513,0.20094462381018138,0.19295718746550755,0.19912127963589463,0.19119028759274997,0.1972979354616079,0
5,2.9695916814348817,0.2122391113967356,0.21087635338755542,0.21098362548138155,0.20962892877379324,0.20972813956602748,0.20838150416003107,0
6,3.0072528298507657,0.20114935878075235,0.20609390216296813,0.1996260644454744,0.20453316304054137,0.19810277011019642,0.2029724239181146,0
7,2.954574933925446,0.2050123144009795,0.20817738889840665,0.20371674391864494,0.20686181680248494,0.20242117343631041,0.20554624470656324,0
8,3.022192737751178,0.20879495392228073,0.21306493747496397,0.20742636985574214,0.21166836503349193,0.20605778578920358,0.21027179259201995,0
9,3.0279517009962422,0.19843884768896486,0.19700467489648052,0.19698382928429772,0.19556017231486336,0.1955288108796306,0.19411566973324618,0
10,2.959280592903828,0.2139181895812921,0.2106041983782259,0.21281949763216834,0.20952252721383016,0.21172080568304455,0.2084408560494344,0
11,3.022189250792237,0.19847196735072498,0.19673203852450669,0.1967839869677085,0.19505885602839435,0.195096006584692,0.19338567353228203,0
12,3.0220899556998395,0.19475466514523984,0.1875305695231791,0.19317510169668542,0.18600959731496777,0.191595538248131,0.18448862510675648,0
13,2.9862162124857297,0.17696401626669478,0.1790553180635116,0.17593166740055985,0.17801076924235623,0.17489931853442492,0.17696622042120086,0
14,2.9661428860443753,0.22052858012208168,0.2179992299059611,0.2192640350622735,0.2167491885323352,0.21799949000246527,0.2154991471587093,0
15,3.0306210067077646,0.18571379897226095,0.1837726868754328,0.1844032444640072,0.18247583050497818,0.18309268995575345,0.18117897413452358,0
16,3.03477792725089,0.179698703158597,0.18282286715738114,0.17831772861060244,0.18141788358266434,0.17693675406260786,0.18001290000794756,0
17,3.027293650038156,0.18796436145802684,0.18784497294394706,0.18635639336095097,0.1862380261730434,0.18474842526387508,0.18463107940213971,0
18,2.968467218807637,0.2074595555944195,0.20997055422731842,0.20598329059868178,0.20847642117351284,0.20450702560294406,0.20698228811970726,0
19,2.9932313175613925,0.21226468689673186,0.2208404288229709,0.20967503223818063,0.2181461490835619,0.20708537757962941,0.21545186934415292,0
20,3.0285310675788635,0.19128297935721733,0.1898648380581075,0.18908369124442462,0.18768185511429467,0.1868844031316319,0.18549887217048183,0
21,3.0138269395700354,0.19951602562022788,0.19617181285100282,0.19832833672801478,0.19500403155441698,0.19714064783580165,0.1938362502578311,0
22,3.0049413418149,0.14523444030903887,0.14891565545710406,0.14303932065896896,0.146664896747246,0.14084420100889905,0.14441413803738795,0
